candidate_id,title,year,publisher,metadata_source,source_url,final_url,raw_sha256,text_sha256,text_words
DISC-MEDIA-0620,Rights Groups Demand Police Accountability For Marikana Massacre,2019,Engineering News,expanded_media_candidates_discovery_direct.csv,https://www.engineeringnews.co.za/article/rights-groups-demand-police-accountability-for-marikana-massacre-2019-06-11,https://www.engineeringnews.co.za/article/rights-groups-demand-police-accountability-for-marikana-massacre-2019-06-11,6d735a808f488df09eb90c2b9969719487f6bcc4e2fb57ee6a9bdd65fcc0656c,1c0bf577f7de591c68cd206729be95c2a11ce01b17c288f2834646f3c30553a1,706
DISC-MEDIA-0621,Road Deaths In Sa Equivalent To One Marikana Tragedy A Day Analyst,2015,Engineering News,expanded_media_candidates_discovery_direct.csv,https://www.engineeringnews.co.za/article/road-deaths-in-sa-equivalent-to-one-marikana-tragedy-a-day-analyst-2015-07-10,https://www.engineeringnews.co.za/article/road-deaths-in-sa-equivalent-to-one-marikana-tragedy-a-day-analyst-2015-07-10,b8125a9b94a847a6e5b2ac180ba3cf6e98a3a946a79cfe186b6661ffeb68f905,f4a1c0d7df9b2b54b8c3447434371c91b531ea2105547b0a733233cc7df3aab8,627
DISC-MEDIA-0622,Rock Drill Operator Dies At Lonmins K3 Shaft,2017,Engineering News,expanded_media_candidates_discovery_direct.csv,https://www.engineeringnews.co.za/article/rock-drill-operator-dies-at-lonmins-k3-shaft-2017-02-21,https://www.engineeringnews.co.za/article/rock-drill-operator-dies-at-lonmins-k3-shaft-2017-02-21,bd1723cc31e44e1846cec62837d0712074a00b8056261412c0db99a51c0f994e,da46445e93dd4eb15b9d00a35b707ed756abe3559af7f5178f35f35570b22ea2,387
DISC-MEDIA-0625,Sa Mining Challenges About Far More Than Marikana Migrant Labour Manuel,2013,Engineering News,expanded_media_candidates_discovery_direct.csv,https://www.engineeringnews.co.za/article/sa-mining-challenges-about-far-more-than-marikana-migrant-labour-manuel-2013-08-30,https://www.engineeringnews.co.za/article/sa-mining-challenges-about-far-more-than-marikana-migrant-labour-manuel-2013-08-30,06d492b91a82e9f253fb83639df59d6721e947e1eccd426640cf7265f9f18004,98635ecd0937e0ffb8aa6bb519b652b6052cead9996085afa22c390162abeafd,1006
DISC-MEDIA-0626,Sa Mining Challenges About Far More Than Marikana Migrant Labour Manuel,2013,Engineering News,expanded_media_candidates_discovery_direct.csv,https://www.engineeringnews.co.za/article/sa-mining-challenges-about-far-more-than-marikana-migrant-labour-manuel-2013-09-13,https://www.engineeringnews.co.za/article/sa-mining-challenges-about-far-more-than-marikana-migrant-labour-manuel-2013-09-13,a9a29ad47c351adaba9ca2b9ad6d0cfc980c1cea873e4cd92bed661c27b0a08d,593bd604ab499a9b0b5e4da07de0aa9574b43edda55718b2ca401f1db56f5865,1005
DISC-MEDIA-0627,Sacp Remembers Marikana Tragedy Calls For Unity Against Economic Exploitation,2019,Engineering News,expanded_media_candidates_discovery_direct.csv,https://www.engineeringnews.co.za/article/sacp-remembers-marikana-tragedy-calls-for-unity-against-economic-exploitation-2019-08-16,https://www.engineeringnews.co.za/article/sacp-remembers-marikana-tragedy-calls-for-unity-against-economic-exploitation-2019-08-16,7768eef09080c7a18c1def9c6e4e417e3b1006faca81e196a9677b03e2493aef,76bf89975d6186f666ce729ebc491284c8627662a76543eca2caeacf1d5ffa88,605
DISC-MEDIA-0628,Sanco Wants Government To Intervene To Halt Looming Job Cut In Marikana,2019,Engineering News,expanded_media_candidates_discovery_direct.csv,https://www.engineeringnews.co.za/article/sanco-wants-government-to-intervene-to-halt-looming-job-cut-in-marikana-2019-09-27,https://www.engineeringnews.co.za/article/sanco-wants-government-to-intervene-to-halt-looming-job-cut-in-marikana-2019-09-27,79b1a3095d75614bd2d051fa28ce41d1682cc9332cbb195997dbde64fa7d819a,3f5f4a71a846fd371408082397979ea4ebd96cade2439756fb1172904c0e97cb,518
DISC-MEDIA-0629,Sandvik Contractor Dies At Lonmins Marikana Mine,2015,Engineering News,expanded_media_candidates_discovery_direct.csv,https://www.engineeringnews.co.za/article/sandvik-contractor-dies-at-lonmins-marikana-mine-2015-07-23,https://www.engineeringnews.co.za/article/sandvik-contractor-dies-at-lonmins-marikana-mine-2015-07-23,a67839ea4edbcc373daa436b48396bff1e534735fa4e6711b3bfa6b3d86f1205,27006df1be946208f15f44fd98c688ca37f725b832275ae728ae33000e348a1b,446
DISC-MEDIA-0630,Seven Years Since Marikana Massacre And Still No Justice Says Rights Institute,2019,Engineering News,expanded_media_candidates_discovery_direct.csv,https://www.engineeringnews.co.za/article/seven-years-since-marikana-massacre-and-still-no-justice-says-rights-institute-2019-08-16,https://www.engineeringnews.co.za/article/seven-years-since-marikana-massacre-and-still-no-justice-says-rights-institute-2019-08-16,132b0cc1d3bb66df84fdfc8eabb486c0dbee7e513ae37a06510b0dd22c6e1c2a,f2a6d55a0976ba91692d80b1d11bab4c138aa9a680491f5b4917dd35fa826bef,670
DISC-MEDIA-0631,Several Labour Lessons Learnt From Marikana Tragedy Mpofu,2013,Engineering News,expanded_media_candidates_discovery_direct.csv,https://www.engineeringnews.co.za/article/several-labour-lessons-learnt-from-marikana-tragedy-mpofu-2013-09-04,https://www.engineeringnews.co.za/article/several-labour-lessons-learnt-from-marikana-tragedy-mpofu-2013-09-04,3649402fbb981191a39e44f65bc2a9482ea9c58481227359dc3cf964a0f5bf07,447dfe11f47d8e121a04104f0d35af5ee6c746ac8b84805fdb89f53ce810e805,777
DISC-MEDIA-0632,Shaft Sinkers Secures 114M Contract At Lonmin,2013,Engineering News,expanded_media_candidates_discovery_direct.csv,https://www.engineeringnews.co.za/article/shaft-sinkers-secures-114m-contract-at-lonmin-2013-11-27,https://www.engineeringnews.co.za/article/shaft-sinkers-secures-114m-contract-at-lonmin-2013-11-27,999300a46a5e3bdfd09728321c651da9d991e60ae43d1ff23ac0fb572a40d4f3,733955e6aa64800962be7da1450e46e4fe0ede8d331adc3fc2aa8b02ca197e79,443
DISC-MEDIA-0633,Shorts Pile Into Cash Strapped Lonmin As Platinum Flounders,2017,Engineering News,expanded_media_candidates_discovery_direct.csv,https://www.engineeringnews.co.za/article/shorts-pile-into-cash-strapped-lonmin-as-platinum-flounders-2017-06-27,https://www.engineeringnews.co.za/article/shorts-pile-into-cash-strapped-lonmin-as-platinum-flounders-2017-06-27,e6a2b0fc8e49603b13699fa5312b63248785dbf5a952463bcd01daf4b37035c2,d797b20d1a05ecc69f8a55b778921ddeb262358244ce1cac0e3dd44283fbc56a,776
DISC-MEDIA-0634,Sibanye Ceo Confident Of Lonmin Takeover Despite Cash Burn,2018,Engineering News,expanded_media_candidates_discovery_direct.csv,https://www.engineeringnews.co.za/article/sibanye-ceo-confident-of-lonmin-takeover-despite-cash-burn-2018-05-18,https://www.engineeringnews.co.za/article/sibanye-ceo-confident-of-lonmin-takeover-despite-cash-burn-2018-05-18,3501d3be5aef5746b44b01d7ee80027c90278bba26f316345618927f0d040188,be5149f28d64ea282aa1eee6963c16cbb6024f818d46aa4ac039941cf0c556a5,758
DISC-MEDIA-0636,Sibanye Expects Lonmin Competition Finality October,2018,Engineering News,expanded_media_candidates_discovery_direct.csv,https://www.engineeringnews.co.za/article/sibanye-expects-lonmin-competition-finality-october-2018-08-27,https://www.engineeringnews.co.za/article/sibanye-expects-lonmin-competition-finality-october-2018-08-27,63a14b50f0cde5857e9d97c8f4e113bcb96b40d043bf21465e5c9bfd01f03ad7,c38c32735f11c068265de1469449165df5819470e151d422ad5034233bbeea02,941
DISC-MEDIA-0637,Sibanye Files Court Papers To Oppose Application To Halt R52Bn Lonmin Merger,2019,Engineering News,expanded_media_candidates_discovery_direct.csv,https://www.engineeringnews.co.za/article/sibanye-files-court-papers-to-oppose-application-to-halt-r52bn-lonmin-merger-2019-08-02,https://www.engineeringnews.co.za/article/sibanye-files-court-papers-to-oppose-application-to-halt-r52bn-lonmin-merger-2019-08-02,ad4dcb52a7747d35e7046adb06d4a330f5ed567d790078030df0ecdffab20103,3aabc970130c07f46eef52e123df5ead5fb25d2c5a858b5d7e356f4158f8932e,877
DISC-MEDIA-0638,Sibanye Highlights Lonmin Drdgold Deal Attractions At Denver,2018,Engineering News,expanded_media_candidates_discovery_direct.csv,https://www.engineeringnews.co.za/article/sibanye-highlights-lonmin-drdgold-deal-attractions-at-denver-2018-09-26,https://www.engineeringnews.co.za/article/sibanye-highlights-lonmin-drdgold-deal-attractions-at-denver-2018-09-26,b0c6c5b05902e7f0eb8de64860d6c22c76ded39969fdcbf93f5b6ec73133170c,247ff481e20af0b0d7afef09a08dd3b06629fa9ec323b71d9310012fe5beaebf,881
DISC-MEDIA-0639,Sibanye Highlights Lonmin Drdgold Deal Attractions At Denver,2018,Engineering News,expanded_media_candidates_discovery_direct.csv,https://www.engineeringnews.co.za/article/sibanye-highlights-lonmin-drdgold-deal-attractions-at-denver-2018-10-05,https://www.engineeringnews.co.za/article/sibanye-highlights-lonmin-drdgold-deal-attractions-at-denver-2018-10-05,fff493916452f0af6d20ed4078704330aa81aade093ac8cfd515beb067730818,291b3160e40473d05e6891922e8b4ad89b16c27f4b11d6a8f774cae7f2c15359,877
DISC-MEDIA-0641,Sibanye Increases Lonmin Offer,2019,Engineering News,expanded_media_candidates_discovery_direct.csv,https://www.engineeringnews.co.za/article/sibanye-increases-lonmin-offer-2019-04-25,https://www.engineeringnews.co.za/article/sibanye-increases-lonmin-offer-2019-04-25,a36ff00e4c56c2fbfc1bcaac5643b1386739b2f75682a48885509dd1590cd528,fbaa81a98be97b026039d101fdb60d686941b8842e8dbad7e23310715fde1b05,449
DISC-MEDIA-0642,Sibanye Keeps Option To Increase Lonmin Offer Against Rival Bid,2019,Engineering News,expanded_media_candidates_discovery_direct.csv,https://www.engineeringnews.co.za/article/sibanye-keeps-option-to-increase-lonmin-offer-against-rival-bid-2019-05-20,https://www.engineeringnews.co.za/article/sibanye-keeps-option-to-increase-lonmin-offer-against-rival-bid-2019-05-20,3c4caa9d44df860dfe008ecfd170b51225186e7d087b81ea01ce080657ff4405,5865a3fd328120886d77a02fd6ae44863da5f0dc1a9ba0af21fdd593d951aa0e,650
DISC-MEDIA-0643,Sibanye Lonmin Extend Merger Longstop Date To June,2019,Engineering News,expanded_media_candidates_discovery_direct.csv,https://www.engineeringnews.co.za/article/sibanye-lonmin-extend-merger-longstop-date-to-june-2019-01-15,https://www.engineeringnews.co.za/article/sibanye-lonmin-extend-merger-longstop-date-to-june-2019-01-15,1bd46f9fdc33ea483bdd0219ff5f8506aad70d154bbf568976ce9118fae568dc,59cf586d2b3a6a6f4a1234c323aec0d4c4e8569ac890e5ef42689e53bd7b3f7e,419
DISC-MEDIA-0645,Sibanye Lonmin Merger Hearing Postponed To November,2018,Engineering News,expanded_media_candidates_discovery_direct.csv,https://www.engineeringnews.co.za/article/sibanye-lonmin-merger-hearing-postponed-to-november-2018-10-17,https://www.engineeringnews.co.za/article/sibanye-lonmin-merger-hearing-postponed-to-november-2018-10-17,e3649f9cdc3e67956b9a79817d778678be7cd117465b4c7921e828597bd7e73d,3ee6c3e92b23ffbf8388353144d268bdfdeaa6c087b82e558b7236a45fe4edf9,458
DISC-MEDIA-0646,Sibanye Plans To Cut 5 270 Jobs As It Restructures Marikana Operations,2019,Engineering News,expanded_media_candidates_discovery_direct.csv,https://www.engineeringnews.co.za/article/sibanye-plans-to-cut-5-270-jobs-as-it-restructures-marikana-operations-2019-10-04,https://www.engineeringnews.co.za/article/sibanye-plans-to-cut-5-270-jobs-as-it-restructures-marikana-operations-2019-10-04,bc038312aa4e5456c53c7f3149c3cc64b654d901f2f850f1c504d906eb946a0c,8376efa6e1525514cb11b5be73508be01224963ceb69b6c1ba2494ef28792831,981
DISC-MEDIA-0647,Sibanye Shareholders Vote In Favour Of Lonmin Takeover,2019,Engineering News,expanded_media_candidates_discovery_direct.csv,https://www.engineeringnews.co.za/article/sibanye-shareholders-vote-in-favour-of-lonmin-takeover-2019-05-28,https://www.engineeringnews.co.za/article/sibanye-shareholders-vote-in-favour-of-lonmin-takeover-2019-05-28,a79ab38bdac4ebfc61ef6c33911572d4bdd826f6951ec57b0a12b64fdd7f631b,a0f5ee32d6b4b1af64b32b47a67300593ab272bde7da328f4917f7d7bab924e1,474
DISC-MEDIA-0648,Sibanye Stillwater Expects Lonmin Competition Finality In October,2018,Engineering News,expanded_media_candidates_discovery_direct.csv,https://www.engineeringnews.co.za/article/sibanye-stillwater-expects-lonmin-competition-finality-in-october-2018-08-27,https://www.engineeringnews.co.za/article/sibanye-stillwater-expects-lonmin-competition-finality-in-october-2018-08-27,b682190fd341aa35c28fa35eb44e951ba8dcca7b66fc4401eff780f94d12b35a,8bf73627a572bbd20cc5971fb39c2e6f3c2f0f48eb5293a55693f0c1242fc4a3,942
DISC-MEDIA-0649,Sibanye Stillwater Restructures Historical Lonmin Bee Structure,2021,Engineering News,expanded_media_candidates_discovery_direct.csv,https://www.engineeringnews.co.za/article/sibanye-stillwater-restructures-historical-lonmin-bee-structure-2021-04-14,https://www.engineeringnews.co.za/article/sibanye-stillwater-restructures-historical-lonmin-bee-structure-2021-04-14,3969c970d1002f3983e7caaa502bf8aa2ce148031943a3238f422f68b9f159fd,50b5fe2cc2ebabd9b558c43a1c81173c0f4d258f1296facad4af6b3b34ffde18,604
DISC-MEDIA-0651,Sibanye Stillwater To Lonmins Rescue,2017,Engineering News,expanded_media_candidates_discovery_direct.csv,https://www.engineeringnews.co.za/article/sibanye-stillwater-to-lonmins-rescue-2017-12-19,https://www.engineeringnews.co.za/article/sibanye-stillwater-to-lonmins-rescue-2017-12-19,7023fa4f0d7310a175a3a25c9317a356aae7ad0d852a6f714463de3e3e0cad3d,6de34b1f687ce6de77e23c163fcb837c8caf42e11e168fcde5d99e38f93363c3,507
DISC-MEDIA-0653,Sibanye Wins Final Go Ahead For Lonmin Deal,2019,Engineering News,expanded_media_candidates_discovery_direct.csv,https://www.engineeringnews.co.za/article/sibanye-wins-final-go-ahead-for-lonmin-deal-2019-05-17,https://www.engineeringnews.co.za/article/sibanye-wins-final-go-ahead-for-lonmin-deal-2019-05-17,83af72f3e537bed069aa4c403808ba889f8d6c889d2033a911bc6550fc8cd91f,8dbf76ff5aa6b05bce617f872e14290812f70bfe7ad675a158e0f13afb210011,353
DISC-MEDIA-0654,Sibanyes Marikana Restructuring Good In The Long Run Say Market Commentators,2019,Engineering News,expanded_media_candidates_discovery_direct.csv,https://www.engineeringnews.co.za/article/sibanyes-marikana-restructuring-good-in-the-long-run-say-market-commentators-2019-09-26,https://www.engineeringnews.co.za/article/sibanyes-marikana-restructuring-good-in-the-long-run-say-market-commentators-2019-09-26,5409bf4714a87915728a32211bd81c1ffd7d1375a4106762893fc154cdad0d09,3bbeea92b73849d798a80fa44ba93499fc2b19fba95c5e2522d0c4b2716c2f07,656
DISC-MEDIA-0655,Sixth Death In Lonmin In Three Months,2017,Engineering News,expanded_media_candidates_discovery_direct.csv,https://www.engineeringnews.co.za/article/sixth-death-in-lonmin-in-three-months-2017-10-19,https://www.engineeringnews.co.za/article/sixth-death-in-lonmin-in-three-months-2017-10-19,7ec36899cb774b32d18f828dfd0ced4d9d18b58e5469b2a15cb1d58ee7233fed,cc1c27f362afb71d68c07dbbdf6b8f97ebfebcd6fee414b55de863105814be98,973
DISC-MEDIA-0657,Solidarity Concerned Over Loss Of Recognition At Lonmin,2017,Engineering News,expanded_media_candidates_discovery_direct.csv,https://www.engineeringnews.co.za/article/solidarity-concerned-over-loss-of-recognition-at-lonmin-2017-08-07,https://www.engineeringnews.co.za/article/solidarity-concerned-over-loss-of-recognition-at-lonmin-2017-08-07,33d326a0e8aa462abdb95488bf9845a0d13b07b2fd32195b9c0e79ab95162e7f,e2da0a480db62d0edb474823a803435f49e3cfb7ef6a50252603ef4c2f4e5132,534
DISC-MEDIA-0659,Solidarity Rejects Lonmin Wage Offer,2013,Engineering News,expanded_media_candidates_discovery_direct.csv,https://www.engineeringnews.co.za/article/solidarity-rejects-lonmin-wage-offer-2013-10-31,https://www.engineeringnews.co.za/article/solidarity-rejects-lonmin-wage-offer-2013-10-31,7bb502301bd572fed00af51bd154411d2df6321764e1eecfb35dcb1d1a248dfb,4329ea5198f6063820b30f22c96026a012ccfcce294cfebf571f29198a76e146,738
DISC-MEDIA-0660,Solidarity Requests Labour Court To Review Lonmins Withdrawal Of Solidaritys Rights Recognition,2017,Engineering News,expanded_media_candidates_discovery_direct.csv,https://www.engineeringnews.co.za/article/solidarity-requests-labour-court-to-review-lonmins-withdrawal-of-solidaritys-rights-recognition-2017-10-24,https://www.engineeringnews.co.za/article/solidarity-requests-labour-court-to-review-lonmins-withdrawal-of-solidaritys-rights-recognition-2017-10-24,d43818f5c0254ed8e0a196dfa2acba5fe83670858b8117c247cfdc441b52a0e8,a54f8afa677c6c574ccbfca9bb7c752e2c226cde2e2bc4673012a8de04df6b2b,708
DISC-MEDIA-0661,Solidarity Says Courts Ruling Against Amcu Agency Fee At Lonmin Is Victory For Workers,2019,Engineering News,expanded_media_candidates_discovery_direct.csv,https://www.engineeringnews.co.za/article/solidarity-says-courts-ruling-against-amcu-agency-fee-at-lonmin-is-victory-for-workers-2019-06-25,https://www.engineeringnews.co.za/article/solidarity-says-courts-ruling-against-amcu-agency-fee-at-lonmin-is-victory-for-workers-2019-06-25,7263f42ee982279f5ba752003bf62c1e543c70e3b38ae3faedd1503a1e6f1007,f006782cfefc028a4cb26579796f2a51b5e980dbbbabf69cb4c80aed334af884,606
DISC-MEDIA-0662,South Africa Must Prosecute 2012 Marikana Deaths Amnesty Says,2017,Engineering News,expanded_media_candidates_discovery_direct.csv,https://www.engineeringnews.co.za/article/south-africa-must-prosecute-2012-marikana-deaths-amnesty-says-2017-08-15,https://www.engineeringnews.co.za/article/south-africa-must-prosecute-2012-marikana-deaths-amnesty-says-2017-08-15,b8136ef6a4ea6103a7138ae82ba53943c56dc3ccd4a381d121c498054548043d,0517ccc652ca380fc268be9c470694b6aed34c903e573982baf5f2ef4d66f7fc,567
DISC-MEDIA-0663,South Africa Must Prosecute 2012 Marikana Deaths Amnesty Says,2017,Engineering News,expanded_media_candidates_discovery_direct.csv,https://www.engineeringnews.co.za/article/south-africa-must-prosecute-2012-marikana-deaths-amnesty-says-2017-08-25,https://www.engineeringnews.co.za/article/south-africa-must-prosecute-2012-marikana-deaths-amnesty-says-2017-08-25,e060ce450f2ef5a364feb85a34286acd5c32d987e99925a082dc2152778a9e4e,a92efaf5bfb02872212ad9418af467dc010f69b868c466f2a6d7489f1bf4e4a3,564
DISC-MEDIA-0664,Streaming To Lower Debt Lonmin On A Knife Edge Zambian Mining Cries Out,2015,Engineering News,expanded_media_candidates_discovery_direct.csv,https://www.engineeringnews.co.za/article/streaming-to-lower-debt-lonmin-on-a-knife-edge-zambian-mining-cries-out-2015-11-13,https://www.engineeringnews.co.za/article/streaming-to-lower-debt-lonmin-on-a-knife-edge-zambian-mining-cries-out-2015-11-13,fe4f1a77116aae80b2cb4ffb110b9527a578986a9ce84987be341934ff386f6d,3f940c9b2b305b4a9db9009d7bea2bc9feeccd2360cd01bdd7cf00d0a67a6138,855
DISC-MEDIA-0666,Strike Hit Mothers Have No Food To Put On The Table Lonmin,2014,Engineering News,expanded_media_candidates_discovery_direct.csv,https://www.engineeringnews.co.za/article/strike-hit-mothers-have-no-food-to-put-on-the-table-lonmin-2014-04-11,https://www.engineeringnews.co.za/article/strike-hit-mothers-have-no-food-to-put-on-the-table-lonmin-2014-04-11,603f664f0bc4d767a33213ae353bc925ed801c5e41480531d65cd7c9a34254dd,34c18bd062cc3bd3113f1f0145da97016fd9cb04f53ff1406e8ee76e87db89a5,1283
DISC-MEDIA-0667,Surviving On 3Oz Has Lonmin In Race Against Time,2017,Engineering News,expanded_media_candidates_discovery_direct.csv,https://www.engineeringnews.co.za/article/surviving-on-3oz-has-lonmin-in-race-against-time-2017-11-09,https://www.engineeringnews.co.za/article/surviving-on-3oz-has-lonmin-in-race-against-time-2017-11-09,e043b904c71b33987d2ef078fd9190d1560f1a4563b6623bfeffe49321ea6beb,41a6ae4b755e25a371486f8c07291d1cd144bdba5ba32a4ad563eb62f3fa7549,1012
DISC-MEDIA-0668,Thakadu To Build 14M Nickel Beneficiation Plant At Lonmin Refinery,2016,Engineering News,expanded_media_candidates_discovery_direct.csv,https://www.engineeringnews.co.za/article/thakadu-to-build-14m-nickel-beneficiation-plant-at-lonmin-refinery-2016-11-16,https://www.engineeringnews.co.za/article/thakadu-to-build-14m-nickel-beneficiation-plant-at-lonmin-refinery-2016-11-16,f7f92d0d984693bc37597a4687600d2a2a6b2b5746257b6bf62eb57415c2a057,d387b571d31ee1c39123a262e0f274aa081ce6b8321ddf8b812f32bcb67a0c1b,863
DISC-MEDIA-0669,Thakadu To Build 14M Nickel Beneficiation Plant At Lonmin Refinery,2016,Engineering News,expanded_media_candidates_discovery_direct.csv,https://www.engineeringnews.co.za/article/thakadu-to-build-14m-nickel-beneficiation-plant-at-lonmin-refinery-2016-11-25,https://www.engineeringnews.co.za/article/thakadu-to-build-14m-nickel-beneficiation-plant-at-lonmin-refinery-2016-11-25,83e348b4f8fbd42a0f7d174826d5824bf36ef6fa7220e767694bc7bb3f12cd16,ddc8804696e9f8cfa95a0ec2fb998eaa4e83b7dfc2ec7ad558b8bba2d71f4315,810
DISC-MEDIA-0670,Tharisa Lonmin In Pgm Rich Metal Alloys Accord,2017,Engineering News,expanded_media_candidates_discovery_direct.csv,https://www.engineeringnews.co.za/article/tharisa-lonmin-in-pgm-rich-metal-alloys-accord-2017-08-31,https://www.engineeringnews.co.za/article/tharisa-lonmin-in-pgm-rich-metal-alloys-accord-2017-08-31,5158a3648d4958f8355d31bf67e64d4a3ada73b01fca80cf63bc6d90761cb8ac,3571a059a490e98e73d9d0d37c315b48f64b3c905d6607853c9c7907238a310a,567
DISC-MEDIA-0671,Top Sibanye Holders Are Said To Show Support For Lonmin Deal,2018,Engineering News,expanded_media_candidates_discovery_direct.csv,https://www.engineeringnews.co.za/article/top-sibanye-holders-are-said-to-show-support-for-lonmin-deal-2018-09-03,https://www.engineeringnews.co.za/article/top-sibanye-holders-are-said-to-show-support-for-lonmin-deal-2018-09-03,de57bee37860bf7caaec400747655a735c2be96f3afcfc0cb68e12369464af5b,fdf600d70f6f65ac22c5592905415e90b58d5603793c75226feed9e7167b3be1,801
DISC-MEDIA-0672,Transport Smme From Marikana Launches Road Safety Campaign,2023,Engineering News,expanded_media_candidates_discovery_direct.csv,https://www.engineeringnews.co.za/article/transport-smme-from-marikana-launches-road-safety-campaign-2023-07-12,https://www.engineeringnews.co.za/article/transport-smme-from-marikana-launches-road-safety-campaign-2023-07-12,841b68fae0892a8c93aa4969bad3234d78fdbe679cd2fb1655d95dfa48ea83e1,ec26a02db97b0f00ab79600778dd570860be41b3f38f4b5d44773e6a31d479e3,775
DISC-MEDIA-0673,Tremendous Prospects For Pgms Thanks To Green Tech Lonmin Ceo,2016,Engineering News,expanded_media_candidates_discovery_direct.csv,https://www.engineeringnews.co.za/article/tremendous-prospects-for-pgms-thanks-to-green-tech-lonmin-ceo-2016-02-24,https://www.engineeringnews.co.za/article/tremendous-prospects-for-pgms-thanks-to-green-tech-lonmin-ceo-2016-02-24,b34fd94e522efc074134d6217d0c9368edbfe20425a46fafd7736643f3fcdf8e,1e39534649d56caecdfd74fbdbb366284a75f0435ec33aff77263cf790d7457f,798
DISC-MEDIA-0675,Tribunal Approves Sibanye Lonmin Merger Imposes 6 Month Moratorium On Retrenchments,2018,Engineering News,expanded_media_candidates_discovery_direct.csv,https://www.engineeringnews.co.za/article/tribunal-approves-sibanye-lonmin-merger-imposes-6-month-moratorium-on-retrenchments-2018-11-30,https://www.engineeringnews.co.za/article/tribunal-approves-sibanye-lonmin-merger-imposes-6-month-moratorium-on-retrenchments-2018-11-30,c21fe4bfde51cd610c75869287129fdcb02eff410fb0489abe4ad9806ef7a2eb,67d796a58364e2da164f7954c6149336e47fa4eba7493d5793957de860c1f9e1,590
DISC-MEDIA-0676,Tribunal To Consider Sibanye Lonmin Merger At Oct 18 Hearing,2018,Engineering News,expanded_media_candidates_discovery_direct.csv,https://www.engineeringnews.co.za/article/tribunal-to-consider-sibanye-lonmin-merger-at-oct-18-hearing-2018-10-09,https://www.engineeringnews.co.za/article/tribunal-to-consider-sibanye-lonmin-merger-at-oct-18-hearing-2018-10-09,bef3a68c32a9fa954b999c893efd0bab3afe6e9efab6ee8267fa5c2016ab0f8e,beb4bca1828b22d263dae7dd7ea5e747fd2cc222bcd76149464596bf54072066,477
DISC-MEDIA-0677,Tribunal To Hold Sibanye Lonmin Merger Hearing Next Week,2018,Engineering News,expanded_media_candidates_discovery_direct.csv,https://www.engineeringnews.co.za/article/tribunal-to-hold-sibanye-lonmin-merger-hearing-next-week-2018-11-09,https://www.engineeringnews.co.za/article/tribunal-to-hold-sibanye-lonmin-merger-hearing-next-week-2018-11-09,f768545c117eb3d3a32e4517b2fc2dca0027d2ca9506283ac818f2e61a61e828,558ebc1e1a59cbdd3ea2ce4874d8186db30837cbe44a1b3bdc0f2410d9cc354e,721
DISC-MEDIA-0679,Union Puts Chamber On Spot Over Alleged Lonmin Breach,2013,Engineering News,expanded_media_candidates_discovery_direct.csv,https://www.engineeringnews.co.za/article/union-puts-chamber-on-spot-over-alleged-lonmin-breach-2013-08-26,https://www.engineeringnews.co.za/article/union-puts-chamber-on-spot-over-alleged-lonmin-breach-2013-08-26,75d7c913c4ed96a2c7583a853f98694eb7d23715ade8b5150704ab2c8e1f6ef4,d225c2977d242fb0c42c2f80c19371b8f70cc187672417d8114efa7b9c48f30d,1381
DISC-MEDIA-0682,Walkabout Buys Lonmins Northern Ireland Exploration Portfolio,2017,Engineering News,expanded_media_candidates_discovery_direct.csv,https://www.engineeringnews.co.za/article/walkabout-buys-lonmins-northern-ireland-exploration-portfolio-2017-11-15,https://www.engineeringnews.co.za/article/walkabout-buys-lonmins-northern-ireland-exploration-portfolio-2017-11-15,fc5ff293856a06e34ff50e402edf9e01d6cbafe5bde7d6bd9fd0c1bae423701a,4e9e16b7533fb0d482259bdc4d61baa575fdaf7fd8d69cdef4665b33b71a5414,589
DISC-MEDIA-0684,Weba Chutes Systems Secures Contract To Supply Chutes To Sibanye Stillwaters Marikana Operation,2023,Engineering News,expanded_media_candidates_discovery_direct.csv,https://www.engineeringnews.co.za/article/weba-chutes-systems-secures-contract-to-supply-chutes-to-sibanye-stillwaters-marikana-operation-2023-05-31,https://www.engineeringnews.co.za/article/weba-chutes-systems-secures-contract-to-supply-chutes-to-sibanye-stillwaters-marikana-operation-2023-05-31,b268c56d53a61a782e12f333a37bc98439f74cca3b8f57eaf29c010d495bd70f,d3060099b5b1cbbc34b1d73f2a90dbc970fd61d5e75dcd639e340dc7d678df28,866
DISC-MEDIA-0685,Wesizwe Has Not Ruled Out Purchase Of Amplats Lonmin Implants Mines,2014,Engineering News,expanded_media_candidates_discovery_direct.csv,https://www.engineeringnews.co.za/article/wesizwe-has-not-ruled-out-purchase-of-amplats-lonmin-implants-mines-2014-05-30,https://www.engineeringnews.co.za/article/wesizwe-has-not-ruled-out-purchase-of-amplats-lonmin-implants-mines-2014-05-30,5cec467c6278ff726dd9dbc75af6cc791939e0c41d713f53365179779829041e,9231ba0c61f0647d479307583c7215e31432494950983cfc66c32c2a4fe7a4e9,1077
