candidate_id,title,year,publisher,url,final_url,original_text_sha256,targeted_fetch_status,targeted_fetch_error,publication_date_from_url,retrieved_text_words,retrieved_text_sha256,retrieved_lonmin_mentions,case_terms,case_mentions_total,event_terms,event_mentions_total,event_distinct_terms,social_terms,social_mentions_total,social_distinct_terms,corporate_terms,corporate_mentions_total,corporate_distinct_terms,early_aug_oct_2012_window,title_has_routine_corporate_signal,evidence_class,evidence_note,final_decision,final_reason_code,final_evidence_note
DISC-MEDIA-0597,Old Mutual Decreases Lonmin Voting Rights,2014,Engineering News,https://www.engineeringnews.co.za/article/old-mutual-decreases-lonmin-voting-rights-2014-10-02,https://www.engineeringnews.co.za/article/old-mutual-decreases-lonmin-voting-rights-2014-10-02,e48a3dbfb15b0650d51239d09ddf0e33562fd4d68b79b22a864bf2ee536836a4,retrieved_extracted,,2014-10-02,348,e48a3dbfb15b0650d51239d09ddf0e33562fd4d68b79b22a864bf2ee536836a4,3,,0,worker_miner,2,1,,0,0,share_price;earnings_results,3,2,false,false,ambiguous_low_signal,Signals are insufficient for a defensible decision.,,,
DISC-MEDIA-0601,Pic Faces Dilemma Over Backing Lonmin Deal,2019,Engineering News,https://www.engineeringnews.co.za/article/pic-faces-dilemma-over-backing-lonmin-deal-2019-05-23,https://www.engineeringnews.co.za/article/pic-faces-dilemma-over-backing-lonmin-deal-2019-05-23,f5b0a76cbbfb752d76a44a192c01bb8b3f03ecb2a46960538ffa4a03b0560568,retrieved_extracted,,2019-05-23,770,f5b0a76cbbfb752d76a44a192c01bb8b3f03ecb2a46960538ffa4a03b0560568,13,,0,strike;worker_miner,3,2,commission_inquiry,1,1,share_price;earnings_results;transaction;commodity_market,14,4,false,false,ambiguous_low_signal,Signals are insufficient for a defensible decision.,,,
DISC-MEDIA-0602,Pic Snaps Up Unsold Shares In Lonmin To Secure 2999 Stake,2015,Engineering News,https://www.engineeringnews.co.za/article/pic-snaps-up-unsold-shares-in-lonmin-to-secure-2999-stake-2015-12-14,https://www.engineeringnews.co.za/article/pic-snaps-up-unsold-shares-in-lonmin-to-secure-2999-stake-2015-12-14,1912d6879188832f069140162d3204c6f080dd1ee8675f1064f1ba9b0810336b,retrieved_extracted,,2015-12-14,451,1912d6879188832f069140162d3204c6f080dd1ee8675f1064f1ba9b0810336b,5,,0,worker_miner,2,1,,0,0,share_price;earnings_results;transaction;dividend_rights;commodity_market,12,5,false,true,strong_routine_corporate_signal,Routine corporate/financial/production title and text with minimal labour/community evidence and no case term.,,,
DISC-MEDIA-0603,Platinum Miner Lonmins Lenders Relax Loan Agreements Again,2018,Engineering News,https://www.engineeringnews.co.za/article/platinum-miner-lonmins-lenders-relax-loan-agreements-again-2018-01-18,https://www.engineeringnews.co.za/article/platinum-miner-lonmins-lenders-relax-loan-agreements-again-2018-01-18,a62759b1953f46d1ad4f49ac6fe872b141fdf3efaabe2eb97963205293498820,retrieved_extracted,,2018-01-18,448,a62759b1953f46d1ad4f49ac6fe872b141fdf3efaabe2eb97963205293498820,5,,0,worker_miner,3,1,,0,0,earnings_results;production_output;funding_debt,8,3,false,false,likely_routine_corporate_signal,Multiple corporate/financial signals with weak case-event/community evidence.,,,
DISC-MEDIA-0605,Platinum Price Upturn Needed To Sustain Industry Lonmin,2017,Engineering News,https://www.engineeringnews.co.za/article/platinum-price-upturn-needed-to-sustain-industry-lonmin-2017-02-03,https://www.engineeringnews.co.za/article/platinum-price-upturn-needed-to-sustain-industry-lonmin-2017-02-03,fb225216f881f4b73cd58febf7830f5f3b4fa74e39be79d9290157eab194a9b1,retrieved_extracted,,2017-02-03,264,fb225216f881f4b73cd58febf7830f5f3b4fa74e39be79d9290157eab194a9b1,0,,0,,0,0,,0,0,earnings_results,2,1,false,true,ambiguous_low_signal,Signals are insufficient for a defensible decision.,,,
DISC-MEDIA-0611,Ramaphosa To Step Down From Lonmin Mondi Boards,2013,Engineering News,https://www.engineeringnews.co.za/article/ramaphosa-to-step-down-from-lonmin-mondi-boards-2013-01-23,https://www.engineeringnews.co.za/article/ramaphosa-to-step-down-from-lonmin-mondi-boards-2013-01-23,7f600af792947488913192b249994f88b7913203077f58a45a0e7fff9382d923,retrieved_extracted,,2013-01-23,658,7f600af792947488913192b249994f88b7913203077f58a45a0e7fff9382d923,4,,0,worker_miner,1,1,,0,0,earnings_results,2,1,false,false,ambiguous_low_signal,Signals are insufficient for a defensible decision.,,,
DISC-MEDIA-0614,Reserve Bank Approves Sibanyes Buyout Of Lonmin,2018,Engineering News,https://www.engineeringnews.co.za/article/reserve-bank-approves-sibanyes-buyout-of-lonmin-2018-05-15,https://www.engineeringnews.co.za/article/reserve-bank-approves-sibanyes-buyout-of-lonmin-2018-05-15,f4a5a5898d9205af007a8513614c350494b9e634a67d916f3b44a7028781356c,retrieved_extracted,,2018-05-15,613,f4a5a5898d9205af007a8513614c350494b9e634a67d916f3b44a7028781356c,11,,0,union,1,1,,0,0,share_price;earnings_results;transaction;commodity_market,8,4,false,false,likely_routine_corporate_signal,Multiple corporate/financial signals with weak case-event/community evidence.,,,
DISC-MEDIA-0615,Resilient Lonmin Beats Guidance Ups Cash,2017,Engineering News,https://www.engineeringnews.co.za/article/resilient-lonmin-beats-guidance-ups-cash-2017-11-03,https://www.engineeringnews.co.za/article/resilient-lonmin-beats-guidance-ups-cash-2017-11-03,67db72a5645e9ed3679c8760ea24fef51058365933ee3dd26a62017f9851fb99,retrieved_extracted,,2017-11-03,938,67db72a5645e9ed3679c8760ea24fef51058365933ee3dd26a62017f9851fb99,8,,0,,0,0,,0,0,earnings_results;production_output;funding_debt;transaction;exploration_project;commodity_market,23,6,false,true,strong_routine_corporate_signal,Routine corporate/financial/production title and text with minimal labour/community evidence and no case term.,,,
DISC-MEDIA-0616,Resilient Lonmin Beats Guidance Ups Cash,2017,Engineering News,https://www.engineeringnews.co.za/article/resilient-lonmin-beats-guidance-ups-cash-2017-11-17,https://www.engineeringnews.co.za/article/resilient-lonmin-beats-guidance-ups-cash-2017-11-17,3c56f201c727bddfb6f29392048bd54360f02178a8dc03842991e4302cf6e936,retrieved_extracted,,2017-11-17,935,3c56f201c727bddfb6f29392048bd54360f02178a8dc03842991e4302cf6e936,8,,0,,0,0,,0,0,earnings_results;production_output;funding_debt;transaction;exploration_project;commodity_market,23,6,false,true,strong_routine_corporate_signal,Routine corporate/financial/production title and text with minimal labour/community evidence and no case term.,,,
DISC-MEDIA-0619,Retention Of Jobs Critical Following Sibanye Lonmin Deal Zwane,2017,Engineering News,https://www.engineeringnews.co.za/article/retention-of-jobs-critical-following-sibanye-lonmin-deal-zwane-2017-12-15,https://www.engineeringnews.co.za/article/retention-of-jobs-critical-following-sibanye-lonmin-deal-zwane-2017-12-15,868fca813c92dde03d67552cb2eeaa47ae7bd5b708c61e035d650af6d3c093c5,retrieved_extracted,,2017-12-15,350,868fca813c92dde03d67552cb2eeaa47ae7bd5b708c61e035d650af6d3c093c5,2,,0,,0,0,,0,0,earnings_results;transaction,3,2,false,false,ambiguous_low_signal,Signals are insufficient for a defensible decision.,,,
DISC-MEDIA-0622,Rock Drill Operator Dies At Lonmins K3 Shaft,2017,Engineering News,https://www.engineeringnews.co.za/article/rock-drill-operator-dies-at-lonmins-k3-shaft-2017-02-21,https://www.engineeringnews.co.za/article/rock-drill-operator-dies-at-lonmins-k3-shaft-2017-02-21,f6fdf30bd865d1bc09a8cbe3195512ac77f34d8f122b8e9db7bdfec1680625db,retrieved_extracted,,2017-02-21,385,f6fdf30bd865d1bc09a8cbe3195512ac77f34d8f122b8e9db7bdfec1680625db,4,,0,worker_miner;union,5,2,,0,0,earnings_results;exploration_project,4,2,false,false,ambiguous_low_signal,Signals are insufficient for a defensible decision.,,,
DISC-MEDIA-0623,Rosatom Partners To Trial Small Hydropower Plant At Lonmin,2016,Engineering News,https://www.engineeringnews.co.za/article/rosatom-partners-to-trial-small-hydropower-plant-at-lonmin-2016-07-22,https://www.engineeringnews.co.za/article/rosatom-partners-to-trial-small-hydropower-plant-at-lonmin-2016-07-22,fb225216f881f4b73cd58febf7830f5f3b4fa74e39be79d9290157eab194a9b1,retrieved_extracted,,2016-07-22,264,fb225216f881f4b73cd58febf7830f5f3b4fa74e39be79d9290157eab194a9b1,0,,0,,0,0,,0,0,earnings_results,2,1,false,false,ambiguous_low_signal,Signals are insufficient for a defensible decision.,,,
DISC-MEDIA-0632,Shaft Sinkers Secures 114M Contract At Lonmin,2013,Engineering News,https://www.engineeringnews.co.za/article/shaft-sinkers-secures-114m-contract-at-lonmin-2013-11-27,https://www.engineeringnews.co.za/article/shaft-sinkers-secures-114m-contract-at-lonmin-2013-11-27,90562d17ae5131bdc9f0f22ba5f52b3f75f9eec7202151bbb6e365743c4e3c0d,retrieved_extracted,,2013-11-27,441,90562d17ae5131bdc9f0f22ba5f52b3f75f9eec7202151bbb6e365743c4e3c0d,3,,0,worker_miner,1,1,,0,0,earnings_results;production_output;exploration_project,11,3,false,false,likely_routine_corporate_signal,Multiple corporate/financial signals with weak case-event/community evidence.,,,
DISC-MEDIA-0634,Sibanye Ceo Confident Of Lonmin Takeover Despite Cash Burn,2018,Engineering News,https://www.engineeringnews.co.za/article/sibanye-ceo-confident-of-lonmin-takeover-despite-cash-burn-2018-05-18,https://www.engineeringnews.co.za/article/sibanye-ceo-confident-of-lonmin-takeover-despite-cash-burn-2018-05-18,9320bcdc87dec25ed993551d219b14a8ec230c1c344c2ee729b2dd57777f42c5,retrieved_extracted,,2018-05-18,756,9320bcdc87dec25ed993551d219b14a8ec230c1c344c2ee729b2dd57777f42c5,9,,0,strike;worker_miner;wage,5,3,commission_inquiry,2,1,share_price;earnings_results;production_output;funding_debt;transaction;exploration_project,15,6,false,true,possible_substantive_case_context,Multiple labour/event or social/governance signals require direct substantive review.,,,
DISC-MEDIA-0636,Sibanye Expects Lonmin Competition Finality October,2018,Engineering News,https://www.engineeringnews.co.za/article/sibanye-expects-lonmin-competition-finality-october-2018-08-27,https://www.engineeringnews.co.za/article/sibanye-expects-lonmin-competition-finality-october-2018-08-27,1b2a66d9c54e25d635e71eabc3e8a18978d7094ebe7679f1501048e65a04b19f,retrieved_extracted,,2018-08-27,939,1b2a66d9c54e25d635e71eabc3e8a18978d7094ebe7679f1501048e65a04b19f,12,,0,,0,0,community;commission_inquiry,13,2,share_price;earnings_results;transaction;exploration_project;commodity_market,17,5,false,false,possible_substantive_case_context,Multiple labour/event or social/governance signals require direct substantive review.,,,
DISC-MEDIA-0638,Sibanye Highlights Lonmin Drdgold Deal Attractions At Denver,2018,Engineering News,https://www.engineeringnews.co.za/article/sibanye-highlights-lonmin-drdgold-deal-attractions-at-denver-2018-09-26,https://www.engineeringnews.co.za/article/sibanye-highlights-lonmin-drdgold-deal-attractions-at-denver-2018-09-26,d816885c542818371ab4064013ad258713dad3688a820ad924ce86013bdfbccc,retrieved_extracted,,2018-09-26,879,d816885c542818371ab4064013ad258713dad3688a820ad924ce86013bdfbccc,6,,0,,0,0,,0,0,earnings_results;production_output;funding_debt;transaction;exploration_project;commodity_market,22,6,false,false,likely_routine_corporate_signal,Multiple corporate/financial signals with weak case-event/community evidence.,,,
DISC-MEDIA-0639,Sibanye Highlights Lonmin Drdgold Deal Attractions At Denver,2018,Engineering News,https://www.engineeringnews.co.za/article/sibanye-highlights-lonmin-drdgold-deal-attractions-at-denver-2018-10-05,https://www.engineeringnews.co.za/article/sibanye-highlights-lonmin-drdgold-deal-attractions-at-denver-2018-10-05,67229446c6cf56c28e6c58ae54701711bedb3303d4ebcdbc94ece28a0c6cc4d2,retrieved_extracted,,2018-10-05,875,67229446c6cf56c28e6c58ae54701711bedb3303d4ebcdbc94ece28a0c6cc4d2,6,,0,,0,0,,0,0,earnings_results;production_output;funding_debt;transaction;exploration_project;commodity_market,22,6,false,false,likely_routine_corporate_signal,Multiple corporate/financial signals with weak case-event/community evidence.,,,
DISC-MEDIA-0641,Sibanye Increases Lonmin Offer,2019,Engineering News,https://www.engineeringnews.co.za/article/sibanye-increases-lonmin-offer-2019-04-25,https://www.engineeringnews.co.za/article/sibanye-increases-lonmin-offer-2019-04-25,55ebb6f1b55d00e76ce2d6af991836e22e4efbfb06e2e33b4dd773ee4f390cfc,retrieved_extracted,,2019-04-25,447,55ebb6f1b55d00e76ce2d6af991836e22e4efbfb06e2e33b4dd773ee4f390cfc,7,,0,worker_miner,1,1,,0,0,share_price;earnings_results,8,2,false,false,ambiguous_low_signal,Signals are insufficient for a defensible decision.,,,
DISC-MEDIA-0642,Sibanye Keeps Option To Increase Lonmin Offer Against Rival Bid,2019,Engineering News,https://www.engineeringnews.co.za/article/sibanye-keeps-option-to-increase-lonmin-offer-against-rival-bid-2019-05-20,https://www.engineeringnews.co.za/article/sibanye-keeps-option-to-increase-lonmin-offer-against-rival-bid-2019-05-20,a0823525045b55d10ded9ae3855f018e39c86705d663a46411cc1bafe9dbbd57,retrieved_extracted,,2019-05-20,648,a0823525045b55d10ded9ae3855f018e39c86705d663a46411cc1bafe9dbbd57,9,,0,worker_miner,1,1,,0,0,share_price;earnings_results;transaction;commodity_market,10,4,false,false,likely_routine_corporate_signal,Multiple corporate/financial signals with weak case-event/community evidence.,,,
DISC-MEDIA-0643,Sibanye Lonmin Extend Merger Longstop Date To June,2019,Engineering News,https://www.engineeringnews.co.za/article/sibanye-lonmin-extend-merger-longstop-date-to-june-2019-01-15,https://www.engineeringnews.co.za/article/sibanye-lonmin-extend-merger-longstop-date-to-june-2019-01-15,ab87135557e0dfa6efc07d97fc4292a4584fdaed79125334e4b2a5878ff2dd9a,retrieved_extracted,,2019-01-15,417,ab87135557e0dfa6efc07d97fc4292a4584fdaed79125334e4b2a5878ff2dd9a,5,,0,worker_miner;union,6,2,,0,0,share_price;earnings_results;transaction,6,3,false,true,ambiguous_low_signal,Signals are insufficient for a defensible decision.,,,
DISC-MEDIA-0644,Sibanye Lonmin Merger Enters Final Stretch As Amcu Appeal Is Dismissed,2019,Engineering News,https://www.engineeringnews.co.za/article/sibanye-lonmin-merger-enters-final-stretch-as-amcu-appeal-is-dismissed-2019-05-17,https://www.engineeringnews.co.za/article/sibanye-lonmin-merger-enters-final-stretch-as-amcu-appeal-is-dismissed-2019-05-17,c94122a498152a45f32f39b92e46070b1952569252c6da5a7e7ea715869e20d9,retrieved_extracted,,2019-05-17,764,c94122a498152a45f32f39b92e46070b1952569252c6da5a7e7ea715869e20d9,14,,0,strike;worker_miner;union,5,3,community,1,1,share_price;earnings_results;funding_debt;transaction,14,4,false,true,possible_substantive_case_context,Multiple labour/event or social/governance signals require direct substantive review.,,,
DISC-MEDIA-0645,Sibanye Lonmin Merger Hearing Postponed To November,2018,Engineering News,https://www.engineeringnews.co.za/article/sibanye-lonmin-merger-hearing-postponed-to-november-2018-10-17,https://www.engineeringnews.co.za/article/sibanye-lonmin-merger-hearing-postponed-to-november-2018-10-17,7472cdb9cf6f01088f106d6be997bd344dded583c6f83fe33fbc70fa11a927e3,retrieved_extracted,,2018-10-17,456,7472cdb9cf6f01088f106d6be997bd344dded583c6f83fe33fbc70fa11a927e3,6,,0,worker_miner,2,1,commission_inquiry,1,1,share_price;earnings_results;transaction;commodity_market,10,4,false,true,ambiguous_low_signal,Signals are insufficient for a defensible decision.,,,
DISC-MEDIA-0647,Sibanye Shareholders Vote In Favour Of Lonmin Takeover,2019,Engineering News,https://www.engineeringnews.co.za/article/sibanye-shareholders-vote-in-favour-of-lonmin-takeover-2019-05-28,https://www.engineeringnews.co.za/article/sibanye-shareholders-vote-in-favour-of-lonmin-takeover-2019-05-28,71e8d6a1de9f9d7c77e3f46356b40cb47175f9d5656ad29e515f412556ca2904,retrieved_extracted,,2019-05-28,472,71e8d6a1de9f9d7c77e3f46356b40cb47175f9d5656ad29e515f412556ca2904,10,,0,worker_miner,2,1,,0,0,share_price;earnings_results;transaction,9,3,false,true,strong_routine_corporate_signal,Routine corporate/financial/production title and text with minimal labour/community evidence and no case term.,,,
DISC-MEDIA-0648,Sibanye Stillwater Expects Lonmin Competition Finality In October,2018,Engineering News,https://www.engineeringnews.co.za/article/sibanye-stillwater-expects-lonmin-competition-finality-in-october-2018-08-27,https://www.engineeringnews.co.za/article/sibanye-stillwater-expects-lonmin-competition-finality-in-october-2018-08-27,258c973a6c5678ee886027110194d4cc7a3a29b949514848fb4e14d611eb2bb9,retrieved_extracted,,2018-08-27,940,258c973a6c5678ee886027110194d4cc7a3a29b949514848fb4e14d611eb2bb9,12,,0,,0,0,community;commission_inquiry,12,2,share_price;earnings_results;transaction;exploration_project;commodity_market,16,5,false,false,possible_substantive_case_context,Multiple labour/event or social/governance signals require direct substantive review.,,,
DISC-MEDIA-0650,Sibanye Stillwater To Acquire Embattled Lonmin In All Share Offer,2017,Engineering News,https://www.engineeringnews.co.za/article/sibanye-stillwater-to-acquire-embattled-lonmin-in-all-share-offer-2017-12-14,https://www.engineeringnews.co.za/article/sibanye-stillwater-to-acquire-embattled-lonmin-in-all-share-offer-2017-12-14,b9892834f1cbe860c528349fc2ba8afeb493eabf13b4937863f076cd452c1196,retrieved_extracted,,2017-12-14,1607,b9892834f1cbe860c528349fc2ba8afeb493eabf13b4937863f076cd452c1196,28,,0,,0,0,commission_inquiry,2,1,share_price;earnings_results;funding_debt;transaction;exploration_project;commodity_market,25,6,false,true,ambiguous_low_signal,Signals are insufficient for a defensible decision.,,,
DISC-MEDIA-0651,Sibanye Stillwater To Lonmins Rescue,2017,Engineering News,https://www.engineeringnews.co.za/article/sibanye-stillwater-to-lonmins-rescue-2017-12-19,https://www.engineeringnews.co.za/article/sibanye-stillwater-to-lonmins-rescue-2017-12-19,d0a5c7efd645add45569ad8a085a88a79b79e6ce051f7a07442b6438b5a339cb,retrieved_extracted,,2017-12-19,505,d0a5c7efd645add45569ad8a085a88a79b79e6ce051f7a07442b6438b5a339cb,5,,0,union,2,1,,0,0,earnings_results;transaction,6,2,false,false,ambiguous_low_signal,Signals are insufficient for a defensible decision.,,,
DISC-MEDIA-0653,Sibanye Wins Final Go Ahead For Lonmin Deal,2019,Engineering News,https://www.engineeringnews.co.za/article/sibanye-wins-final-go-ahead-for-lonmin-deal-2019-05-17,https://www.engineeringnews.co.za/article/sibanye-wins-final-go-ahead-for-lonmin-deal-2019-05-17,8f16504d10acd18a1ca8fc013f79b0b4657ef3ae8865defc3c448fda85c5c6ee,retrieved_extracted,,2019-05-17,351,8f16504d10acd18a1ca8fc013f79b0b4657ef3ae8865defc3c448fda85c5c6ee,3,,0,worker_miner;union,3,2,,0,0,earnings_results;transaction,3,2,false,false,ambiguous_low_signal,Signals are insufficient for a defensible decision.,,,
DISC-MEDIA-0657,Solidarity Concerned Over Loss Of Recognition At Lonmin,2017,Engineering News,https://www.engineeringnews.co.za/article/solidarity-concerned-over-loss-of-recognition-at-lonmin-2017-08-07,https://www.engineeringnews.co.za/article/solidarity-concerned-over-loss-of-recognition-at-lonmin-2017-08-07,8682a966236a234826ff9e6f1e1995b3bd1d63c25fa009576e74ca019e0a9278,retrieved_extracted,,2017-08-07,532,8682a966236a234826ff9e6f1e1995b3bd1d63c25fa009576e74ca019e0a9278,9,,0,worker_miner;union,19,2,,0,0,earnings_results,3,1,false,false,ambiguous_low_signal,Signals are insufficient for a defensible decision.,,,
DISC-MEDIA-0658,Solidarity Gears Up For Lonmin Strike,2013,Engineering News,https://www.engineeringnews.co.za/article/solidarity-gears-up-for-lonmin-strike-2013-08-19,https://www.engineeringnews.co.za/article/solidarity-gears-up-for-lonmin-strike-2013-08-19,1b88cc2f5e445540a24832008eb395a200480a3317463ff354f83dcd0786ca9b,retrieved_extracted,,2013-08-19,603,1b88cc2f5e445540a24832008eb395a200480a3317463ff354f83dcd0786ca9b,8,,0,strike;worker_miner;wage;union;protest_unrest,32,5,commission_inquiry,1,1,earnings_results;production_output,3,2,false,false,possible_substantive_case_context,Multiple labour/event or social/governance signals require direct substantive review.,,,
DISC-MEDIA-0660,Solidarity Requests Labour Court To Review Lonmins Withdrawal Of Solidaritys Rights Recognition,2017,Engineering News,https://www.engineeringnews.co.za/article/solidarity-requests-labour-court-to-review-lonmins-withdrawal-of-solidaritys-rights-recognition-2017-10-24,https://www.engineeringnews.co.za/article/solidarity-requests-labour-court-to-review-lonmins-withdrawal-of-solidaritys-rights-recognition-2017-10-24,3069faa67b1b6becdb54cd56052fcea8b2412abc05c84976d600dcd27b50c149,retrieved_extracted,,2017-10-24,706,3069faa67b1b6becdb54cd56052fcea8b2412abc05c84976d600dcd27b50c149,14,,0,strike;worker_miner;union,12,3,commission_inquiry,1,1,earnings_results,2,1,false,false,possible_substantive_case_context,Multiple labour/event or social/governance signals require direct substantive review.,,,
DISC-MEDIA-0664,Streaming To Lower Debt Lonmin On A Knife Edge Zambian Mining Cries Out,2015,Engineering News,https://www.engineeringnews.co.za/article/streaming-to-lower-debt-lonmin-on-a-knife-edge-zambian-mining-cries-out-2015-11-13,https://www.engineeringnews.co.za/article/streaming-to-lower-debt-lonmin-on-a-knife-edge-zambian-mining-cries-out-2015-11-13,a3f6cdf1cf405b9477d229bab5ed3afcfdf3e220682ba17d71887fc924a19856,retrieved_extracted,,2015-11-13,853,a3f6cdf1cf405b9477d229bab5ed3afcfdf3e220682ba17d71887fc924a19856,3,,0,worker_miner,1,1,,0,0,share_price;earnings_results;production_output;funding_debt;transaction;exploration_project,11,6,false,false,likely_routine_corporate_signal,Multiple corporate/financial signals with weak case-event/community evidence.,,,
DISC-MEDIA-0668,Thakadu To Build 14M Nickel Beneficiation Plant At Lonmin Refinery,2016,Engineering News,https://www.engineeringnews.co.za/article/thakadu-to-build-14m-nickel-beneficiation-plant-at-lonmin-refinery-2016-11-16,https://www.engineeringnews.co.za/article/thakadu-to-build-14m-nickel-beneficiation-plant-at-lonmin-refinery-2016-11-16,656b18354ccff198786705a6fb24b5ff13ad0b440b11bde71cda80aa55f95686,retrieved_extracted,,2016-11-16,861,656b18354ccff198786705a6fb24b5ff13ad0b440b11bde71cda80aa55f95686,9,,0,,0,0,,0,0,earnings_results;production_output;funding_debt;transaction;exploration_project;commodity_market,21,6,false,false,likely_routine_corporate_signal,Multiple corporate/financial signals with weak case-event/community evidence.,,,
DISC-MEDIA-0669,Thakadu To Build 14M Nickel Beneficiation Plant At Lonmin Refinery,2016,Engineering News,https://www.engineeringnews.co.za/article/thakadu-to-build-14m-nickel-beneficiation-plant-at-lonmin-refinery-2016-11-25,https://www.engineeringnews.co.za/article/thakadu-to-build-14m-nickel-beneficiation-plant-at-lonmin-refinery-2016-11-25,3e0aca1add64ed2fcc1c83ae8ecd5d1b357e4278d68ca395dafa69ddafe46709,retrieved_extracted,,2016-11-25,808,3e0aca1add64ed2fcc1c83ae8ecd5d1b357e4278d68ca395dafa69ddafe46709,9,,0,,0,0,,0,0,earnings_results;production_output;funding_debt;transaction;exploration_project;commodity_market,21,6,false,false,likely_routine_corporate_signal,Multiple corporate/financial signals with weak case-event/community evidence.,,,
DISC-MEDIA-0670,Tharisa Lonmin In Pgm Rich Metal Alloys Accord,2017,Engineering News,https://www.engineeringnews.co.za/article/tharisa-lonmin-in-pgm-rich-metal-alloys-accord-2017-08-31,https://www.engineeringnews.co.za/article/tharisa-lonmin-in-pgm-rich-metal-alloys-accord-2017-08-31,f71f1a0ec9be2bbe42cd30ef1e858a5a410eae4702e16d5e55075d77e89db73c,retrieved_extracted,,2017-08-31,565,f71f1a0ec9be2bbe42cd30ef1e858a5a410eae4702e16d5e55075d77e89db73c,6,,0,,0,0,commission_inquiry,1,1,share_price;earnings_results;production_output;exploration_project,7,4,false,false,ambiguous_low_signal,Signals are insufficient for a defensible decision.,,,
DISC-MEDIA-0671,Top Sibanye Holders Are Said To Show Support For Lonmin Deal,2018,Engineering News,https://www.engineeringnews.co.za/article/top-sibanye-holders-are-said-to-show-support-for-lonmin-deal-2018-09-03,https://www.engineeringnews.co.za/article/top-sibanye-holders-are-said-to-show-support-for-lonmin-deal-2018-09-03,7b7c19f190dae028874115c2b08bcef17930e58bb7a7d60b6a01757fc5e3611d,retrieved_extracted,,2018-09-03,799,7b7c19f190dae028874115c2b08bcef17930e58bb7a7d60b6a01757fc5e3611d,9,,0,worker_miner,2,1,,0,0,share_price;earnings_results;funding_debt;transaction,12,4,false,false,likely_routine_corporate_signal,Multiple corporate/financial signals with weak case-event/community evidence.,,,
DISC-MEDIA-0673,Tremendous Prospects For Pgms Thanks To Green Tech Lonmin Ceo,2016,Engineering News,https://www.engineeringnews.co.za/article/tremendous-prospects-for-pgms-thanks-to-green-tech-lonmin-ceo-2016-02-24,https://www.engineeringnews.co.za/article/tremendous-prospects-for-pgms-thanks-to-green-tech-lonmin-ceo-2016-02-24,b54f61e4dd338da39f190a5aa525caedbb3e07b66b468f14dfabaf2c2cce74c7,retrieved_extracted,,2016-02-24,796,b54f61e4dd338da39f190a5aa525caedbb3e07b66b468f14dfabaf2c2cce74c7,2,,0,,0,0,community,1,1,earnings_results;transaction,3,2,false,false,ambiguous_low_signal,Signals are insufficient for a defensible decision.,,,
DISC-MEDIA-0674,Tribunal Approves Sibanye Lonmin Merger Imposes 6 Month Moratorium On Retrenchments,2018,Engineering News,https://www.engineeringnews.co.za/article/tribunal-approves-sibanye-lonmin-merger-imposes-6-month-moratorium-on-retrenchments-2018-11-21,https://www.engineeringnews.co.za/article/tribunal-approves-sibanye-lonmin-merger-imposes-6-month-moratorium-on-retrenchments-2018-11-21,bd469379229593a9cc3e5c58797db128797998c4ad643dda47ed2ae4c856fb90,retrieved_extracted,,2018-11-21,614,bd469379229593a9cc3e5c58797db128797998c4ad643dda47ed2ae4c856fb90,8,,0,,0,0,commission_inquiry,1,1,earnings_results;transaction;commodity_market,5,3,false,true,ambiguous_low_signal,Signals are insufficient for a defensible decision.,,,
DISC-MEDIA-0675,Tribunal Approves Sibanye Lonmin Merger Imposes 6 Month Moratorium On Retrenchments,2018,Engineering News,https://www.engineeringnews.co.za/article/tribunal-approves-sibanye-lonmin-merger-imposes-6-month-moratorium-on-retrenchments-2018-11-30,https://www.engineeringnews.co.za/article/tribunal-approves-sibanye-lonmin-merger-imposes-6-month-moratorium-on-retrenchments-2018-11-30,b406120e356cb5dab6400531abf70630b6104339cf5e9aa55feaf33e1cb0a678,retrieved_extracted,,2018-11-30,588,b406120e356cb5dab6400531abf70630b6104339cf5e9aa55feaf33e1cb0a678,8,,0,,0,0,commission_inquiry,1,1,earnings_results;transaction;commodity_market,5,3,false,true,ambiguous_low_signal,Signals are insufficient for a defensible decision.,,,
DISC-MEDIA-0676,Tribunal To Consider Sibanye Lonmin Merger At Oct 18 Hearing,2018,Engineering News,https://www.engineeringnews.co.za/article/tribunal-to-consider-sibanye-lonmin-merger-at-oct-18-hearing-2018-10-09,https://www.engineeringnews.co.za/article/tribunal-to-consider-sibanye-lonmin-merger-at-oct-18-hearing-2018-10-09,33b9d6211fe13deebf014bd9ecaa3299b834e9df128cdffe9d197afd3f580320,retrieved_extracted,,2018-10-09,475,33b9d6211fe13deebf014bd9ecaa3299b834e9df128cdffe9d197afd3f580320,8,,0,worker_miner,1,1,commission_inquiry,1,1,share_price;earnings_results;transaction;commodity_market,11,4,false,true,ambiguous_low_signal,Signals are insufficient for a defensible decision.,,,
