candidate_id,title,year,publisher,url,final_url,prescreen_bucket,original_triage_status,original_text_sha256,targeted_fetch_status,targeted_fetch_error,publication_date_from_url,retrieved_text_words,retrieved_text_sha256,retrieved_lonmin_mentions,case_terms,case_mentions_total,event_terms,event_mentions_total,event_distinct_terms,social_terms,social_mentions_total,social_distinct_terms,corporate_terms,corporate_mentions_total,corporate_distinct_terms,early_aug_oct_2012_window,title_has_routine_corporate_signal,title_has_case_process_signal,evidence_class,evidence_note,final_decision,final_reason_code,final_evidence_note
DISC-MEDIA-0034,Marikana How Much Will It Cost South Africa,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-06-marikana-how-much-will-it-cost-south-africa/,https://www.dailymaverick.co.za/article/2012-09-06-marikana-how-much-will-it-cost-south-africa/,explicit_case_title_review,priority_manual_review_case_signal,fd6df1c9a6e99d3c00e987c791f5d8211460c24a743b3e45e9fed30b2b17fe3a,retrieved_extracted,,2012-09-06,1232,fd6df1c9a6e99d3c00e987c791f5d8211460c24a743b3e45e9fed30b2b17fe3a,1,marikana,11,strike;worker_miner;shooting_death;union,19,4,housing;community;justice_accountability,3,3,share_price;earnings_results;production_output;funding_debt;transaction;commodity_market,8,6,true,false,false,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0035,Marikana Strikers Send Down Tools Or Else Message To Remaining Lonmin Employees,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-06-marikana-strikers-send-down-tools-or-else-message-to-remaining-lonmin-employees/,https://www.dailymaverick.co.za/article/2012-09-06-marikana-strikers-send-down-tools-or-else-message-to-remaining-lonmin-employees/,explicit_case_title_review,priority_manual_review_case_signal,a4e8c259bd097703d7ec9091ea7d635406e9ca10f70f524b9405feacf9948c62,retrieved_extracted,,2012-09-06,958,a4e8c259bd097703d7ec9091ea7d635406e9ca10f70f524b9405feacf9948c62,8,marikana;wonderkop,10,strike;worker_miner;police;shooting_death;wage;koppie,40,6,,0,0,earnings_results;production_output;funding_debt,4,3,true,false,false,strong_early_2012_event_context,Contemporaneous Lonmin coverage has multiple independent strike/worker/police/death/wage/union signals.,,,
DISC-MEDIA-0036,Marikana The Investigations Integrity Compromised As Small Koppies Crime Scene Defaced,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-07-marikana-the-investigations-integrity-compromised-as-small-koppies-crime-scene-defaced/,https://www.dailymaverick.co.za/article/2012-09-07-marikana-the-investigations-integrity-compromised-as-small-koppies-crime-scene-defaced/,explicit_case_title_review,priority_manual_review_case_signal,36a2eb106f4c112dc4eea0b77ec225183c965f36c05c1dd1ea9c2026c5bd2cf0,retrieved_extracted,,2012-09-07,1344,36a2eb106f4c112dc4eea0b77ec225183c965f36c05c1dd1ea9c2026c5bd2cf0,0,marikana;wonderkop,5,police;shooting_death;koppie,27,3,justice_accountability,1,1,,0,0,true,false,false,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0037,Analysis The Worthless Marikana Peace Accord,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-10-analysis-the-worthless-marikana-peace-accord/,https://www.dailymaverick.co.za/article/2012-09-10-analysis-the-worthless-marikana-peace-accord/,explicit_case_title_review,priority_manual_review_case_signal,0d72b132c265764956bbef0285d861a8b13c08c5131c36b585875d22689c7e4b,retrieved_extracted,,2012-09-10,1151,0d72b132c265764956bbef0285d861a8b13c08c5131c36b585875d22689c7e4b,13,marikana,6,strike;worker_miner;police;shooting_death;wage;union;protest_unrest,73,7,housing;commission_inquiry,2,2,production_output;exploration_project,3,2,true,false,false,strong_early_2012_event_context,Contemporaneous Lonmin coverage has multiple independent strike/worker/police/death/wage/union signals.,,,
DISC-MEDIA-0038,Marikana Gift Of The Givers Brings Food To Striking Miners,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-10-marikana-gift-of-the-givers-brings-food-to-striking-miners/,https://www.dailymaverick.co.za/article/2012-09-10-marikana-gift-of-the-givers-brings-food-to-striking-miners/,explicit_case_title_review,priority_manual_review_case_signal,5ca037778e23f027fa9ccfe940a7e0fa1ba522db214b508b85bc8b36505c8de6,retrieved_extracted,,2012-09-10,1320,5ca037778e23f027fa9ccfe940a7e0fa1ba522db214b508b85bc8b36505c8de6,13,marikana,10,strike;worker_miner;police;shooting_death;wage;union;protest_unrest,30,7,housing;community;justice_accountability,5,3,funding_debt,5,1,true,false,true,strong_early_2012_event_context,Contemporaneous Lonmin coverage has multiple independent strike/worker/police/death/wage/union signals.,,,
DISC-MEDIA-0039,Plotting Sas Post Marikana Scenarios Grim Pictures Dominate,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-11-plotting-sas-post-marikana-scenarios-grim-pictures-dominate/,https://www.dailymaverick.co.za/article/2012-09-11-plotting-sas-post-marikana-scenarios-grim-pictures-dominate/,explicit_case_title_review,priority_manual_review_case_signal,e68605f158399db06d1b457f3a8cb631139bebeb427c0a5b381eb471aca380c3,retrieved_extracted,,2012-09-11,1284,e68605f158399db06d1b457f3a8cb631139bebeb427c0a5b381eb471aca380c3,5,marikana,11,strike;worker_miner;police;shooting_death;wage;union;protest_unrest,27,7,housing;community,2,2,,0,0,true,false,false,strong_early_2012_event_context,Contemporaneous Lonmin coverage has multiple independent strike/worker/police/death/wage/union signals.,,,
DISC-MEDIA-0040,Reporters Notebook A Day In Marikanas Theatre Of The Absurd,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-11-reporters-notebook-a-day-in-marikanas-theatre-of-the-absurd/,https://www.dailymaverick.co.za/article/2012-09-11-reporters-notebook-a-day-in-marikanas-theatre-of-the-absurd/,explicit_case_title_review,priority_manual_review_case_signal,f01388feb01c7e607ed7da1e93c2a3011d550ce1774d6460d31824054b8d79ec,retrieved_extracted,,2012-09-11,867,f01388feb01c7e607ed7da1e93c2a3011d550ce1774d6460d31824054b8d79ec,5,marikana;wonderkop,3,strike;worker_miner;police;union;protest_unrest,26,5,community;commission_inquiry,2,2,transaction,1,1,true,false,false,strong_early_2012_event_context,Contemporaneous Lonmin coverage has multiple independent strike/worker/police/death/wage/union signals.,,,
DISC-MEDIA-0041,A Possible Way Out Of The Marikana Stand Off,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-13-a-possible-way-out-of-the-marikana-stand-off/,https://www.dailymaverick.co.za/article/2012-09-13-a-possible-way-out-of-the-marikana-stand-off/,explicit_case_title_review,priority_manual_review_case_signal,e5229dbf623d5d5a1ab043e66b514f3ace8bde3f2ebef5138059a503ea132cda,retrieved_extracted,,2012-09-13,677,e5229dbf623d5d5a1ab043e66b514f3ace8bde3f2ebef5138059a503ea132cda,3,marikana,3,strike;worker_miner;police;wage;union;protest_unrest,31,6,,0,0,,0,0,true,false,false,strong_early_2012_event_context,Contemporaneous Lonmin coverage has multiple independent strike/worker/police/death/wage/union signals.,,,
DISC-MEDIA-0042,Reporters Marikana Notebook The Governments Clenched Fist,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-14-reporters-marikana-notebook-the-governments-clenched-fist/,https://www.dailymaverick.co.za/article/2012-09-14-reporters-marikana-notebook-the-governments-clenched-fist/,explicit_case_title_review,priority_manual_review_case_signal,10bcedf6267f828fb1b315dee17c62743ec586c5bf587bed023552745b531a14,retrieved_extracted,,2012-09-14,897,10bcedf6267f828fb1b315dee17c62743ec586c5bf587bed023552745b531a14,1,marikana,6,strike;worker_miner;police;shooting_death;wage;protest_unrest,27,6,justice_accountability;commission_inquiry,3,2,,0,0,true,false,false,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0043,How Sam The Banana Man Zemurray Explains Capitalism And Marikana,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-17-how-sam-the-banana-man-zemurray-explains-capitalism-and-marikana/,https://www.dailymaverick.co.za/article/2012-09-17-how-sam-the-banana-man-zemurray-explains-capitalism-and-marikana/,explicit_case_title_review,priority_manual_review_case_signal,604590fbf4f4dfef510ff47e1bae7544fd7d278ac4f30c534aff50120585fb9f,retrieved_extracted,,2012-09-17,1383,604590fbf4f4dfef510ff47e1bae7544fd7d278ac4f30c534aff50120585fb9f,0,marikana,1,shooting_death;wage;union,6,3,housing,2,1,share_price;funding_debt;transaction;commodity_market,10,4,true,false,false,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0044,In Embracing Marikana The Sacc Revitalises Itself,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-17-in-embracing-marikana-the-sacc-revitalises-itself/,https://www.dailymaverick.co.za/article/2012-09-17-in-embracing-marikana-the-sacc-revitalises-itself/,explicit_case_title_review,priority_manual_review_case_signal,21247439bebf350ad7c3f7ef13f357cbe7610bae034c12fcb5d2eab08bd99fea,retrieved_extracted,,2012-09-17,1208,21247439bebf350ad7c3f7ef13f357cbe7610bae034c12fcb5d2eab08bd99fea,6,marikana;nkaneng,18,strike;worker_miner;police;shooting_death;union;protest_unrest,32,6,housing,1,1,funding_debt;exploration_project,2,2,true,false,false,strong_early_2012_event_context,Contemporaneous Lonmin coverage has multiple independent strike/worker/police/death/wage/union signals.,,,
DISC-MEDIA-0045,In The Wake Of Marikana Anc Pushing A Self Destruct Button,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-17-in-the-wake-of-marikana-anc-pushing-a-self-destruct-button/,https://www.dailymaverick.co.za/article/2012-09-17-in-the-wake-of-marikana-anc-pushing-a-self-destruct-button/,explicit_case_title_review,priority_manual_review_case_signal,ebb27ac0959db46c2a7260a68938565802a935b07ddc2a2749d7d5f515a466ff,retrieved_extracted,,2012-09-17,1063,ebb27ac0959db46c2a7260a68938565802a935b07ddc2a2749d7d5f515a466ff,2,marikana;nkaneng,8,strike;worker_miner;police;shooting_death;union;protest_unrest,29,6,housing;community;justice_accountability;commission_inquiry,9,4,,0,0,true,false,false,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0046,Marikana Notebook A Thin Line Between Fear And Hate,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-17-marikana-notebook-a-thin-line-between-fear-and-hate/,https://www.dailymaverick.co.za/article/2012-09-17-marikana-notebook-a-thin-line-between-fear-and-hate/,explicit_case_title_review,priority_manual_review_case_signal,426241a4e004f28406d7b1d453406e7416ec16f2090e87eaa82325ef2727720c,retrieved_extracted,,2012-09-17,1408,426241a4e004f28406d7b1d453406e7416ec16f2090e87eaa82325ef2727720c,1,marikana;wonderkop;nkaneng,8,strike;worker_miner;police;shooting_death;protest_unrest;koppie,38,6,housing;community,7,2,,0,0,true,false,false,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0047,Preview Cosatu Congress Haunted By The Pall Of Marikana,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-17-preview-cosatu-congress-haunted-by-the-pall-of-marikana/,https://www.dailymaverick.co.za/article/2012-09-17-preview-cosatu-congress-haunted-by-the-pall-of-marikana/,explicit_case_title_review,priority_manual_review_case_signal,354363be82e87d3aac9ef45f653b393f316adc4c05b711f58ff9d47faddd5ed0,retrieved_extracted,,2012-09-17,1212,354363be82e87d3aac9ef45f653b393f316adc4c05b711f58ff9d47faddd5ed0,2,marikana,4,strike;worker_miner;shooting_death;wage;union;protest_unrest,36,6,justice_accountability,1,1,transaction,1,1,true,false,false,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0048,Reporters Marikana Notebook Police Intimidation 1 Abandoned Community 0,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-17-reporters-marikana-notebook-police-intimidation-1-abandoned-community-0/,https://www.dailymaverick.co.za/article/2012-09-17-reporters-marikana-notebook-police-intimidation-1-abandoned-community-0/,explicit_case_title_review,priority_manual_review_case_signal,6771d1e5f8c50c0e07699ed40bb2b6fca7ca263bd19c8727dae6c097cd4b8ac6,retrieved_extracted,,2012-09-17,1073,6771d1e5f8c50c0e07699ed40bb2b6fca7ca263bd19c8727dae6c097cd4b8ac6,1,marikana;nkaneng,9,strike;worker_miner;police;shooting_death;protest_unrest;koppie,25,6,housing;justice_accountability,3,2,,0,0,true,false,true,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0049,Cosatu Congress Allies Talk About Marikana And The Enemies Of The Struggle,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-18-cosatu-congress-allies-talk-about-marikana-and-the-enemies-of-the-struggle/,https://www.dailymaverick.co.za/article/2012-09-18-cosatu-congress-allies-talk-about-marikana-and-the-enemies-of-the-struggle/,explicit_case_title_review,priority_manual_review_case_signal,d1aaa6a568ead7103d91899c70a1e6304f662b6f7cd1a0d84ecef0e4bec9f0bc,retrieved_extracted,,2012-09-18,1049,d1aaa6a568ead7103d91899c70a1e6304f662b6f7cd1a0d84ecef0e4bec9f0bc,3,marikana;nkaneng,16,strike;worker_miner;police;shooting_death;union;protest_unrest,40,6,housing;community,2,2,funding_debt,1,1,true,false,false,strong_early_2012_event_context,Contemporaneous Lonmin coverage has multiple independent strike/worker/police/death/wage/union signals.,,,
DISC-MEDIA-0050,Cosatu On Marikana 10 It Was Brute Force Cosatu On Marikana 20 It Was Not Brute Force,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-18-cosatu-on-marikana-10-it-was-brute-force-cosatu-on-marikana-20-it-was-not-brute-force/,https://www.dailymaverick.co.za/article/2012-09-18-cosatu-on-marikana-10-it-was-brute-force-cosatu-on-marikana-20-it-was-not-brute-force/,explicit_case_title_review,priority_manual_review_case_signal,6940f7c557b0cc91ff99e1d2f65b594d9d44b3df72f01e225f8288fb2337d750,retrieved_extracted,,2012-09-18,1369,6940f7c557b0cc91ff99e1d2f65b594d9d44b3df72f01e225f8288fb2337d750,2,marikana,14,strike;worker_miner;police;shooting_death;union;protest_unrest,59,6,community;commission_inquiry,7,2,transaction,1,1,true,false,false,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0051,Marikana Malemas Police Sponsored Exit,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-18-marikana-malemas-police-sponsored-exit/,https://www.dailymaverick.co.za/article/2012-09-18-marikana-malemas-police-sponsored-exit/,explicit_case_title_review,priority_manual_review_case_signal,e17e8b27d7038d71a551b50017ef581712dd4bcc276c58836ae23ea7c6150e40,retrieved_extracted,,2012-09-18,980,e17e8b27d7038d71a551b50017ef581712dd4bcc276c58836ae23ea7c6150e40,2,marikana;wonderkop;nkaneng,11,strike;worker_miner;police;shooting_death;wage;protest_unrest;koppie,47,7,community;commission_inquiry,2,2,,0,0,true,false,true,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0052,Marikana Social Scientists Seek Understanding And Demand Justice,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-18-marikana-social-scientists-seek-understanding-and-demand-justice/,https://www.dailymaverick.co.za/article/2012-09-18-marikana-social-scientists-seek-understanding-and-demand-justice/,explicit_case_title_review,priority_manual_review_case_signal,c3a7bc242715e03acbd3af48a19d32ba51df815f86cf9d2470c6960cc3cd02a1,retrieved_extracted,,2012-09-18,859,c3a7bc242715e03acbd3af48a19d32ba51df815f86cf9d2470c6960cc3cd02a1,1,marikana,10,strike;worker_miner;police;shooting_death;protest_unrest;koppie,17,6,community;justice_accountability,2,2,,0,0,true,false,true,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0053,Marikana The Strike Ends Now What,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-19-marikana-the-strike-ends-now-what/,https://www.dailymaverick.co.za/article/2012-09-19-marikana-the-strike-ends-now-what/,explicit_case_title_review,priority_manual_review_case_signal,58a7c234ec625fbb478fc66d220a302b41054e908b444e986b09ee26920fa515,retrieved_extracted,,2012-09-19,1190,58a7c234ec625fbb478fc66d220a302b41054e908b444e986b09ee26920fa515,8,marikana,10,strike;worker_miner;police;wage;union;protest_unrest,60,6,,0,0,earnings_results;production_output,2,2,true,false,true,strong_early_2012_event_context,Contemporaneous Lonmin coverage has multiple independent strike/worker/police/death/wage/union signals.,,,
DISC-MEDIA-0054,Marikana The Strike Might Be Over But The Struggle Continues,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-19-marikana-the-strike-might-be-over-but-the-struggle-continues/,https://www.dailymaverick.co.za/article/2012-09-19-marikana-the-strike-might-be-over-but-the-struggle-continues/,explicit_case_title_review,priority_manual_review_case_signal,8ee7c9684780754573194451d844564ff34a01aef8d390a4a0f74c29ee08574e,retrieved_extracted,,2012-09-19,1095,8ee7c9684780754573194451d844564ff34a01aef8d390a4a0f74c29ee08574e,7,marikana;wonderkop,25,strike;worker_miner;police;shooting_death;wage;union,41,6,community;justice_accountability;commission_inquiry,12,3,commodity_market,1,1,true,false,true,strong_early_2012_event_context,Contemporaneous Lonmin coverage has multiple independent strike/worker/police/death/wage/union signals.,,,
