record_id,source_phase,title,year,publisher,url,fetch_status,fetch_error,extraction_method,fresh_words,fresh_sha256,global_extraction_collision,usable_for_textwide_similarity
DISC-MEDIA-0627,archive_media_post_republication,Sacp Remembers Marikana Tragedy Calls For Unity Against Economic Exploitation,2019,Engineering News,https://www.engineeringnews.co.za/article/sacp-remembers-marikana-tragedy-calls-for-unity-against-economic-exploitation-2019-08-16,retrieved_extracted,,trafilatura,605,d2602530ed89e62754844a2b07c7f75d4ad8768245d573f653f3cb2e17026eaf,false,true
DISC-MEDIA-0630,archive_media_post_republication,Seven Years Since Marikana Massacre And Still No Justice Says Rights Institute,2019,Engineering News,https://www.engineeringnews.co.za/article/seven-years-since-marikana-massacre-and-still-no-justice-says-rights-institute-2019-08-16,retrieved_extracted,,trafilatura,670,15f896f9a4fdf1185d10a8e96a60f3b52908aa27a149cc2227d449749cf5a572,false,true
DISC-MEDIA-0265,archive_media_post_republication,Marikana The Seven Year Struggle,2019,Daily Maverick,https://www.dailymaverick.co.za/article/2019-08-17-marikana-the-seven-year-struggle/,retrieved_extracted,,trafilatura,95,bd5844b36804fec5a23c3e5b97aa4d1c9bc470f0a7d9ce13efa30d1dca04e9dd,false,true
DISC-MEDIA-0351,archive_media_post_republication,Marikana Memories A Place Of Hard Hearts Cold Courage And Brutal Vengeance,2019,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2019-08-18-marikana-memories-a-place-of-hard-hearts-cold-courage-and-brutal-vengeance/,retrieved_extracted,,trafilatura,2518,35d87b55c8fa1edd9c16f50d5164b15b7c0bd1b5697f5b29a680176429c345b9,false,true
SEC-MEDIA-0706,archive_media_post_republication,Sibanye Looks Forward To More Positive Second Half Performance,2019,Engineering News,https://www.engineeringnews.co.za/article/sibanye-looks-forward-to-more-positive-second-half-performance-2019-08-29,retrieved_extracted,,trafilatura,1919,171dd9e3873c8ec1933a125019b45dbe25f743929bf6baa7ce6d5d5ea0cc947f,false,true
SEC-MEDIA-0049,archive_media_post_republication,Mathunjwa Evoking God And Hitler Remains At Amcu Helm As Platinum Wage Talks Rumble On,2019,Daily Maverick,https://www.dailymaverick.co.za/article/2019-09-22-mathunjwa-evoking-god-and-hitler-remains-at-amcu-helm-as-platinum-wage-talks-rumble-on/,retrieved_extracted,,trafilatura,753,6fbf9a23a8fe06b15f67fbebc2d603235cb19e9065b7cf1908bded753e8985b2,false,true
DISC-MEDIA-0266,archive_media_post_republication,5270 Jobs On Chopping Block As Sibanye Restructures Marikana,2019,Daily Maverick,https://www.dailymaverick.co.za/article/2019-09-26-5270-jobs-on-chopping-block-as-sibanye-restructures-marikana/,retrieved_extracted,,trafilatura,459,5a78c786c9598848126d06ded246b06eed4a762dd83cb6ef5b1c5555e1cec6d7,false,true
DISC-MEDIA-0654,archive_media_post_republication,Sibanyes Marikana Restructuring Good In The Long Run Say Market Commentators,2019,Engineering News,https://www.engineeringnews.co.za/article/sibanyes-marikana-restructuring-good-in-the-long-run-say-market-commentators-2019-09-26,retrieved_extracted,,trafilatura,656,b68c3c4f6fe9c0979e76383d89aa6b77b165b3b2dea3f3179b23690e2461bb62,false,true
DISC-MEDIA-0628,archive_media_post_republication,Sanco Wants Government To Intervene To Halt Looming Job Cut In Marikana,2019,Engineering News,https://www.engineeringnews.co.za/article/sanco-wants-government-to-intervene-to-halt-looming-job-cut-in-marikana-2019-09-27,retrieved_extracted,,trafilatura,518,1d66312dcc9c4a211b73af75a79477f6a9738cc9bf68b555154e79e1e90da1d1,false,true
SEC-MEDIA-0197,archive_media_post_republication,Amcu Refers Platinum Wage Talks With Sibanye To Ccma,2019,Engineering News,https://www.engineeringnews.co.za/article/amcu-refers-platinum-wage-talks-with-sibanye-to-ccma-2019-10-01,retrieved_extracted,,trafilatura,443,46668e66e86dbd23c73f91546aeb37bad1a7ea429015855c9e7744934a996ff7,false,true
SEC-MEDIA-0577,archive_media_post_republication,Sibanye Ceo Sees Wage Strike Unlikely At Platinum Mines,2019,Engineering News,https://www.engineeringnews.co.za/article/sibanye-ceo-sees-wage-strike-unlikely-at-platinum-mines-2019-10-25,retrieved_extracted,,trafilatura,423,84d676efb9be823be84e718c07596a2fc84722a3ffdddbe05ec3cf34b3316cbd,false,true
DISC-MEDIA-0401,archive_media_post_republication,Former Top Cop Back In The Dock Over Shooting Of 30 Mine Workers At Marikana,2019,Engineering News,https://www.engineeringnews.co.za/article/former-top-cop-back-in-the-dock-over-shooting-of-30-mine-workers-at-marikana-2019-10-29,retrieved_extracted,,trafilatura,585,bb3c6b29fd825db2f53928fca4b5a39f3436c35d1001f7e4a6772d0943457089,false,true
DISC-MEDIA-0267,archive_media_post_republication,Num Member Shot Dead In Marikana As Platinum Belt Tensions Heat Up,2019,Daily Maverick,https://www.dailymaverick.co.za/article/2019-11-01-num-member-shot-dead-in-marikana-as-platinum-belt-tensions-heat-up/,retrieved_extracted,,trafilatura,382,c6dc532da98649342be7c399e5127157ea83f2c1ae790e62bbc5339edd4685dd,false,true
DISC-MEDIA-0352,archive_media_post_republication,Peace Process In Jeopardy As Another Marikana Num Member Is Murdered,2019,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2019-11-06-peace-process-in-jeopardy-as-another-marikana-num-member-is-murdered/,retrieved_extracted,,trafilatura,509,0dfd3c5b1a7ec8e8db4e2592e377ec712cfa74a093a85ef0db57801208811018,false,true
SEC-MEDIA-0212,archive_media_post_republication,Amcu Says Workers In Platinum Sector May Back Wage Offers,2019,Engineering News,https://www.engineeringnews.co.za/article/amcu-says-workers-in-platinum-sector-may-back-wage-offers-2019-11-07,retrieved_extracted,,trafilatura,586,ae3638893032bbf403923fdf4632a0341b459b550042cdf26372e8a42cbbc7cc,false,true
SEC-MEDIA-0052,archive_media_post_republication,Amcu Again Says That Platinum Wage Deals Will Be Signed,2019,Daily Maverick,https://www.dailymaverick.co.za/article/2019-11-15-amcu-again-says-that-platinum-wage-deals-will-be-signed/,retrieved_extracted,,trafilatura,409,2e83c84ceea0e3f148d53a171c761e0237ea5b34ba7d7e3336d9858ff4fa65e9,false,true
DISC-MEDIA-0268,archive_media_post_republication,Num Holds Its Marikana Rally Vows To Regain Lost Platinum Belt Ground,2019,Daily Maverick,https://www.dailymaverick.co.za/article/2019-11-18-num-holds-its-marikana-rally-vows-to-regain-lost-platinum-belt-ground/,retrieved_extracted,,trafilatura,774,2a82c7d56795715392bfd3fc06f4f9ffaf3b2efa443263a8ff146d271f594ffa,false,true
DISC-MEDIA-0269,archive_media_post_republication,Two Unions Vie For Power In Marikana And The Result Can Be Murder,2019,Daily Maverick,https://www.dailymaverick.co.za/article/2019-11-21-two-unions-vie-for-power-in-marikana-and-the-result-can-be-murder/,retrieved_extracted,,trafilatura,1064,e419f58be1b1fa06faedc74097fa77d1a6c3eea0367c8904d414fc22f5b35a86,false,true
DISC-MEDIA-0270,archive_media_post_republication,Marikana In A Starring Role As Sibanye Stillwater Swings Back To Profit,2020,Daily Maverick,https://www.dailymaverick.co.za/article/2020-02-19-marikana-in-a-starring-role-as-sibanye-stillwater-swings-back-to-profit/,retrieved_extracted,,trafilatura,635,77f0cc914005750b0cc6004c6d755566b0be342301ab415abd9583ea874ffd1c,false,true
DISC-MEDIA-0271,archive_media_post_republication,Marikana Occupiers Reach Landmark Agreement With Property Owners,2020,Daily Maverick,https://www.dailymaverick.co.za/article/2020-03-08-marikana-occupiers-reach-landmark-agreement-with-property-owners/,retrieved_extracted,,trafilatura,844,589a94ee9a7abeb4a6244cd469502ca3e3a7725defcc453909236e57ab710256,false,true
DISC-MEDIA-0353,archive_media_post_republication,Dear President Ramaphosa Rein In The Security Forces Before We Have Another Marikana,2020,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2020-04-14-dear-president-ramaphosa-rein-in-the-security-forces-before-we-have-another-marikana/,retrieved_extracted,,trafilatura,786,0c967136c0913ea637c9517d6c7552939577c0b13ca335348cf61b5cf6a78b6f,false,true
SEC-MEDIA-0764,archive_media_post_republication,Sibanye Reports Record Earnings Record Gold Safety Cut Debt Ratio,2020,Engineering News,https://www.engineeringnews.co.za/article/sibanye-reports-record-earnings-record-gold-safety-cut-debt-ratio-2020-05-12,retrieved_extracted,,trafilatura,2030,73144e148f75fc730b3541a7847baba8b1b73a6eadfa5cd3b117e0764a8c187e,false,true
DISC-MEDIA-0272,archive_media_post_republication,Call For Saps To Apply Marikana Recommendations When Dealing With Civil Unrest,2020,Daily Maverick,https://www.dailymaverick.co.za/article/2020-07-28-call-for-saps-to-apply-marikana-recommendations-when-dealing-with-civil-unrest/,retrieved_extracted,,trafilatura,1061,dd3f09ff4efb1f95b75214e527e54ed6497fd1e537b6eab7f6d05addb7eedd0c,false,true
DISC-MEDIA-0273,archive_media_post_republication,Marikana Massacre Political Will Is Urgently Needed To Deliver Overdue Justice,2020,Daily Maverick,https://www.dailymaverick.co.za/article/2020-08-14-marikana-massacre-political-will-is-urgently-needed-to-deliver-overdue-justice/,retrieved_extracted,,trafilatura,1503,c6bc2cc7a3ad9fbeea2ba2e93cd2beabb997264ab880b9e2af0e3329676767ea,false,true
DISC-MEDIA-0274,archive_media_post_republication,Remembering And Renewal Thoughts On Building A Positive Future For The Marikana Region,2020,Daily Maverick,https://www.dailymaverick.co.za/article/2020-08-14-remembering-and-renewal-thoughts-on-building-a-positive-future-for-the-marikana-region/,retrieved_extracted,,trafilatura,1196,38c606e4dec46d4f8bb0557c255d39af52044b04620d10d0207bda5b7940132d,false,true
DISC-MEDIA-0354,archive_media_post_republication,Marikana The Long Wait For Truth Justice And Compensation,2020,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2020-08-14-marikana-the-long-wait-for-truth-justice-and-compensation/,retrieved_extracted,,trafilatura,619,1f58e49c26aac36f5030e2e5a16740ba1ba6c50dbe622aa047dd9e9b8eaeb4a3,false,true
DISC-MEDIA-0275,archive_media_post_republication,Remembering Marikana Dali Mpofu Demands An Apology And Compensation By 31 August,2020,Daily Maverick,https://www.dailymaverick.co.za/article/2020-08-17-remembering-marikana-dali-mpofu-demands-an-apology-and-compensation-by-31-august/,retrieved_extracted,,trafilatura,939,bdc13fe7b4ed8c629e79ef2aff4934c529fb505480a91f889bd8f7da93f88c78,false,true
DISC-MEDIA-0276,archive_media_post_republication,Marikana Experts Report Points The Way To Better Policing,2020,Daily Maverick,https://www.dailymaverick.co.za/article/2020-08-18-marikana-experts-report-points-the-way-to-better-policing/,retrieved_extracted,,trafilatura,963,48ed87ce3157134c39ed71475547c6906973f2330d19730b6a71fa3289e354fd,false,true
DISC-MEDIA-0277,archive_media_post_republication,Judge Farlam Someone Could Come Forward To Solve Marikana Mystery,2020,Daily Maverick,https://www.dailymaverick.co.za/article/2020-08-19-judge-farlam-someone-could-come-forward-to-solve-marikana-mystery/,retrieved_extracted,,trafilatura,1071,3f4d4d58fc05092d747404e252b9c02163504482bc69027884eb3a0764e7a2d3,false,true
DISC-MEDIA-0278,archive_media_post_republication,The Missing R617 Million Can The Bapo Ba Mogale Retrieve Their Stolen Funds,2020,Daily Maverick,https://www.dailymaverick.co.za/article/2020-08-21-the-missing-r617-million-can-the-bapo-ba-mogale-retrieve-their-stolen-funds/,retrieved_extracted,,trafilatura,1899,cfd41943d0b9eb6bb3b3b5b2e697b63529097b4deaf0e9c6a2778cfd5087f955,false,true
DISC-MEDIA-0279,archive_media_post_republication,Sibanye Stillwater Ceo Says Marikana Wont Be Swept Under The Carpet,2020,Daily Maverick,https://www.dailymaverick.co.za/article/2020-09-10-sibanye-stillwater-ceo-says-marikana-wont-be-swept-under-the-carpet/,retrieved_extracted,,trafilatura,426,a8d89ae8f4c82ff11cecc759accf50ec0027fd4efc17e9218520bd35554a6517,false,true
DISC-MEDIA-0355,archive_media_post_republication,Mauritius To Marikana Lessons For Zondo From Past Commissions,2020,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2020-10-05-mauritius-to-marikana-lessons-for-zondo-from-past-commissions/,retrieved_extracted,,trafilatura,2387,db410cbc56031ec1ebcc34d90cda23ef1389bcf5383154385fb32883a85518c0,false,true
SEC-MEDIA-0063,archive_media_post_republication,Earnings Surge For Gold Fields And Its Offspring Sibanye Which Is Shock Expanding In Sa,2021,Daily Maverick,https://www.dailymaverick.co.za/article/2021-02-18-earnings-surge-for-gold-fields-and-its-offspring-sibanye-which-is-shock-expanding-in-sa/,retrieved_extracted,,trafilatura,828,2404cc4e1ef1fcf8855848e5a81eaa310d44a6711047dd91b6fdf30489a8175b,false,true
DISC-MEDIA-0280,archive_media_post_republication,Saps Cherry Picks From 136 Recommendations On Democratic Policing By Expert Panel On Marikana Massacre,2021,Daily Maverick,https://www.dailymaverick.co.za/article/2021-03-29-saps-cherry-picks-from-136-recommendations-on-democratic-policing-by-expert-panel-on-marikana-massacre/,retrieved_extracted,,trafilatura,1455,cb480b359d7fd197ec8fd6f1503efdb0be583a12d4313647326269e02fb96d4b,false,true
DISC-MEDIA-0281,archive_media_post_republication,Residents Left To Pick Up The Pieces Following Devastating Fire In Cato Manors Marikana,2021,Daily Maverick,https://www.dailymaverick.co.za/article/2021-04-30-residents-left-to-pick-up-the-pieces-following-devastating-fire-in-cato-manors-marikana/,retrieved_extracted,,trafilatura,546,361416af66b41062dc73820c7f81f91c3ec271d8f96342a0e2617cddf9b9e7ab,false,true
DISC-MEDIA-0576,archive_media_post_republication,Marikana Trial Miners May Have Been In Possession Of 60 Rounds Of Ammunition Defence Lawyer,2021,Engineering News,https://www.engineeringnews.co.za/article/marikana-trial-miners-may-have-been-in-possession-of-60-rounds-of-ammunition---defence-lawyer-2021-05-25,retrieved_extracted,,trafilatura,906,dc04f9a81a13a1497fe6a7c5cbd950f24d45479063ed68857df672aba0cee3ab,false,true
DISC-MEDIA-0577,archive_media_post_republication,Marikana Trial Provoked Miners Posed No Threat When Tear Gas Stun Grenades Were Fired At Them,2021,Engineering News,https://www.engineeringnews.co.za/article/marikana-trial-provoked-miners-posed-no-threat-when-tear-gas-stun-grenades-were-fired-at-them-2021-05-27,retrieved_extracted,,trafilatura,1075,9dc7ac5bdf4f0c29c6227dfc485b20eec04df71f43bb36297ab765a40ec5a80b,false,true
DISC-MEDIA-0282,archive_media_post_republication,The Only Way To Honour Massacred Miners Of Marikana Is For Miners To Own 51 Of Mines Xolani Dube,2021,Daily Maverick,https://www.dailymaverick.co.za/article/2021-08-11-the-only-way-to-honour-massacred-miners-of-marikana-is-for-miners-to-own-51-of-mines-xolani-dube/,retrieved_extracted,,trafilatura,524,71cd44198413808c7078a4641773e86292a725ced56f43cd9e4ff7d400a1af7b,false,true
DISC-MEDIA-0372,archive_media_post_republication,Amcu To Commemorate Marikana Celebrate Womens Month With Upcoming Events,2021,Engineering News,https://www.engineeringnews.co.za/article/amcu-to-commemorate-marikana-celebrate-womens-month-with-upcoming-events-2021-08-11,retrieved_extracted,,trafilatura,663,ba9bcdefff3afe34da28b4a8ff0de6d8962d9355a32ebc379121fcf86eb4fc93,false,true
DISC-MEDIA-0283,archive_media_post_republication,Marikana Massacre South Africa May Be Grappling With Whose Pain Is More Worthy Of Nationwide Recognition,2021,Daily Maverick,https://www.dailymaverick.co.za/article/2021-08-14-marikana-massacre-south-africa-may-be-grappling-with-whose-pain-is-more-worthy-of-nationwide-recognition/,retrieved_extracted,,trafilatura,850,9c999a90d0798dc1a1f84a597dee87f9db58e9500e4183ef0cd08e06367bab0e,false,true
DISC-MEDIA-0284,archive_media_post_republication,Marikana Residents Struggle For Their Livelihoods And Dignity In The Dust And Degradation,2021,Daily Maverick,https://www.dailymaverick.co.za/article/2021-08-16-marikana-residents-struggle-for-their-livelihoods-and-dignity-in-the-dust-and-degradation/,retrieved_extracted,,trafilatura,2247,538c2df101c8971f06f3014dd38323c37553fff3a8335c3538b06828bc81a288,false,true
DISC-MEDIA-0285,archive_media_post_republication,This Week Nine Years After 34 Miners Were Killed At Marikana South Africa Continues To Mourn,2021,Daily Maverick,https://www.dailymaverick.co.za/article/2021-08-16-this-week-nine-years-after-34-miners-were-killed-at-marikana-south-africa-continues-to-mourn/,retrieved_extracted,,trafilatura,538,20c563f93a5e9b293eea00fb2c56ec04a605c2cdaf2eac81089fda81f9064b23,false,true
DISC-MEDIA-0287,archive_media_post_republication,Returning To Marikana Seeing That Koppie Where The Bodies Once Lay Was Tough,2021,Daily Maverick,https://www.dailymaverick.co.za/article/2021-08-17-returning-to-marikana-seeing-that-koppie-where-the-bodies-once-lay-was-tough/,retrieved_extracted,,trafilatura,419,11f02e8e9df357b7fc4dee8de436a4ab23115a58650c41c0629f131fbc28fab4,false,true
DISC-MEDIA-0356,archive_media_post_republication,The Marikana Memorial Lecture Lessons We Learnt From That Fateful Day,2021,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2021-08-17-the-marikana-memorial-lecture-lessons-we-learnt-from-that-fateful-day/,retrieved_extracted,,trafilatura,933,85885c7ae8a320961a771d221d26bdff9967c31bc3212e22561eb33225ce1dbe,false,true
DISC-MEDIA-0578,archive_media_post_republication,Marikanamassacre Commemorated With Second Yearly Memorial Lecture,2021,Engineering News,https://www.engineeringnews.co.za/article/marikanamassacre-commemorated-with-second-yearly-memorial-lecture-2021-08-17,retrieved_extracted,,trafilatura,1158,ca90bd656cfc4c1313f9e35664e70b4173190ccf4645ecb2f1a27fba81e013f2,false,true
DISC-MEDIA-0357,archive_media_post_republication,I Heard The Machine Gun Fire Sound Of Police Shooting Down The Mineworkers In Marikana How Did We Come To This,2021,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2021-08-18-i-heard-the-machine-gun-fire-sound-of-police-shooting-down-the-mineworkers-in-marikana-how-did-we-come-to-this/,retrieved_extracted,,trafilatura,938,b5b449e23dd9a57302d4cfd78d2e8b2586aaa1f045294927a489421a5cd7b76c,false,true
