candidate_id,publisher,url,canonical_url,year,title,prescreen_bucket,final_url,targeted_fetch_status,targeted_fetch_error,publication_date_from_url,retrieved_text_words,retrieved_text_sha256,retrieved_lonmin_mentions,retrieved_sibanye_mentions,case_terms,case_mentions_total,event_terms,event_mentions_total,event_distinct_terms,social_terms,social_mentions_total,social_distinct_terms,corporate_terms,corporate_mentions_total,corporate_distinct_terms,early_aug_oct_2012_window,title_has_routine_corporate_signal,title_has_case_process_signal,evidence_class,evidence_note,final_decision,final_reason_code,final_evidence_note
SEC-MEDIA-0036,Daily Maverick,https://www.dailymaverick.co.za/article/2018-04-04-op-ed-amcu-supports-the-need-to-move-rapidly-to-a-low-carbon-economy/,https://dailymaverick.co.za/article/2018-04-04-op-ed-amcu-supports-the-need-to-move-rapidly-to-a-low-carbon-economy,2018,Op Ed Amcu Supports The Need To Move Rapidly To A Low Carbon Economy,secondary_keyword_only_review,https://www.dailymaverick.co.za/article/2018-04-04-op-ed-amcu-supports-the-need-to-move-rapidly-to-a-low-carbon-economy/,retrieved_extracted,,2018-04-04,898,c9a016c378aa2650516b2822c35fe78ed43b2497e5798454f9471abf57ab26fa,0,0,,0,worker_miner;shooting_death;wage;union,17,4,housing;justice_accountability,3,2,earnings_results;production_output;transaction;commodity_market,4,4,false,false,true,no_case_anchor,"Extracted article text contains no Marikana, Lonmin or Sibanye anchor.",,,
SEC-MEDIA-0037,Daily Maverick,https://www.dailymaverick.co.za/article/2018-05-04-4-dead-6-miners-trapped-underground-at-sibanye-mine/,https://dailymaverick.co.za/article/2018-05-04-4-dead-6-miners-trapped-underground-at-sibanye-mine,2018,4 Dead 6 Miners Trapped Underground At Sibanye Mine,secondary_keyword_only_review,https://www.dailymaverick.co.za/article/2018-05-04-4-dead-6-miners-trapped-underground-at-sibanye-mine/,retrieved_extracted,,2018-05-04,154,34f09ba10d4c14bd1d0f250ea1321de270083a27ec71b928ddcedb901b2a68b2,0,2,,0,worker_miner;shooting_death,9,2,,0,0,exploration_project,2,1,false,false,true,sibanye_context_without_case_anchor_review,Sibanye appears with labour/social context but no Marikana/Lonmin anchor; review before exclusion.,,,
SEC-MEDIA-0038,Daily Maverick,https://www.dailymaverick.co.za/article/2018-08-07-amcu-threatens-strike-over-planned-retrenchment-of-13-400-implats-workers/,https://dailymaverick.co.za/article/2018-08-07-amcu-threatens-strike-over-planned-retrenchment-of-13-400-implats-workers,2018,Amcu Threatens Strike Over Planned Retrenchment Of 13 400 Implats Workers,secondary_keyword_only_review,https://www.dailymaverick.co.za/article/2018-08-07-amcu-threatens-strike-over-planned-retrenchment-of-13-400-implats-workers/,retrieved_extracted,,2018-08-07,757,7bfd3513ca45955cb25cff3690eeb7ecbd28732a47dd6d00fff3bee228fc3d4f,1,1,marikana,1,strike;worker_miner;shooting_death;wage;union,26,5,,0,0,earnings_results;transaction;commodity_market,4,3,false,false,true,strong_case_context_supported,Body contains a high-specificity Marikana case term reinforced by labour/event/social/governance context.,,,
SEC-MEDIA-0039,Daily Maverick,https://www.dailymaverick.co.za/article/2018-12-07-joseph-mathunjwa-please-rethink-the-deadly-sibanye-stillwater-strike/,https://dailymaverick.co.za/article/2018-12-07-joseph-mathunjwa-please-rethink-the-deadly-sibanye-stillwater-strike,2018,Joseph Mathunjwa Please Rethink The Deadly Sibanye Stillwater Strike,secondary_keyword_only_review,https://www.dailymaverick.co.za/article/2018-12-07-joseph-mathunjwa-please-rethink-the-deadly-sibanye-stillwater-strike/,retrieved_extracted,,2018-12-07,1401,fcc92b67850050c2201ef407611d6c9cb4269fd6a63c297c810b7a5699064967,1,12,,0,strike;police;shooting_death;wage;union;protest_unrest,79,6,community,2,1,earnings_results,1,1,false,false,true,possible_lonmin_substantive_context,Lonmin appears with labour/event/social/governance signals; direct substantive review is required.,,,
SEC-MEDIA-0040,Daily Maverick,https://www.dailymaverick.co.za/article/2019-04-09-the-balance-in-sas-bloody-strike-at-sibanye-stillwaters-mines-tips-slightly/,https://dailymaverick.co.za/article/2019-04-09-the-balance-in-sas-bloody-strike-at-sibanye-stillwaters-mines-tips-slightly,2019,The Balance In Sas Bloody Strike At Sibanye Stillwaters Mines Tips Slightly,secondary_keyword_only_review,https://www.dailymaverick.co.za/article/2019-04-09-the-balance-in-sas-bloody-strike-at-sibanye-stillwaters-mines-tips-slightly/,retrieved_extracted,,2019-04-09,823,04aca5c0c65f8297330d9fb0641a4d761ff84c0897af4064ec72aa088be3782b,2,6,marikana,1,strike;worker_miner;police;shooting_death;wage;union;protest_unrest,63,7,housing,1,1,transaction,1,1,false,false,true,strong_case_context_supported,Body contains a high-specificity Marikana case term reinforced by labour/event/social/governance context.,,,
SEC-MEDIA-0041,Daily Maverick,https://www.dailymaverick.co.za/article/2019-04-17-five-month-strike-at-sibanye-stillwater-gold-mines-has-ended-after-amcu-decided-to-cut-its-losses/,https://dailymaverick.co.za/article/2019-04-17-five-month-strike-at-sibanye-stillwater-gold-mines-has-ended-after-amcu-decided-to-cut-its-losses,2019,Five Month Strike At Sibanye Stillwater Gold Mines Has Ended After Amcu Decided To Cut Its Losses,secondary_keyword_only_review,https://www.dailymaverick.co.za/article/2019-04-17-five-month-strike-at-sibanye-stillwater-gold-mines-has-ended-after-amcu-decided-to-cut-its-losses/,retrieved_extracted,,2019-04-17,550,d539f624426be7ca3e383752c28b1809da54069d6071d3b3c94a11337da18763,0,4,,0,strike;worker_miner;shooting_death;wage;union,31,5,housing,1,1,production_output;funding_debt,3,2,false,false,true,sibanye_context_without_case_anchor_review,Sibanye appears with labour/social context but no Marikana/Lonmin anchor; review before exclusion.,,,
SEC-MEDIA-0042,Daily Maverick,https://www.dailymaverick.co.za/article/2019-04-25-department-of-labour-threatens-to-cancel-amcus-registration/,https://dailymaverick.co.za/article/2019-04-25-department-of-labour-threatens-to-cancel-amcus-registration,2019,Department Of Labour Threatens To Cancel Amcus Registration,secondary_keyword_only_review,https://www.dailymaverick.co.za/article/2019-04-25-department-of-labour-threatens-to-cancel-amcus-registration/,retrieved_extracted,,2019-04-25,250,82432720c9b426fb8fc261751de65787c5742d089b3ba391dea6cece36a3041f,0,0,,0,strike;worker_miner;wage;union;protest_unrest,24,5,,0,0,,0,0,false,false,false,no_case_anchor,"Extracted article text contains no Marikana, Lonmin or Sibanye anchor.",,,
SEC-MEDIA-0043,Daily Maverick,https://www.dailymaverick.co.za/article/2019-04-26-theyre-attacking-amcu-because-we-are-fighting-for-black-workers-mathunjwa/,https://dailymaverick.co.za/article/2019-04-26-theyre-attacking-amcu-because-we-are-fighting-for-black-workers-mathunjwa,2019,Theyre Attacking Amcu Because We Are Fighting For Black Workers Mathunjwa,secondary_keyword_only_review,https://www.dailymaverick.co.za/article/2019-04-26-theyre-attacking-amcu-because-we-are-fighting-for-black-workers-mathunjwa/,retrieved_extracted,,2019-04-26,651,e3c4db4d58a81d9c32788830dc7fe2f8c1c9145e4a7abb71b5b044a2c100ed82,1,1,marikana,1,strike;worker_miner;shooting_death;wage;union,43,5,,0,0,,0,0,false,false,true,strong_case_context_supported,Body contains a high-specificity Marikana case term reinforced by labour/event/social/governance context.,,,
SEC-MEDIA-0044,Daily Maverick,https://www.dailymaverick.co.za/article/2019-04-29-deregistration-threat-to-amcu-calls-for-active-union-solidarity/,https://dailymaverick.co.za/article/2019-04-29-deregistration-threat-to-amcu-calls-for-active-union-solidarity,2019,Deregistration Threat To Amcu Calls For Active Union Solidarity,secondary_keyword_only_review,https://www.dailymaverick.co.za/article/2019-04-29-deregistration-threat-to-amcu-calls-for-active-union-solidarity/,retrieved_extracted,,2019-04-29,577,e4aeb8348430cc18422d1cf8775ea82ff0d9bf685b604ed223175e7dd0b92410,2,1,marikana,1,strike;worker_miner;police;shooting_death;wage;union;protest_unrest,36,7,,0,0,exploration_project,1,1,false,false,true,strong_case_context_supported,Body contains a high-specificity Marikana case term reinforced by labour/event/social/governance context.,,,
SEC-MEDIA-0045,Daily Maverick,https://www.dailymaverick.co.za/article/2019-04-29-while-probably-at-fault-amcu-is-hardly-alone-in-seeing-a-political-agenda-in-moves-to-disband-it/,https://dailymaverick.co.za/article/2019-04-29-while-probably-at-fault-amcu-is-hardly-alone-in-seeing-a-political-agenda-in-moves-to-disband-it,2019,While Probably At Fault Amcu Is Hardly Alone In Seeing A Political Agenda In Moves To Disband It,secondary_keyword_only_review,https://www.dailymaverick.co.za/article/2019-04-29-while-probably-at-fault-amcu-is-hardly-alone-in-seeing-a-political-agenda-in-moves-to-disband-it/,retrieved_extracted,,2019-04-29,1058,1b1711ae5cd3a167ac46e1be3423bf798ab7089bc282b0cb29f1a71be9fe70a4,1,1,marikana,1,strike;worker_miner;shooting_death;wage;union;protest_unrest,49,6,community,1,1,earnings_results,1,1,false,false,true,strong_case_context_supported,Body contains a high-specificity Marikana case term reinforced by labour/event/social/governance context.,,,
SEC-MEDIA-0046,Daily Maverick,https://www.dailymaverick.co.za/article/2019-06-14-amcu-tables-big-wage-demands-in-platinum-sector/,https://dailymaverick.co.za/article/2019-06-14-amcu-tables-big-wage-demands-in-platinum-sector,2019,Amcu Tables Big Wage Demands In Platinum Sector,secondary_keyword_only_review,https://www.dailymaverick.co.za/article/2019-06-14-amcu-tables-big-wage-demands-in-platinum-sector/,retrieved_extracted,,2019-06-14,372,1bf6d4e25bae3a2ce463617466d8282d985c62f6f7de07635261cbed08159be3,0,1,marikana,1,strike;worker_miner;shooting_death;wage;union,18,5,housing,1,1,,0,0,false,false,true,strong_case_context_supported,Body contains a high-specificity Marikana case term reinforced by labour/event/social/governance context.,,,
SEC-MEDIA-0047,Daily Maverick,https://www.dailymaverick.co.za/article/2019-08-30-gold-strike-lay-off-costs-leave-sibanye-earnings-in-the-red/,https://dailymaverick.co.za/article/2019-08-30-gold-strike-lay-off-costs-leave-sibanye-earnings-in-the-red,2019,Gold Strike Lay Off Costs Leave Sibanye Earnings In The Red,secondary_keyword_only_review,https://www.dailymaverick.co.za/article/2019-08-30-gold-strike-lay-off-costs-leave-sibanye-earnings-in-the-red/,retrieved_extracted,,2019-08-30,431,2bb81072b80be7b93d7085b2e6f9eda01444b900150f475bf9273d3436626a68,1,7,,0,strike;worker_miner;shooting_death;wage;union;protest_unrest,14,6,,0,0,share_price;earnings_results;transaction;dividend_rights;commodity_market,15,5,false,true,true,possible_lonmin_substantive_context,Lonmin appears with labour/event/social/governance signals; direct substantive review is required.,,,
SEC-MEDIA-0048,Daily Maverick,https://www.dailymaverick.co.za/article/2019-09-19-mathunjwa-likely-to-remain-at-helm-as-amcu-holds-elective-conference/,https://dailymaverick.co.za/article/2019-09-19-mathunjwa-likely-to-remain-at-helm-as-amcu-holds-elective-conference,2019,Mathunjwa Likely To Remain At Helm As Amcu Holds Elective Conference,secondary_keyword_only_review,https://www.dailymaverick.co.za/article/2019-09-19-mathunjwa-likely-to-remain-at-helm-as-amcu-holds-elective-conference/,retrieved_extracted,,2019-09-19,545,56cc30d6b95c7f4ce2fa08b1ef4e8e11a6bf1f8d3f9b631f051257d64c8d6ed7,0,2,marikana,1,strike;worker_miner;police;shooting_death;wage;union;protest_unrest,34,7,,0,0,,0,0,false,false,true,strong_case_context_supported,Body contains a high-specificity Marikana case term reinforced by labour/event/social/governance context.,,,
SEC-MEDIA-0049,Daily Maverick,https://www.dailymaverick.co.za/article/2019-09-22-mathunjwa-evoking-god-and-hitler-remains-at-amcu-helm-as-platinum-wage-talks-rumble-on/,https://dailymaverick.co.za/article/2019-09-22-mathunjwa-evoking-god-and-hitler-remains-at-amcu-helm-as-platinum-wage-talks-rumble-on,2019,Mathunjwa Evoking God And Hitler Remains At Amcu Helm As Platinum Wage Talks Rumble On,secondary_keyword_only_review,https://www.dailymaverick.co.za/article/2019-09-22-mathunjwa-evoking-god-and-hitler-remains-at-amcu-helm-as-platinum-wage-talks-rumble-on/,retrieved_extracted,,2019-09-22,753,9ad2e5431f9d394b2beab74f9e2db2b65482227abd2b601e5a7f3a4b10dd2202,2,6,marikana,1,strike;worker_miner;shooting_death;wage;union,40,5,,0,0,earnings_results;transaction,2,2,false,false,true,strong_case_context_supported,Body contains a high-specificity Marikana case term reinforced by labour/event/social/governance context.,,,
SEC-MEDIA-0050,Daily Maverick,https://www.dailymaverick.co.za/article/2019-10-02-amcus-mathunjwa-sees-platinum-wage-deals-on-the-horizon/,https://dailymaverick.co.za/article/2019-10-02-amcus-mathunjwa-sees-platinum-wage-deals-on-the-horizon,2019,Amcus Mathunjwa Sees Platinum Wage Deals On The Horizon,secondary_keyword_only_review,https://www.dailymaverick.co.za/article/2019-10-02-amcus-mathunjwa-sees-platinum-wage-deals-on-the-horizon/,retrieved_extracted,,2019-10-02,480,9efea0d79eb57dcdc51c7f330f550af182a14f6eba017fe64ae6bb24c91746d0,0,1,marikana,1,strike;worker_miner;shooting_death;wage;union,11,5,,0,0,share_price,1,1,false,false,false,strong_case_context_supported,Body contains a high-specificity Marikana case term reinforced by labour/event/social/governance context.,,,
SEC-MEDIA-0051,Daily Maverick,https://www.dailymaverick.co.za/article/2019-11-12-platinum-wage-deals-to-be-signed-on-wednesday-says-amcu/,https://dailymaverick.co.za/article/2019-11-12-platinum-wage-deals-to-be-signed-on-wednesday-says-amcu,2019,Platinum Wage Deals To Be Signed On Wednesday Says Amcu,secondary_keyword_only_review,https://www.dailymaverick.co.za/article/2019-11-12-platinum-wage-deals-to-be-signed-on-wednesday-says-amcu/,retrieved_extracted,,2019-11-12,326,f4482938c162b615c910cf434b50c41c54fe5d19bec1e8c9edf3368f1ff5eaca,0,1,,0,strike;worker_miner;wage;union,14,4,housing,2,1,,0,0,false,false,true,sibanye_context_without_case_anchor_review,Sibanye appears with labour/social context but no Marikana/Lonmin anchor; review before exclusion.,,,
SEC-MEDIA-0052,Daily Maverick,https://www.dailymaverick.co.za/article/2019-11-15-amcu-again-says-that-platinum-wage-deals-will-be-signed/,https://dailymaverick.co.za/article/2019-11-15-amcu-again-says-that-platinum-wage-deals-will-be-signed,2019,Amcu Again Says That Platinum Wage Deals Will Be Signed,secondary_keyword_only_review,https://www.dailymaverick.co.za/article/2019-11-15-amcu-again-says-that-platinum-wage-deals-will-be-signed/,retrieved_extracted,,2019-11-15,409,6651235757c188e6f306eb09b3a73cbec431247800fd00c5cf6f216cdac89f0a,0,1,marikana,2,strike;worker_miner;police;shooting_death;wage;union;protest_unrest,32,7,community,1,1,,0,0,false,false,true,strong_case_context_supported,Body contains a high-specificity Marikana case term reinforced by labour/event/social/governance context.,,,
SEC-MEDIA-0053,Daily Maverick,https://www.dailymaverick.co.za/article/2020-02-04-interview-sibanye-ceo-froneman-plays-down-mponeng-speculation-says-new-gold-assets-should-be-shallow/,https://dailymaverick.co.za/article/2020-02-04-interview-sibanye-ceo-froneman-plays-down-mponeng-speculation-says-new-gold-assets-should-be-shallow,2020,Interview Sibanye Ceo Froneman Plays Down Mponeng Speculation Says New Gold Assets Should Be Shallow,secondary_keyword_only_review,https://www.dailymaverick.co.za/article/2020-02-04-interview-sibanye-ceo-froneman-plays-down-mponeng-speculation-says-new-gold-assets-should-be-shallow/,retrieved_extracted,,2020-02-04,501,d1e06c021072c1eb99a38c62076baacf0ba5129fca6d2d8d28137628ad7e7f15,0,7,,0,,0,0,,0,0,earnings_results;transaction;dividend_rights;commodity_market,5,4,false,false,false,ambiguous_secondary_review,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0054,Daily Maverick,https://www.dailymaverick.co.za/article/2020-02-12-cry-of-the-xcluded-saftu-and-amcu-put-differences-aside-to-fight-austerity-and-ignite-the-left/,https://dailymaverick.co.za/article/2020-02-12-cry-of-the-xcluded-saftu-and-amcu-put-differences-aside-to-fight-austerity-and-ignite-the-left,2020,Cry Of The Xcluded Saftu And Amcu Put Differences Aside To Fight Austerity And Ignite The Left,secondary_keyword_only_review,https://www.dailymaverick.co.za/article/2020-02-12-cry-of-the-xcluded-saftu-and-amcu-put-differences-aside-to-fight-austerity-and-ignite-the-left/,retrieved_extracted,,2020-02-12,922,8954ab2bca7b838e749507feb9a73205744bd439b9f86a976e3c5040db8e60e0,0,0,marikana,1,strike;worker_miner;shooting_death;wage;union;protest_unrest,21,6,,0,0,funding_debt,1,1,false,false,true,strong_case_context_supported,Body contains a high-specificity Marikana case term reinforced by labour/event/social/governance context.,,,
