record_id,title,year,publisher,url,execution_recovery_status,execution_extraction_method,execution_words,execution_text_sha256,final_url,error,frozen_provenance_text_sha256,frozen_provenance_text_words
DISC-MEDIA-0463,Lonmin Launches Community Grievance System,2018,Engineering News,https://www.engineeringnews.co.za/article/lonmin-launches-community-grievance-system-2018-04-25,retrieved_extracted,trafilatura,603,6a75d974ff00ed1f40904d1b835fd293116931edaef0b00a037be1cbc3ce8ca9,https://www.engineeringnews.co.za/article/lonmin-launches-community-grievance-system-2018-04-25,,013e593ed68fde48f6b804af8ac5abdebc536aae635e1ad5d9d6bc79e44d5f3d,601
DISC-MEDIA-0431,Lonmin Ceo Pleads For Consolidation Approval To Save 20 000 Jobs,2018,Engineering News,https://www.engineeringnews.co.za/article/lonmin-ceo-pleads-for-consolidation-approval-to-save-20-000-jobs-2018-05-14,retrieved_extracted,trafilatura,1172,0e389ad7a41e7c529d9c90d4262eb5791420aa913626f88c13bfd027862c35c8,https://www.engineeringnews.co.za/article/lonmin-ceo-pleads-for-consolidation-approval-to-save-20-000-jobs-2018-05-14,,c0270dc79ea34e7592ebdb414e8a247ca7c80e17cd63a243719e29a4d5d4ccbb,1170
DISC-MEDIA-0383,Britains Competition Watchdog To Look Into Sibanye Lonmin Deal,2018,Engineering News,https://www.engineeringnews.co.za/article/britains-competition-watchdog-to-look-into-sibanye-lonmin-deal-2018-05-15,retrieved_extracted,trafilatura,772,a1cd7ee349ed4c32d3de2e488e7f843427e2f6a4edb540d28e1f0381b8f3eee7,https://www.engineeringnews.co.za/article/britains-competition-watchdog-to-look-into-sibanye-lonmin-deal-2018-05-15,,1c005a672cfe3b74193d4a09f700981372df164ce5f57c576c1ecb61950c0e64,770
DISC-MEDIA-0634,Sibanye Ceo Confident Of Lonmin Takeover Despite Cash Burn,2018,Engineering News,https://www.engineeringnews.co.za/article/sibanye-ceo-confident-of-lonmin-takeover-despite-cash-burn-2018-05-18,retrieved_extracted,trafilatura,758,dbbd89783731af3fa68be0d6d7a0d58914f5a2363583b3e96c9683bf12dc1138,https://www.engineeringnews.co.za/article/sibanye-ceo-confident-of-lonmin-takeover-despite-cash-burn-2018-05-18,,9320bcdc87dec25ed993551d219b14a8ec230c1c344c2ee729b2dd57777f42c5,756
DISC-MEDIA-0256,Found Not Guilty By Court Marikana Activist Warns Of Cops Pursuing Political Agendas,2018,Daily Maverick,https://www.dailymaverick.co.za/article/2018-05-22-found-not-guilty-by-court-marikana-activist-warns-of-cops-pursuing-political-agendas/,retrieved_extracted,trafilatura,878,f6413cfa82cd9dcbf6808aae1c56bd71ea56c69ffae2e6a09841365bf29279a9,https://www.dailymaverick.co.za/article/2018-05-22-found-not-guilty-by-court-marikana-activist-warns-of-cops-pursuing-political-agendas/,,6ad229c0a6f06930c1f72ef458cd6189d66ff8fbbf770500a30e1638066d529c,878
DISC-MEDIA-0399,Farlam Unhappy With Snail Pace In Implementation Of His Marikana Recommendations,2018,Engineering News,https://www.engineeringnews.co.za/article/farlam-unhappy-with-snail-pace-in-implementation-of-his-marikana-recommendations-2018-08-16,retrieved_extracted,trafilatura,795,fb4af15fae39d71e0ef589961582617a7397b0312b752463da2a9c64440bfe30,https://www.engineeringnews.co.za/article/farlam-unhappy-with-snail-pace-in-implementation-of-his-marikana-recommendations-2018-08-16,,3abf382014fc9a7214f967fc2a8207a54c34d15333608d0eb36c287743c5d158,793
DISC-MEDIA-0636,Sibanye Expects Lonmin Competition Finality October,2018,Engineering News,https://www.engineeringnews.co.za/article/sibanye-expects-lonmin-competition-finality-october-2018-08-27,retrieved_extracted,trafilatura,941,9bdfca7d228dbe167f21a05611a2b66211edb0c050ddb3558a18e1855b3a39e4,https://www.engineeringnews.co.za/article/sibanye-expects-lonmin-competition-finality-october-2018-08-27,,1b2a66d9c54e25d635e71eabc3e8a18978d7094ebe7679f1501048e65a04b19f,939
DISC-MEDIA-0391,Competition Watchdog Imposes Conditions On Sibanye Lonmin Deal,2018,Engineering News,https://www.engineeringnews.co.za/article/competition-watchdog-imposes-conditions-on-sibanye-lonmin-deal-2018-09-18,retrieved_extracted,trafilatura,563,6b99515c4fd40816fa3973f62d094b96d59668a68442e50f4d2cd45e93393db1,https://www.engineeringnews.co.za/article/competition-watchdog-imposes-conditions-on-sibanye-lonmin-deal-2018-09-18,,9f1d78a43fc47893ca5784083b12890cb4ec1f2be5a666ea1bd5f0f52efb1552,561
DISC-MEDIA-0381,Bid To Have Lonmins Mining Licence Suspended Heads To Court,2018,Engineering News,https://www.engineeringnews.co.za/article/bid-to-have-lonmins-mining-licence-suspended-heads-to-court-2018-10-25,retrieved_extracted,trafilatura,1304,bcfb8994048e81582ed641412bd5e0f88bf97aaaa568386dc69e22ad61831200,https://www.engineeringnews.co.za/article/bid-to-have-lonmins-mining-licence-suspended-heads-to-court-2018-10-25,,ce75a47aae6dbcb33bd8e1abeb155fe6a2482d2b5e301d60744646ed84c7932d,1302
DISC-MEDIA-0257,Lonmin Says It Is A Victim Of Vexatious Litigation,2018,Daily Maverick,https://www.dailymaverick.co.za/article/2018-10-29-lonmin-says-it-is-a-victim-of-vexatious-litigation/,retrieved_extracted,trafilatura,761,da45201c478c73035a71074cf39a7290bbf1f2c6ee24c29623b7132d47308927,https://www.dailymaverick.co.za/article/2018-10-29-lonmin-says-it-is-a-victim-of-vexatious-litigation/,,09e51c3866b30e0920b6caf1a96f4810a3b31f7c7a4635fad67c0e800ee528c0,761
DISC-MEDIA-0348,Marikana The Axe Forgets But The Tree Remembers,2018,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2018-11-07-marikana-the-axe-forgets-but-the-tree-remembers/,retrieved_extracted,trafilatura,1044,bf99256c43ed1430c38ac30e319b6eb4d7589688db101d258a4fc058b8d36667,https://www.dailymaverick.co.za/opinionista/2018-11-07-marikana-the-axe-forgets-but-the-tree-remembers/,,0d130a2537aa7e245ed7b82fa320e915e0dfac7a4ed7c59371bd4c77f4b6c650,1044
DISC-MEDIA-0677,Tribunal To Hold Sibanye Lonmin Merger Hearing Next Week,2018,Engineering News,https://www.engineeringnews.co.za/article/tribunal-to-hold-sibanye-lonmin-merger-hearing-next-week-2018-11-09,retrieved_extracted,trafilatura,721,0863a93450dd7a3429a7404ca2e137c02af4b94c146bf9dc657da4910e6f5e3a,https://www.engineeringnews.co.za/article/tribunal-to-hold-sibanye-lonmin-merger-hearing-next-week-2018-11-09,,ae3e612dff1638c6e20ddc512275839ee77c5020f925ee8029c2a5f9e3f68808,719
DISC-MEDIA-0533,Lonmins Biggest Union Wants Sibanye Deal Stopped Over Job Cuts,2018,Engineering News,https://www.engineeringnews.co.za/article/lonmins-biggest-union-wants-sibanye-deal-stopped-over-job-cuts-2018-11-13,retrieved_extracted,trafilatura,624,3df79825899b92496908001b87094deec1924ad177c687b9d97ec936854925cb,https://www.engineeringnews.co.za/article/lonmins-biggest-union-wants-sibanye-deal-stopped-over-job-cuts-2018-11-13,,9ecaa6c40c604c1e33be60760d76ee58daaf422b5b4f3bb5fe774122b4ffe06f,622
DISC-MEDIA-0368,Amcu Moves To Overturn Sibanyes Lonmin Deal,2018,Engineering News,https://www.engineeringnews.co.za/article/amcu-moves-to-overturn-sibanyes-lonmin-deal-2018-12-20,retrieved_extracted,trafilatura,449,9d1802c34777fea746142b808e317081bc0e5746c1377f15c8d8d9f5633cdca5,https://www.engineeringnews.co.za/article/amcu-moves-to-overturn-sibanyes-lonmin-deal-2018-12-20,,7cc11257f3a14830bc1b8fd0512852051ed06cbfbe118b18ca479a16acbeac1d,447
DISC-MEDIA-0349,Da Appropriation Of Marikana And Life Esidimeni Names Is Crude Partly Political Electioneering,2019,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2019-01-18-da-appropriation-of-marikana-and-life-esidimeni-names-is-crude-partly-political-electioneering/,retrieved_extracted,trafilatura,1063,1643df384cac32664c7777c6d6c482221db3fcf004df2ed9c96ade7e12c372cc,https://www.dailymaverick.co.za/opinionista/2019-01-18-da-appropriation-of-marikana-and-life-esidimeni-names-is-crude-partly-political-electioneering/,,f47a5adf9d854a3da7cd5fba1d46fe96129951ad98880f5de910e20a7c1dca03,1063
SEC-MEDIA-1013,South African Court Blocks Mine Union Amcu Plans For Industry Wide Strike,2019,Engineering News,https://www.engineeringnews.co.za/article/south-african-court-blocks-mine-union-amcu-plans-for-industry-wide-strike-2019-03-15,retrieved_extracted,trafilatura,560,8d721583cd37a8a0bfb3bd2d053f589e1c06862d57afc760afddb4d85c51729a,https://www.engineeringnews.co.za/article/south-african-court-blocks-mine-union-amcu-plans-for-industry-wide-strike-2019-03-15,,fbd8eefb8f452c5d197b8695f3d6b809f2728c33885ccc65cf54f7ffc4d71abf,560
DISC-MEDIA-0369,Amcu Slams Lonmin Sibanye Merger Over Magnitude Of Job Losses At Appeal Court,2019,Engineering News,https://www.engineeringnews.co.za/article/amcu-slams-lonmin-sibanye-merger-over-magnitude-of-job-losses-at-appeal-court-2019-04-08,retrieved_extracted,trafilatura,902,b97064b807c8aacc8e94ac77d28a255b756541453e725582f1b17c1906ce8151,https://www.engineeringnews.co.za/article/amcu-slams-lonmin-sibanye-merger-over-magnitude-of-job-losses-at-appeal-court-2019-04-08,,054193fc12556c9b57f1ef04f34321828f76523b287ddcf5e9b1f98418bcdd62,900
SEC-MEDIA-0040,The Balance In Sas Bloody Strike At Sibanye Stillwaters Mines Tips Slightly,2019,Daily Maverick,https://www.dailymaverick.co.za/article/2019-04-09-the-balance-in-sas-bloody-strike-at-sibanye-stillwaters-mines-tips-slightly/,retrieved_extracted,trafilatura,823,eb9deaba06078f8a3f72255cb3ef9809b0c9f8f149e51e32ec0bea4981bf1f20,https://www.dailymaverick.co.za/article/2019-04-09-the-balance-in-sas-bloody-strike-at-sibanye-stillwaters-mines-tips-slightly/,,04aca5c0c65f8297330d9fb0641a4d761ff84c0897af4064ec72aa088be3782b,823
DISC-MEDIA-0258,Lonmin Case Shows How Hard It Is To Hold Mines To Account,2019,Daily Maverick,https://www.dailymaverick.co.za/article/2019-04-26-lonmin-case-shows-how-hard-it-is-to-hold-mines-to-account/,retrieved_extracted,trafilatura,1070,ac870e618ad12c00e5e1fe069318c0cfed25947d9a55de781719bbaeae730881,https://www.dailymaverick.co.za/article/2019-04-26-lonmin-case-shows-how-hard-it-is-to-hold-mines-to-account/,,3197abdc87c50c9e4ec7ffbe82317899dc0ace6f31153bc36314f55797397a72,1070
SEC-MEDIA-0044,Deregistration Threat To Amcu Calls For Active Union Solidarity,2019,Daily Maverick,https://www.dailymaverick.co.za/article/2019-04-29-deregistration-threat-to-amcu-calls-for-active-union-solidarity/,retrieved_extracted,trafilatura,577,95a8ef11d00a51921a70ecd2c3a3aae04e972d69ba40b5acc6f94e1bf848f369,https://www.dailymaverick.co.za/article/2019-04-29-deregistration-threat-to-amcu-calls-for-active-union-solidarity/,,e4aeb8348430cc18422d1cf8775ea82ff0d9bf685b604ed223175e7dd0b92410,577
DISC-MEDIA-0570,Marikana Mineworkers Case Postponed Again,2019,Engineering News,https://www.engineeringnews.co.za/article/marikana-mineworkers-case-postponed-again-2019-05-07,retrieved_extracted,trafilatura,617,a521244bcc4799117fe8e02b1a791a537e87eb935e430230b6e0f0113aaff875,https://www.engineeringnews.co.za/article/marikana-mineworkers-case-postponed-again-2019-05-07,,7274cd299926eeee5f987dc6ec07cff5a64f084c291bc3a58a4e837dd74daf14,615
DISC-MEDIA-0466,Lonmin Likely To Cut Fewer Jobs Due To Revenue Boost Ceo,2019,Engineering News,https://www.engineeringnews.co.za/article/lonmin-likely-to-cut-fewer-jobs-due-to-revenue-boost-ceo-2019-05-15,retrieved_extracted,trafilatura,747,c9616743852eab02e856c69a6fdff46d866e3ed6ac5447c7e33ea5a8c9aa366e,https://www.engineeringnews.co.za/article/lonmin-likely-to-cut-fewer-jobs-due-to-revenue-boost-ceo-2019-05-15,,739a0dc2bef4552fedd6c1455fc738d4ee0e641c3f3da00e77f5ca85dc2bfc60,745
SEC-MEDIA-0877,Sibanye Stillwater Plans To Resume Dividend Payments In 2020,2019,Engineering News,https://www.engineeringnews.co.za/article/sibanye-stillwater-plans-to-resume-dividend-payments-in-2020-2019-05-16,retrieved_extracted,trafilatura,664,e41470a6f9dc472b008a6bc43a1b3863bf1cdbd9baf200aa3bc9dfd8b3ffe1f3,https://www.engineeringnews.co.za/article/sibanye-stillwater-plans-to-resume-dividend-payments-in-2020-2019-05-16,,8138e00fb6f8e20ce610e0154acafa08b9c1a5bbff7dfc4785f66ec9b85359bd,664
DISC-MEDIA-0476,Lonmin Plans To Cut 4 100 Workers As It Closes Platinum Mines,2019,Engineering News,https://www.engineeringnews.co.za/article/lonmin-plans-to-cut-4-100-workers-as-it-closes-platinum-mines-2019-05-21,retrieved_extracted,trafilatura,427,2f9c25b362167103bf6d5457adc350cecfa3c8b0b27c04aa95c05906ec65611c,https://www.engineeringnews.co.za/article/lonmin-plans-to-cut-4-100-workers-as-it-closes-platinum-mines-2019-05-21,,b20bca1c5499de3c81299641ae0c11e11562ea958b64cb65efecc947291eebc2,425
DISC-MEDIA-0259,Sibanye Stillwater Ceo Explains Why He Has Drawn A Line In The Sand On Lonmin Deal,2019,Daily Maverick,https://www.dailymaverick.co.za/article/2019-05-22-sibanye-stillwater-ceo-explains-why-he-has-drawn-a-line-in-the-sand-on-lonmin-deal/,retrieved_extracted,trafilatura,788,a5d18f435c6c74054cc057e7e9b4fb433aecded27c05b9615b56a83a6a30b7ec,https://www.dailymaverick.co.za/article/2019-05-22-sibanye-stillwater-ceo-explains-why-he-has-drawn-a-line-in-the-sand-on-lonmin-deal/,,f516f7381620b5b4c3c49995cd5c4ebe72f6021e3c7b634068cbba5ac7110066,788
DISC-MEDIA-0601,Pic Faces Dilemma Over Backing Lonmin Deal,2019,Engineering News,https://www.engineeringnews.co.za/article/pic-faces-dilemma-over-backing-lonmin-deal-2019-05-23,retrieved_extracted,trafilatura,772,7aab2a163294328ed9dc0a60af389c815af1c4f59fbd91fc00aafb050603c047,https://www.engineeringnews.co.za/article/pic-faces-dilemma-over-backing-lonmin-deal-2019-05-23,,f5b0a76cbbfb752d76a44a192c01bb8b3f03ecb2a46960538ffa4a03b0560568,770
DISC-MEDIA-0260,After Gobbling Up Lonmin The Sibanye Juggernaut Rolls On,2019,Daily Maverick,https://www.dailymaverick.co.za/article/2019-05-28-after-gobbling-up-lonmin-the-sibanye-juggernaut-rolls-on/,retrieved_extracted,trafilatura,784,9b106b5021951918b0ea4b13e140525db75f1d52577fc88ec92b132f7cc0ca79,https://www.dailymaverick.co.za/article/2019-05-28-after-gobbling-up-lonmin-the-sibanye-juggernaut-rolls-on/,,ef4c37bf43d3b24648f1360ae7aee8ebacd5df9d14cbdb9bbcdc597ef9f1f9fc,784
SEC-MEDIA-0125,After Ma Spree Sibanye Is Now The Worlds Largest Platinum Miner,2019,Engineering News,https://www.engineeringnews.co.za/article/after-ma-spree-sibanye-is-now-the-worlds-largest-platinum-miner-2019-05-30,retrieved_extracted,trafilatura,867,8a9eb7509358114db76735902ce84fe62330887576f715713aa2de0b23e8f40f,https://www.engineeringnews.co.za/article/after-ma-spree-sibanye-is-now-the-worlds-largest-platinum-miner-2019-05-30,,d36412fb927ef8aab8c2a0e38bb9f50c6cf5e9307dbaf00df1a4cebebf6fd5ae,867
DISC-MEDIA-0620,Rights Groups Demand Police Accountability For Marikana Massacre,2019,Engineering News,https://www.engineeringnews.co.za/article/rights-groups-demand-police-accountability-for-marikana-massacre-2019-06-11,retrieved_extracted,trafilatura,706,0e8f6d0e9c632c26b57894fa3875f2cf996fae30adfd8825045a00e736724aa4,https://www.engineeringnews.co.za/article/rights-groups-demand-police-accountability-for-marikana-massacre-2019-06-11,,da6ab2974e4d8d410387d4bc780a938e0aefd75785b519916e6607fdb400e2e6,704
DISC-MEDIA-0262,Obituary After The Marikana Massacre The Writing Was On The Wall For Lonmin,2019,Daily Maverick,https://www.dailymaverick.co.za/article/2019-06-12-obituary-after-the-marikana-massacre-the-writing-was-on-the-wall-for-lonmin/,retrieved_extracted,trafilatura,1225,9cd4141e25807f8404523efe5eb26438a45930494423be1ba253c30e31a28bdb,https://www.dailymaverick.co.za/article/2019-06-12-obituary-after-the-marikana-massacre-the-writing-was-on-the-wall-for-lonmin/,,cb47c5efa5ba66a3ec1a360df1cbbbf22db20241ee2bef1199d68cab728446f7,1225
SEC-MEDIA-0213,Amcu Seeks Basic Wage Of R17 000 For Members In Platinum Sector,2019,Engineering News,https://www.engineeringnews.co.za/article/amcu-seeks-basic-wage-of-r17-000-for-members-in-platinum-sector-2019-06-14,retrieved_extracted,trafilatura,1095,ec48ba2f4e9397dd7fb5bfdf8842bf1b22e4bac778cc3c10000d4d667fe89d2a,https://www.engineeringnews.co.za/article/amcu-seeks-basic-wage-of-r17-000-for-members-in-platinum-sector-2019-06-14,,298256aa0eb5e494e79f7f86d4f20736797194255c4a599e840bc116240b8f1a,1095
DISC-MEDIA-0394,Defence Blasts Ipid For Shoddy Investigation After Marikana Shooting In 2012,2019,Engineering News,https://www.engineeringnews.co.za/article/defence-blasts-ipid-for-shoddy-investigation-after-marikana-shooting-in-2012-2019-06-14,retrieved_extracted,trafilatura,937,96f33dea53fc74ddbbd028da7ca302603433c5937dfebe02dcb5f01fb22e9b27,https://www.engineeringnews.co.za/article/defence-blasts-ipid-for-shoddy-investigation-after-marikana-shooting-in-2012-2019-06-14,,ad985b93b73e7ded89a8cebb47e537a2f249ff55a99114f16427085216c93a2e,935
SEC-MEDIA-1017,Sp Revises Sibanyes Outlook To Negative Owing To Liquidity Concerns,2019,Engineering News,https://www.engineeringnews.co.za/article/sp-revises-sibanyes-outlook-to-negative-owing-to-liquidity-concerns-2019-06-14,retrieved_extracted,trafilatura,880,5bc7f6d81e9dbeee73c577b66899d971639f6658dfc4bcd529b83bf18e37bfe1,https://www.engineeringnews.co.za/article/sp-revises-sibanyes-outlook-to-negative-owing-to-liquidity-concerns-2019-06-14,,87345875d713de4c6947259062bdad9c7836126790b5ddac10e2fe4e46be3c83,880
DISC-MEDIA-0661,Solidarity Says Courts Ruling Against Amcu Agency Fee At Lonmin Is Victory For Workers,2019,Engineering News,https://www.engineeringnews.co.za/article/solidarity-says-courts-ruling-against-amcu-agency-fee-at-lonmin-is-victory-for-workers-2019-06-25,retrieved_extracted,trafilatura,606,0a69a1ab50407eabf4c30ea329cf6672b7d12a7a47c159fd847cf047082aa65d,https://www.engineeringnews.co.za/article/solidarity-says-courts-ruling-against-amcu-agency-fee-at-lonmin-is-victory-for-workers-2019-06-25,,1bd497840705ad106d539ede29442dd61e0e195f6d9c95dfb87b4f3d478abb33,604
SEC-MEDIA-0478,Platinum Giants Eye Sibanyes Gold Mining Deal As Wage Yardstick,2019,Engineering News,https://www.engineeringnews.co.za/article/platinum-giants-eye-sibanyes-gold-mining-deal-as-wage-yardstick-2019-07-18,retrieved_extracted,trafilatura,841,5a5fe17b925d470640d1496b42891d913b23f16a7c541a6fbba14bc744217e8c,https://www.engineeringnews.co.za/article/platinum-giants-eye-sibanyes-gold-mining-deal-as-wage-yardstick-2019-07-18,,36567d02a6c96d85c71874fe9f30a0bb0ca0860ba87bbcf414da7e1bb7c77867,841
DISC-MEDIA-0263,Its A Done Deal Sibanye Tells Mining Communities Challenging R5Bn Lonmin Merger,2019,Daily Maverick,https://www.dailymaverick.co.za/article/2019-08-05-its-a-done-deal-sibanye-tells-mining-communities-challenging-r5bn-lonmin-merger/,retrieved_extracted,trafilatura,910,98c115b43467d1a806768ca73d526bda876b5b856c2bf66f3d5fce687f4c3c5a,https://www.dailymaverick.co.za/article/2019-08-05-its-a-done-deal-sibanye-tells-mining-communities-challenging-r5bn-lonmin-merger/,,e3861b22bea526ca537fec6b6c42c82d47814a72babc373805722a13e1f23c80,910
SEC-MEDIA-0251,Amcu Warns Of Possible Sibanye Platinum Strike As Negotiations Continue,2019,Engineering News,https://www.engineeringnews.co.za/article/amcu-warns-of-possible-sibanye-platinum-strike-as-negotiations-continue-2019-08-13,retrieved_extracted,trafilatura,981,52109dc6aeaf22b53f19db0cd38e7803cd80773da89518e399d8da9cb8079271,https://www.engineeringnews.co.za/article/amcu-warns-of-possible-sibanye-platinum-strike-as-negotiations-continue-2019-08-13,,9704ae4ad953648a83270d9a0dae649951bede79695093bad03f57c1cea3798d,981
DISC-MEDIA-0606,Policemen Mineworkers In Court Ahead Of 7Th Marikana Massacre Commemoration,2019,Engineering News,https://www.engineeringnews.co.za/article/policemen-mineworkers-in-court-ahead-of-7th-marikana-massacre-commemoration-2019-08-14,retrieved_extracted,trafilatura,1229,71ac778613ad1518bb0cc2508bc910c43942a8df173571c0edba042a35eb5161,https://www.engineeringnews.co.za/article/policemen-mineworkers-in-court-ahead-of-7th-marikana-massacre-commemoration-2019-08-14,,6fa8ac58dd8a29c9864e87c5b7ba226cd6581cfb50429639cc2342dd0600229c,1227
DISC-MEDIA-0350,As We Commemorate Marikana Reconciliation Should Be Our Priority,2019,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2019-08-15-as-we-commemorate-marikana-reconciliation-should-be-our-priority/,retrieved_extracted,trafilatura,467,f598e04a4656e4c042e3e1d93934382164c6f852ee8e83490a6b91b1e419c25e,https://www.dailymaverick.co.za/opinionista/2019-08-15-as-we-commemorate-marikana-reconciliation-should-be-our-priority/,,fc9b902c42c99f787a304a40eeb6a93a3d7a0537be9880f4e46767e0530c5346,467
DISC-MEDIA-0264,Marikana Fighting Crime Shouldnt Trump Sas Public Order Policing,2019,Daily Maverick,https://www.dailymaverick.co.za/article/2019-08-16-marikana-fighting-crime-shouldnt-trump-sas-public-order-policing/,retrieved_extracted,trafilatura,996,a4468723b8df96b620f1e532e093ed6928b8e9053b190a2cc7fe44760520ef9d,https://www.dailymaverick.co.za/article/2019-08-16-marikana-fighting-crime-shouldnt-trump-sas-public-order-policing/,,d3cd08443f6df33a0cc207b5530ac3f85c30e4a96959db2fd7deaa2c9f8330e3,996
DISC-MEDIA-0407,Govt Observes Anniversary Of Marikana Tragedy,2019,Engineering News,https://www.engineeringnews.co.za/article/govt-observes-anniversary-of-marikana-tragedy-2019-08-16,retrieved_extracted,trafilatura,613,198d40a7347928119a3f280361433f4b41be2c3c1b5de14935993f3897c3a98c,https://www.engineeringnews.co.za/article/govt-observes-anniversary-of-marikana-tragedy-2019-08-16,,bebd5022875f2523aad5910bb078e152cd255c15ac0608085b227446d82caff0,611
DISC-MEDIA-0627,Sacp Remembers Marikana Tragedy Calls For Unity Against Economic Exploitation,2019,Engineering News,https://www.engineeringnews.co.za/article/sacp-remembers-marikana-tragedy-calls-for-unity-against-economic-exploitation-2019-08-16,retrieved_extracted,trafilatura,605,d2602530ed89e62754844a2b07c7f75d4ad8768245d573f653f3cb2e17026eaf,https://www.engineeringnews.co.za/article/sacp-remembers-marikana-tragedy-calls-for-unity-against-economic-exploitation-2019-08-16,,1eeec5553300d343fb26fdf7b534e7b76dbdfc2be4d9959039654073371910cf,603
DISC-MEDIA-0630,Seven Years Since Marikana Massacre And Still No Justice Says Rights Institute,2019,Engineering News,https://www.engineeringnews.co.za/article/seven-years-since-marikana-massacre-and-still-no-justice-says-rights-institute-2019-08-16,retrieved_extracted,trafilatura,670,15f896f9a4fdf1185d10a8e96a60f3b52908aa27a149cc2227d449749cf5a572,https://www.engineeringnews.co.za/article/seven-years-since-marikana-massacre-and-still-no-justice-says-rights-institute-2019-08-16,,3c72dbedf69710e772f8d60c004a8eb98bfc26022ff1423432737ff47f8451ab,668
DISC-MEDIA-0265,Marikana The Seven Year Struggle,2019,Daily Maverick,https://www.dailymaverick.co.za/article/2019-08-17-marikana-the-seven-year-struggle/,retrieved_extracted,trafilatura,95,bd5844b36804fec5a23c3e5b97aa4d1c9bc470f0a7d9ce13efa30d1dca04e9dd,https://www.dailymaverick.co.za/article/2019-08-17-marikana-the-seven-year-struggle/,,5ffbbc3b75774c50a5d3fd12822b7310e233b6b92b625d9647c3980e21e9ac7d,95
DISC-MEDIA-0351,Marikana Memories A Place Of Hard Hearts Cold Courage And Brutal Vengeance,2019,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2019-08-18-marikana-memories-a-place-of-hard-hearts-cold-courage-and-brutal-vengeance/,retrieved_extracted,trafilatura,2518,35d87b55c8fa1edd9c16f50d5164b15b7c0bd1b5697f5b29a680176429c345b9,https://www.dailymaverick.co.za/opinionista/2019-08-18-marikana-memories-a-place-of-hard-hearts-cold-courage-and-brutal-vengeance/,,6bfa5450734bf8b7d1471e7a00d161c4585152144aa5b919b7251c4ae56823f5,2518
SEC-MEDIA-0706,Sibanye Looks Forward To More Positive Second Half Performance,2019,Engineering News,https://www.engineeringnews.co.za/article/sibanye-looks-forward-to-more-positive-second-half-performance-2019-08-29,retrieved_extracted,trafilatura,1919,171dd9e3873c8ec1933a125019b45dbe25f743929bf6baa7ce6d5d5ea0cc947f,https://www.engineeringnews.co.za/article/sibanye-looks-forward-to-more-positive-second-half-performance-2019-08-29,,e1a136450073b5496dc5edb0d2620609ecfb3d7732f147dd9110572d12e67994,1919
SEC-MEDIA-0049,Mathunjwa Evoking God And Hitler Remains At Amcu Helm As Platinum Wage Talks Rumble On,2019,Daily Maverick,https://www.dailymaverick.co.za/article/2019-09-22-mathunjwa-evoking-god-and-hitler-remains-at-amcu-helm-as-platinum-wage-talks-rumble-on/,retrieved_extracted,trafilatura,753,6fbf9a23a8fe06b15f67fbebc2d603235cb19e9065b7cf1908bded753e8985b2,https://www.dailymaverick.co.za/article/2019-09-22-mathunjwa-evoking-god-and-hitler-remains-at-amcu-helm-as-platinum-wage-talks-rumble-on/,,9ad2e5431f9d394b2beab74f9e2db2b65482227abd2b601e5a7f3a4b10dd2202,753
DISC-MEDIA-0266,5270 Jobs On Chopping Block As Sibanye Restructures Marikana,2019,Daily Maverick,https://www.dailymaverick.co.za/article/2019-09-26-5270-jobs-on-chopping-block-as-sibanye-restructures-marikana/,retrieved_extracted,trafilatura,459,5a78c786c9598848126d06ded246b06eed4a762dd83cb6ef5b1c5555e1cec6d7,https://www.dailymaverick.co.za/article/2019-09-26-5270-jobs-on-chopping-block-as-sibanye-restructures-marikana/,,c74a6111adf804f033f98e0420076fa3eba74a551b96c949996bb822ff07b38f,459
DISC-MEDIA-0654,Sibanyes Marikana Restructuring Good In The Long Run Say Market Commentators,2019,Engineering News,https://www.engineeringnews.co.za/article/sibanyes-marikana-restructuring-good-in-the-long-run-say-market-commentators-2019-09-26,retrieved_extracted,trafilatura,656,b68c3c4f6fe9c0979e76383d89aa6b77b165b3b2dea3f3179b23690e2461bb62,https://www.engineeringnews.co.za/article/sibanyes-marikana-restructuring-good-in-the-long-run-say-market-commentators-2019-09-26,,25282a9d0d74fd1c863a821b8ab499a7c87e050f9d41779ba1cd87517e8dff11,654
DISC-MEDIA-0628,Sanco Wants Government To Intervene To Halt Looming Job Cut In Marikana,2019,Engineering News,https://www.engineeringnews.co.za/article/sanco-wants-government-to-intervene-to-halt-looming-job-cut-in-marikana-2019-09-27,retrieved_extracted,trafilatura,518,1d66312dcc9c4a211b73af75a79477f6a9738cc9bf68b555154e79e1e90da1d1,https://www.engineeringnews.co.za/article/sanco-wants-government-to-intervene-to-halt-looming-job-cut-in-marikana-2019-09-27,,1230868a5d27699ef1065676fac30318af5d60dc06ceaedfce48a267495efef0,516
