record_id,stakeholder_group,criterion,matched_sentences,distinct_phrase_families,sentence_units,relevant_s1_f1,relevant_s2_f1,relevant_s2_f2,relevant_s3_f2
SEC-MEDIA-0429,labour,Community Infrastructure,2,3,16,true,true,true,false
SEC-MEDIA-0429,labour,Geological Feasibility,0,0,16,false,false,false,false
SEC-MEDIA-0429,labour,IRR,0,0,16,false,false,false,false
SEC-MEDIA-0429,labour,Local Employment,6,5,16,true,true,true,true
SEC-MEDIA-0429,labour,Market Stability,0,0,16,false,false,false,false
SEC-MEDIA-0429,labour,NPV,0,0,16,false,false,false,false
SEC-MEDIA-0437,labour,Community Infrastructure,2,3,40,true,true,true,false
SEC-MEDIA-0437,labour,Geological Feasibility,0,0,40,false,false,false,false
SEC-MEDIA-0437,labour,IRR,0,0,40,false,false,false,false
SEC-MEDIA-0437,labour,Local Employment,16,3,40,true,true,true,true
SEC-MEDIA-0437,labour,Market Stability,0,0,40,false,false,false,false
SEC-MEDIA-0437,labour,NPV,0,0,40,false,false,false,false
SEC-MEDIA-0475,labour,Community Infrastructure,2,3,50,true,true,true,false
SEC-MEDIA-0475,labour,Geological Feasibility,1,1,50,true,false,false,false
SEC-MEDIA-0475,labour,IRR,0,0,50,false,false,false,false
SEC-MEDIA-0475,labour,Local Employment,17,5,50,true,true,true,true
SEC-MEDIA-0475,labour,Market Stability,0,0,50,false,false,false,false
SEC-MEDIA-0475,labour,NPV,1,1,50,true,false,false,false
SEC-MEDIA-0476,labour,Community Infrastructure,2,3,22,true,true,true,false
SEC-MEDIA-0476,labour,Geological Feasibility,1,1,22,true,false,false,false
SEC-MEDIA-0476,labour,IRR,0,0,22,false,false,false,false
SEC-MEDIA-0476,labour,Local Employment,3,5,22,true,true,true,true
SEC-MEDIA-0476,labour,Market Stability,0,0,22,false,false,false,false
SEC-MEDIA-0476,labour,NPV,0,0,22,false,false,false,false
SEC-MEDIA-0477,labour,Community Infrastructure,3,4,18,true,true,true,true
SEC-MEDIA-0477,labour,Geological Feasibility,2,1,18,true,true,false,false
SEC-MEDIA-0477,labour,IRR,0,0,18,false,false,false,false
SEC-MEDIA-0477,labour,Local Employment,7,4,18,true,true,true,true
SEC-MEDIA-0477,labour,Market Stability,0,0,18,false,false,false,false
SEC-MEDIA-0477,labour,NPV,0,0,18,false,false,false,false
SEC-MEDIA-0482,investor,Community Infrastructure,2,3,10,true,true,true,false
SEC-MEDIA-0482,investor,Geological Feasibility,0,0,10,false,false,false,false
SEC-MEDIA-0482,investor,IRR,0,0,10,false,false,false,false
SEC-MEDIA-0482,investor,Local Employment,4,4,10,true,true,true,true
SEC-MEDIA-0482,investor,Market Stability,0,0,10,false,false,false,false
SEC-MEDIA-0482,investor,NPV,0,0,10,false,false,false,false
SEC-MEDIA-0483,labour,Community Infrastructure,2,3,7,true,true,true,false
SEC-MEDIA-0483,labour,Geological Feasibility,0,0,7,false,false,false,false
SEC-MEDIA-0483,labour,IRR,0,0,7,false,false,false,false
SEC-MEDIA-0483,labour,Local Employment,2,3,7,true,true,true,false
SEC-MEDIA-0483,labour,Market Stability,0,0,7,false,false,false,false
SEC-MEDIA-0483,labour,NPV,0,0,7,false,false,false,false
SEC-MEDIA-0484,labour,Community Infrastructure,2,3,30,true,true,true,false
SEC-MEDIA-0484,labour,Geological Feasibility,0,0,30,false,false,false,false
SEC-MEDIA-0484,labour,IRR,0,0,30,false,false,false,false
SEC-MEDIA-0484,labour,Local Employment,10,4,30,true,true,true,true
SEC-MEDIA-0484,labour,Market Stability,0,0,30,false,false,false,false
SEC-MEDIA-0484,labour,NPV,0,0,30,false,false,false,false
SEC-MEDIA-0485,labour,Community Infrastructure,3,4,15,true,true,true,true
SEC-MEDIA-0485,labour,Geological Feasibility,0,0,15,false,false,false,false
SEC-MEDIA-0485,labour,IRR,0,0,15,false,false,false,false
SEC-MEDIA-0485,labour,Local Employment,4,3,15,true,true,true,true
SEC-MEDIA-0485,labour,Market Stability,0,0,15,false,false,false,false
SEC-MEDIA-0485,labour,NPV,0,0,15,false,false,false,false
SEC-MEDIA-0489,labour,Community Infrastructure,2,3,24,true,true,true,false
SEC-MEDIA-0489,labour,Geological Feasibility,0,0,24,false,false,false,false
SEC-MEDIA-0489,labour,IRR,0,0,24,false,false,false,false
SEC-MEDIA-0489,labour,Local Employment,3,3,24,true,true,true,true
SEC-MEDIA-0489,labour,Market Stability,0,0,24,false,false,false,false
SEC-MEDIA-0489,labour,NPV,0,0,24,false,false,false,false
SEC-MEDIA-0490,labour,Community Infrastructure,2,3,28,true,true,true,false
SEC-MEDIA-0490,labour,Geological Feasibility,0,0,28,false,false,false,false
SEC-MEDIA-0490,labour,IRR,0,0,28,false,false,false,false
SEC-MEDIA-0490,labour,Local Employment,13,5,28,true,true,true,true
SEC-MEDIA-0490,labour,Market Stability,0,0,28,false,false,false,false
SEC-MEDIA-0490,labour,NPV,0,0,28,false,false,false,false
SEC-MEDIA-0492,labour,Community Infrastructure,6,3,39,true,true,true,true
SEC-MEDIA-0492,labour,Geological Feasibility,0,0,39,false,false,false,false
SEC-MEDIA-0492,labour,IRR,0,0,39,false,false,false,false
SEC-MEDIA-0492,labour,Local Employment,8,6,39,true,true,true,true
SEC-MEDIA-0492,labour,Market Stability,0,0,39,false,false,false,false
SEC-MEDIA-0492,labour,NPV,0,0,39,false,false,false,false
SEC-MEDIA-0493,labour,Community Infrastructure,2,3,25,true,true,true,false
SEC-MEDIA-0493,labour,Geological Feasibility,0,0,25,false,false,false,false
SEC-MEDIA-0493,labour,IRR,0,0,25,false,false,false,false
SEC-MEDIA-0493,labour,Local Employment,3,4,25,true,true,true,true
SEC-MEDIA-0493,labour,Market Stability,0,0,25,false,false,false,false
SEC-MEDIA-0493,labour,NPV,0,0,25,false,false,false,false
SEC-MEDIA-0497,labour,Community Infrastructure,2,3,19,true,true,true,false
SEC-MEDIA-0497,labour,Geological Feasibility,0,0,19,false,false,false,false
SEC-MEDIA-0497,labour,IRR,0,0,19,false,false,false,false
SEC-MEDIA-0497,labour,Local Employment,11,5,19,true,true,true,true
SEC-MEDIA-0497,labour,Market Stability,0,0,19,false,false,false,false
SEC-MEDIA-0497,labour,NPV,0,0,19,false,false,false,false
SEC-MEDIA-0516,labour,Community Infrastructure,2,3,13,true,true,true,false
SEC-MEDIA-0516,labour,Geological Feasibility,0,0,13,false,false,false,false
SEC-MEDIA-0516,labour,IRR,0,0,13,false,false,false,false
SEC-MEDIA-0516,labour,Local Employment,4,3,13,true,true,true,true
SEC-MEDIA-0516,labour,Market Stability,0,0,13,false,false,false,false
SEC-MEDIA-0516,labour,NPV,0,0,13,false,false,false,false
SEC-MEDIA-0519,labour,Community Infrastructure,2,3,16,true,true,true,false
SEC-MEDIA-0519,labour,Geological Feasibility,0,0,16,false,false,false,false
SEC-MEDIA-0519,labour,IRR,0,0,16,false,false,false,false
SEC-MEDIA-0519,labour,Local Employment,6,3,16,true,true,true,true
SEC-MEDIA-0519,labour,Market Stability,1,1,16,true,false,false,false
SEC-MEDIA-0519,labour,NPV,0,0,16,false,false,false,false
SEC-MEDIA-0524,labour,Community Infrastructure,2,3,27,true,true,true,false
SEC-MEDIA-0524,labour,Geological Feasibility,1,1,27,true,false,false,false
SEC-MEDIA-0524,labour,IRR,0,0,27,false,false,false,false
SEC-MEDIA-0524,labour,Local Employment,7,4,27,true,true,true,true
SEC-MEDIA-0524,labour,Market Stability,0,0,27,false,false,false,false
SEC-MEDIA-0524,labour,NPV,0,0,27,false,false,false,false
SEC-MEDIA-0559,investor,Community Infrastructure,3,4,14,true,true,true,true
SEC-MEDIA-0559,investor,Geological Feasibility,0,0,14,false,false,false,false
SEC-MEDIA-0559,investor,IRR,0,0,14,false,false,false,false
SEC-MEDIA-0559,investor,Local Employment,0,0,14,false,false,false,false
SEC-MEDIA-0559,investor,Market Stability,0,0,14,false,false,false,false
SEC-MEDIA-0559,investor,NPV,0,0,14,false,false,false,false
SEC-MEDIA-0577,investor,Community Infrastructure,2,3,8,true,true,true,false
SEC-MEDIA-0577,investor,Geological Feasibility,0,0,8,false,false,false,false
SEC-MEDIA-0577,investor,IRR,0,0,8,false,false,false,false
SEC-MEDIA-0577,investor,Local Employment,5,4,8,true,true,true,true
SEC-MEDIA-0577,investor,Market Stability,0,0,8,false,false,false,false
SEC-MEDIA-0577,investor,NPV,0,0,8,false,false,false,false
SEC-MEDIA-0622,investor,Community Infrastructure,3,4,23,true,true,true,true
SEC-MEDIA-0622,investor,Geological Feasibility,0,0,23,false,false,false,false
SEC-MEDIA-0622,investor,IRR,1,1,23,true,false,false,false
SEC-MEDIA-0622,investor,Local Employment,10,4,23,true,true,true,true
SEC-MEDIA-0622,investor,Market Stability,0,0,23,false,false,false,false
SEC-MEDIA-0622,investor,NPV,0,0,23,false,false,false,false
SEC-MEDIA-0706,investor,Community Infrastructure,2,3,54,true,true,true,false
SEC-MEDIA-0706,investor,Geological Feasibility,0,0,54,false,false,false,false
SEC-MEDIA-0706,investor,IRR,1,1,54,true,false,false,false
SEC-MEDIA-0706,investor,Local Employment,4,5,54,true,true,true,true
SEC-MEDIA-0706,investor,Market Stability,1,1,54,true,false,false,false
SEC-MEDIA-0706,investor,NPV,6,2,54,true,true,true,true
SEC-MEDIA-0764,investor,Community Infrastructure,2,3,61,true,true,true,false
SEC-MEDIA-0764,investor,Geological Feasibility,0,0,61,false,false,false,false
SEC-MEDIA-0764,investor,IRR,0,0,61,false,false,false,false
SEC-MEDIA-0764,investor,Local Employment,1,1,61,true,false,false,false
SEC-MEDIA-0764,investor,Market Stability,0,0,61,false,false,false,false
SEC-MEDIA-0764,investor,NPV,2,2,61,true,true,true,false
SEC-MEDIA-0877,investor,Community Infrastructure,2,3,19,true,true,true,false
SEC-MEDIA-0877,investor,Geological Feasibility,0,0,19,false,false,false,false
SEC-MEDIA-0877,investor,IRR,0,0,19,false,false,false,false
SEC-MEDIA-0877,investor,Local Employment,3,2,19,true,true,true,true
SEC-MEDIA-0877,investor,Market Stability,1,1,19,true,false,false,false
SEC-MEDIA-0877,investor,NPV,0,0,19,false,false,false,false
SEC-MEDIA-0928,investor,Community Infrastructure,2,3,42,true,true,true,false
SEC-MEDIA-0928,investor,Geological Feasibility,0,0,42,false,false,false,false
SEC-MEDIA-0928,investor,IRR,0,0,42,false,false,false,false
SEC-MEDIA-0928,investor,Local Employment,4,5,42,true,true,true,true
SEC-MEDIA-0928,investor,Market Stability,0,0,42,false,false,false,false
SEC-MEDIA-0928,investor,NPV,3,1,42,true,true,false,false
SEC-MEDIA-1013,labour,Community Infrastructure,3,3,15,true,true,true,true
SEC-MEDIA-1013,labour,Geological Feasibility,0,0,15,false,false,false,false
SEC-MEDIA-1013,labour,IRR,0,0,15,false,false,false,false
SEC-MEDIA-1013,labour,Local Employment,6,4,15,true,true,true,true
SEC-MEDIA-1013,labour,Market Stability,0,0,15,false,false,false,false
SEC-MEDIA-1013,labour,NPV,0,0,15,false,false,false,false
SEC-MEDIA-1017,investor,Community Infrastructure,2,3,18,true,true,true,false
SEC-MEDIA-1017,investor,Geological Feasibility,0,0,18,false,false,false,false
SEC-MEDIA-1017,investor,IRR,0,0,18,false,false,false,false
SEC-MEDIA-1017,investor,Local Employment,4,3,18,true,true,true,true
SEC-MEDIA-1017,investor,Market Stability,0,0,18,false,false,false,false
SEC-MEDIA-1017,investor,NPV,2,1,18,true,true,false,false
SEC-MEDIA-1029,labour,Community Infrastructure,2,3,19,true,true,true,false
SEC-MEDIA-1029,labour,Geological Feasibility,0,0,19,false,false,false,false
SEC-MEDIA-1029,labour,IRR,0,0,19,false,false,false,false
SEC-MEDIA-1029,labour,Local Employment,4,4,19,true,true,true,true
SEC-MEDIA-1029,labour,Market Stability,0,0,19,false,false,false,false
SEC-MEDIA-1029,labour,NPV,0,0,19,false,false,false,false
SEC-MEDIA-1044,labour,Community Infrastructure,2,3,12,true,true,true,false
SEC-MEDIA-1044,labour,Geological Feasibility,0,0,12,false,false,false,false
SEC-MEDIA-1044,labour,IRR,0,0,12,false,false,false,false
SEC-MEDIA-1044,labour,Local Employment,4,4,12,true,true,true,true
SEC-MEDIA-1044,labour,Market Stability,0,0,12,false,false,false,false
SEC-MEDIA-1044,labour,NPV,0,0,12,false,false,false,false
SERI-SAT2-001,NGO,Community Infrastructure,1,1,27,true,false,false,false
SERI-SAT2-001,NGO,Geological Feasibility,0,0,27,false,false,false,false
SERI-SAT2-001,NGO,IRR,0,0,27,false,false,false,false
SERI-SAT2-001,NGO,Local Employment,0,0,27,false,false,false,false
SERI-SAT2-001,NGO,Market Stability,0,0,27,false,false,false,false
SERI-SAT2-001,NGO,NPV,0,0,27,false,false,false,false
SERI-SAT2-002,NGO,Community Infrastructure,0,0,13,false,false,false,false
SERI-SAT2-002,NGO,Geological Feasibility,0,0,13,false,false,false,false
SERI-SAT2-002,NGO,IRR,0,0,13,false,false,false,false
SERI-SAT2-002,NGO,Local Employment,0,0,13,false,false,false,false
SERI-SAT2-002,NGO,Market Stability,0,0,13,false,false,false,false
SERI-SAT2-002,NGO,NPV,0,0,13,false,false,false,false
SERI-SAT2-003,NGO,Community Infrastructure,0,0,52,false,false,false,false
SERI-SAT2-003,NGO,Geological Feasibility,0,0,52,false,false,false,false
SERI-SAT2-003,NGO,IRR,0,0,52,false,false,false,false
SERI-SAT2-003,NGO,Local Employment,3,3,52,true,true,true,true
SERI-SAT2-003,NGO,Market Stability,0,0,52,false,false,false,false
SERI-SAT2-003,NGO,NPV,0,0,52,false,false,false,false
SERI-SAT2-004,NGO,Community Infrastructure,0,0,25,false,false,false,false
SERI-SAT2-004,NGO,Geological Feasibility,0,0,25,false,false,false,false
SERI-SAT2-004,NGO,IRR,0,0,25,false,false,false,false
SERI-SAT2-004,NGO,Local Employment,1,1,25,true,false,false,false
SERI-SAT2-004,NGO,Market Stability,0,0,25,false,false,false,false
SERI-SAT2-004,NGO,NPV,0,0,25,false,false,false,false
WEB-GOV-001,government,Community Infrastructure,0,0,11,false,false,false,false
WEB-GOV-001,government,Geological Feasibility,0,0,11,false,false,false,false
WEB-GOV-001,government,IRR,0,0,11,false,false,false,false
WEB-GOV-001,government,Local Employment,2,2,11,true,true,true,false
WEB-GOV-001,government,Market Stability,0,0,11,false,false,false,false
WEB-GOV-001,government,NPV,0,0,11,false,false,false,false
WEB-GOV-002,government,Community Infrastructure,7,3,40,true,true,true,true
WEB-GOV-002,government,Geological Feasibility,1,1,40,true,false,false,false
WEB-GOV-002,government,IRR,0,0,40,false,false,false,false
WEB-GOV-002,government,Local Employment,8,5,40,true,true,true,true
WEB-GOV-002,government,Market Stability,0,0,40,false,false,false,false
WEB-GOV-002,government,NPV,0,0,40,false,false,false,false
WEB-GOV-003,government,Community Infrastructure,1,1,18,true,false,false,false
WEB-GOV-003,government,Geological Feasibility,0,0,18,false,false,false,false
WEB-GOV-003,government,IRR,0,0,18,false,false,false,false
WEB-GOV-003,government,Local Employment,2,2,18,true,true,true,false
WEB-GOV-003,government,Market Stability,0,0,18,false,false,false,false
WEB-GOV-003,government,NPV,0,0,18,false,false,false,false
WEB-MEDIA-002,government,Community Infrastructure,1,1,36,true,false,false,false
WEB-MEDIA-002,government,Geological Feasibility,0,0,36,false,false,false,false
WEB-MEDIA-002,government,IRR,0,0,36,false,false,false,false
WEB-MEDIA-002,government,Local Employment,4,3,36,true,true,true,true
WEB-MEDIA-002,government,Market Stability,0,0,36,false,false,false,false
WEB-MEDIA-002,government,NPV,0,0,36,false,false,false,false
WEB-MEDIA-003,investor,Community Infrastructure,3,4,28,true,true,true,true
WEB-MEDIA-003,investor,Geological Feasibility,2,2,28,true,true,true,false
WEB-MEDIA-003,investor,IRR,0,0,28,false,false,false,false
WEB-MEDIA-003,investor,Local Employment,4,3,28,true,true,true,true
WEB-MEDIA-003,investor,Market Stability,0,0,28,false,false,false,false
WEB-MEDIA-003,investor,NPV,0,0,28,false,false,false,false
WEB-MEDIA-004,investor,Community Infrastructure,13,9,49,true,true,true,true
WEB-MEDIA-004,investor,Geological Feasibility,0,0,49,false,false,false,false
WEB-MEDIA-004,investor,IRR,0,0,49,false,false,false,false
WEB-MEDIA-004,investor,Local Employment,10,6,49,true,true,true,true
WEB-MEDIA-004,investor,Market Stability,0,0,49,false,false,false,false
WEB-MEDIA-004,investor,NPV,0,0,49,false,false,false,false
WEB-MEDIA-007,labour,Community Infrastructure,0,0,42,false,false,false,false
WEB-MEDIA-007,labour,Geological Feasibility,0,0,42,false,false,false,false
WEB-MEDIA-007,labour,IRR,0,0,42,false,false,false,false
WEB-MEDIA-007,labour,Local Employment,19,4,42,true,true,true,true
WEB-MEDIA-007,labour,Market Stability,0,0,42,false,false,false,false
WEB-MEDIA-007,labour,NPV,0,0,42,false,false,false,false
expanded_corporate_candidates__EXP-CORP-002,investor,Community Infrastructure,75,9,2241,true,true,true,true
expanded_corporate_candidates__EXP-CORP-002,investor,Geological Feasibility,44,5,2241,true,true,true,true
expanded_corporate_candidates__EXP-CORP-002,investor,IRR,7,2,2241,true,true,true,true
expanded_corporate_candidates__EXP-CORP-002,investor,Local Employment,175,7,2241,true,true,true,true
expanded_corporate_candidates__EXP-CORP-002,investor,Market Stability,24,6,2241,true,true,true,true
expanded_corporate_candidates__EXP-CORP-002,investor,NPV,64,4,2241,true,true,true,true
expanded_media_candidates_02__EXP-MEDIA-038,labour,Community Infrastructure,2,3,30,true,true,true,false
expanded_media_candidates_02__EXP-MEDIA-038,labour,Geological Feasibility,0,0,30,false,false,false,false
expanded_media_candidates_02__EXP-MEDIA-038,labour,IRR,0,0,30,false,false,false,false
expanded_media_candidates_02__EXP-MEDIA-038,labour,Local Employment,10,4,30,true,true,true,true
expanded_media_candidates_02__EXP-MEDIA-038,labour,Market Stability,0,0,30,false,false,false,false
expanded_media_candidates_02__EXP-MEDIA-038,labour,NPV,0,0,30,false,false,false,false
expanded_media_candidates_02__EXP-MEDIA-039,labour,Community Infrastructure,2,3,14,true,true,true,false
expanded_media_candidates_02__EXP-MEDIA-039,labour,Geological Feasibility,0,0,14,false,false,false,false
expanded_media_candidates_02__EXP-MEDIA-039,labour,IRR,0,0,14,false,false,false,false
expanded_media_candidates_02__EXP-MEDIA-039,labour,Local Employment,7,4,14,true,true,true,true
expanded_media_candidates_02__EXP-MEDIA-039,labour,Market Stability,0,0,14,false,false,false,false
expanded_media_candidates_02__EXP-MEDIA-039,labour,NPV,0,0,14,false,false,false,false
expanded_media_candidates_02__EXP-MEDIA-041,labour,Community Infrastructure,3,4,14,true,true,true,true
expanded_media_candidates_02__EXP-MEDIA-041,labour,Geological Feasibility,0,0,14,false,false,false,false
expanded_media_candidates_02__EXP-MEDIA-041,labour,IRR,0,0,14,false,false,false,false
expanded_media_candidates_02__EXP-MEDIA-041,labour,Local Employment,5,5,14,true,true,true,true
expanded_media_candidates_02__EXP-MEDIA-041,labour,Market Stability,0,0,14,false,false,false,false
expanded_media_candidates_02__EXP-MEDIA-041,labour,NPV,0,0,14,false,false,false,false
expanded_media_candidates_02__EXP-MEDIA-042,labour,Community Infrastructure,2,3,17,true,true,true,false
expanded_media_candidates_02__EXP-MEDIA-042,labour,Geological Feasibility,0,0,17,false,false,false,false
expanded_media_candidates_02__EXP-MEDIA-042,labour,IRR,0,0,17,false,false,false,false
expanded_media_candidates_02__EXP-MEDIA-042,labour,Local Employment,8,5,17,true,true,true,true
expanded_media_candidates_02__EXP-MEDIA-042,labour,Market Stability,0,0,17,false,false,false,false
expanded_media_candidates_02__EXP-MEDIA-042,labour,NPV,0,0,17,false,false,false,false
expanded_media_candidates_02__EXP-MEDIA-044,labour,Community Infrastructure,2,3,13,true,true,true,false
expanded_media_candidates_02__EXP-MEDIA-044,labour,Geological Feasibility,0,0,13,false,false,false,false
expanded_media_candidates_02__EXP-MEDIA-044,labour,IRR,1,1,13,true,false,false,false
expanded_media_candidates_02__EXP-MEDIA-044,labour,Local Employment,4,4,13,true,true,true,true
expanded_media_candidates_02__EXP-MEDIA-044,labour,Market Stability,1,1,13,true,false,false,false
expanded_media_candidates_02__EXP-MEDIA-044,labour,NPV,0,0,13,false,false,false,false
expanded_media_candidates_02__EXP-MEDIA-045,labour,Community Infrastructure,2,3,14,true,true,true,false
expanded_media_candidates_02__EXP-MEDIA-045,labour,Geological Feasibility,0,0,14,false,false,false,false
expanded_media_candidates_02__EXP-MEDIA-045,labour,IRR,0,0,14,false,false,false,false
expanded_media_candidates_02__EXP-MEDIA-045,labour,Local Employment,7,4,14,true,true,true,true
expanded_media_candidates_02__EXP-MEDIA-045,labour,Market Stability,0,0,14,false,false,false,false
expanded_media_candidates_02__EXP-MEDIA-045,labour,NPV,0,0,14,false,false,false,false
expanded_media_candidates_02__EXP-MEDIA-046,government,Community Infrastructure,0,0,66,false,false,false,false
expanded_media_candidates_02__EXP-MEDIA-046,government,Geological Feasibility,0,0,66,false,false,false,false
expanded_media_candidates_02__EXP-MEDIA-046,government,IRR,0,0,66,false,false,false,false
expanded_media_candidates_02__EXP-MEDIA-046,government,Local Employment,1,1,66,true,false,false,false
expanded_media_candidates_02__EXP-MEDIA-046,government,Market Stability,0,0,66,false,false,false,false
expanded_media_candidates_02__EXP-MEDIA-046,government,NPV,0,0,66,false,false,false,false
expanded_media_candidates_02__EXP-MEDIA-047,government,Community Infrastructure,4,4,47,true,true,true,true
expanded_media_candidates_02__EXP-MEDIA-047,government,Geological Feasibility,0,0,47,false,false,false,false
expanded_media_candidates_02__EXP-MEDIA-047,government,IRR,0,0,47,false,false,false,false
expanded_media_candidates_02__EXP-MEDIA-047,government,Local Employment,4,2,47,true,true,true,true
expanded_media_candidates_02__EXP-MEDIA-047,government,Market Stability,0,0,47,false,false,false,false
expanded_media_candidates_02__EXP-MEDIA-047,government,NPV,0,0,47,false,false,false,false
expanded_media_candidates_02__EXP-MEDIA-048,government,Community Infrastructure,0,0,69,false,false,false,false
expanded_media_candidates_02__EXP-MEDIA-048,government,Geological Feasibility,1,1,69,true,false,false,false
expanded_media_candidates_02__EXP-MEDIA-048,government,IRR,0,0,69,false,false,false,false
expanded_media_candidates_02__EXP-MEDIA-048,government,Local Employment,15,4,69,true,true,true,true
expanded_media_candidates_02__EXP-MEDIA-048,government,Market Stability,0,0,69,false,false,false,false
expanded_media_candidates_02__EXP-MEDIA-048,government,NPV,0,0,69,false,false,false,false
expanded_media_candidates_02__EXP-MEDIA-049,government,Community Infrastructure,0,0,44,false,false,false,false
expanded_media_candidates_02__EXP-MEDIA-049,government,Geological Feasibility,0,0,44,false,false,false,false
expanded_media_candidates_02__EXP-MEDIA-049,government,IRR,0,0,44,false,false,false,false
expanded_media_candidates_02__EXP-MEDIA-049,government,Local Employment,3,4,44,true,true,true,true
expanded_media_candidates_02__EXP-MEDIA-049,government,Market Stability,0,0,44,false,false,false,false
expanded_media_candidates_02__EXP-MEDIA-049,government,NPV,0,0,44,false,false,false,false
expanded_media_candidates_02__EXP-MEDIA-050,government,Community Infrastructure,0,0,55,false,false,false,false
expanded_media_candidates_02__EXP-MEDIA-050,government,Geological Feasibility,0,0,55,false,false,false,false
expanded_media_candidates_02__EXP-MEDIA-050,government,IRR,0,0,55,false,false,false,false
expanded_media_candidates_02__EXP-MEDIA-050,government,Local Employment,7,4,55,true,true,true,true
expanded_media_candidates_02__EXP-MEDIA-050,government,Market Stability,0,0,55,false,false,false,false
expanded_media_candidates_02__EXP-MEDIA-050,government,NPV,0,0,55,false,false,false,false
expanded_media_candidates_02__EXP-MEDIA-051,investor,Community Infrastructure,2,3,33,true,true,true,false
expanded_media_candidates_02__EXP-MEDIA-051,investor,Geological Feasibility,0,0,33,false,false,false,false
expanded_media_candidates_02__EXP-MEDIA-051,investor,IRR,0,0,33,false,false,false,false
expanded_media_candidates_02__EXP-MEDIA-051,investor,Local Employment,6,4,33,true,true,true,true
expanded_media_candidates_02__EXP-MEDIA-051,investor,Market Stability,0,0,33,false,false,false,false
expanded_media_candidates_02__EXP-MEDIA-051,investor,NPV,2,2,33,true,true,true,false
expanded_media_candidates_02__EXP-MEDIA-052,investor,Community Infrastructure,7,5,19,true,true,true,true
expanded_media_candidates_02__EXP-MEDIA-052,investor,Geological Feasibility,0,0,19,false,false,false,false
expanded_media_candidates_02__EXP-MEDIA-052,investor,IRR,0,0,19,false,false,false,false
expanded_media_candidates_02__EXP-MEDIA-052,investor,Local Employment,8,5,19,true,true,true,true
expanded_media_candidates_02__EXP-MEDIA-052,investor,Market Stability,0,0,19,false,false,false,false
expanded_media_candidates_02__EXP-MEDIA-052,investor,NPV,0,0,19,false,false,false,false
expanded_media_candidates__EXP-MEDIA-004,labour,Community Infrastructure,2,3,15,true,true,true,false
expanded_media_candidates__EXP-MEDIA-004,labour,Geological Feasibility,0,0,15,false,false,false,false
expanded_media_candidates__EXP-MEDIA-004,labour,IRR,0,0,15,false,false,false,false
expanded_media_candidates__EXP-MEDIA-004,labour,Local Employment,3,3,15,true,true,true,true
expanded_media_candidates__EXP-MEDIA-004,labour,Market Stability,0,0,15,false,false,false,false
expanded_media_candidates__EXP-MEDIA-004,labour,NPV,0,0,15,false,false,false,false
expanded_media_candidates__EXP-MEDIA-005,labour,Community Infrastructure,2,3,17,true,true,true,false
expanded_media_candidates__EXP-MEDIA-005,labour,Geological Feasibility,0,0,17,false,false,false,false
expanded_media_candidates__EXP-MEDIA-005,labour,IRR,0,0,17,false,false,false,false
expanded_media_candidates__EXP-MEDIA-005,labour,Local Employment,5,3,17,true,true,true,true
expanded_media_candidates__EXP-MEDIA-005,labour,Market Stability,0,0,17,false,false,false,false
expanded_media_candidates__EXP-MEDIA-005,labour,NPV,0,0,17,false,false,false,false
expanded_media_candidates__EXP-MEDIA-006,labour,Community Infrastructure,2,3,31,true,true,true,false
expanded_media_candidates__EXP-MEDIA-006,labour,Geological Feasibility,0,0,31,false,false,false,false
expanded_media_candidates__EXP-MEDIA-006,labour,IRR,0,0,31,false,false,false,false
expanded_media_candidates__EXP-MEDIA-006,labour,Local Employment,10,5,31,true,true,true,true
expanded_media_candidates__EXP-MEDIA-006,labour,Market Stability,0,0,31,false,false,false,false
expanded_media_candidates__EXP-MEDIA-006,labour,NPV,0,0,31,false,false,false,false
expanded_media_candidates__EXP-MEDIA-007,investor,Community Infrastructure,3,4,41,true,true,true,true
expanded_media_candidates__EXP-MEDIA-007,investor,Geological Feasibility,0,0,41,false,false,false,false
expanded_media_candidates__EXP-MEDIA-007,investor,IRR,0,0,41,false,false,false,false
expanded_media_candidates__EXP-MEDIA-007,investor,Local Employment,14,4,41,true,true,true,true
expanded_media_candidates__EXP-MEDIA-007,investor,Market Stability,0,0,41,false,false,false,false
expanded_media_candidates__EXP-MEDIA-007,investor,NPV,0,0,41,false,false,false,false
expanded_media_candidates__EXP-MEDIA-008,labour,Community Infrastructure,2,3,16,true,true,true,false
expanded_media_candidates__EXP-MEDIA-008,labour,Geological Feasibility,0,0,16,false,false,false,false
expanded_media_candidates__EXP-MEDIA-008,labour,IRR,0,0,16,false,false,false,false
expanded_media_candidates__EXP-MEDIA-008,labour,Local Employment,4,4,16,true,true,true,true
expanded_media_candidates__EXP-MEDIA-008,labour,Market Stability,0,0,16,false,false,false,false
expanded_media_candidates__EXP-MEDIA-008,labour,NPV,0,0,16,false,false,false,false
expanded_media_candidates__EXP-MEDIA-009,labour,Community Infrastructure,27,5,52,true,true,true,true
expanded_media_candidates__EXP-MEDIA-009,labour,Geological Feasibility,0,0,52,false,false,false,false
expanded_media_candidates__EXP-MEDIA-009,labour,IRR,0,0,52,false,false,false,false
expanded_media_candidates__EXP-MEDIA-009,labour,Local Employment,30,2,52,true,true,true,true
expanded_media_candidates__EXP-MEDIA-009,labour,Market Stability,0,0,52,false,false,false,false
