record_id,stakeholder_group,status,method,words,text_sha256,error
OFFICIAL-012,government,retrieved_extracted,pypdf,174810,bb92706b8a476cd9c19a0e4062a371b7cc88bbc3020a01522def51f2b2ac6f11,
OFFICIAL-013,government,retrieved_extracted,pypdf,57831,ce2598d1386ecab6371d46baaf5db58662afe87a059b8a094161d0e25403a3dd,
SAT-EARLY-MEDIA-001,community,retrieved_extracted,trafilatura,1142,2296c5b02c6c6909fb17221f3c8a58b834f6cb1034ade20e73a37ac948d66174,
SAT-EARLY-MEDIA-002,community,retrieved_extracted,trafilatura,739,a2c6eec2589adfef8aedca4a9522cbc8a23d47ef24b45c611909beb5f6f0be51,
SAT-EARLY-MEDIA-006,labour,retrieved_extracted,trafilatura,1396,0797a4b96ebac621431244f00a57353596b1d4debf8d1b2238fd0c3bdb4d3553,
SAT-EARLY-MEDIA-007,investor,retrieved_extracted,trafilatura,754,a0bf745548951bb9875fc4555feb593acd83943d548e96215620d785c94edc2f,
SAT-EARLY-MEDIA-008,labour,retrieved_extracted,trafilatura,433,438608b14e7ef66163265fca8d2ecae1aa91da09fbdb235040a6a749bc8785b2,
SAT-EARLY-MEDIA-011,government,retrieved_extracted,trafilatura,2239,4e6925580d5d1dd49223cdf984d2f6cf00b425046980802a2b50a2394f3ee9f6,
SAT-EARLY-MEDIA-015,labour,retrieved_extracted,trafilatura,593,567de48c7054daecac4aab8beec77efcde806a62f9978c5fdfce9de750311b5e,
SAT-EARLY-MEDIA-016,labour,retrieved_extracted,trafilatura,761,289e6e3ed07ae3c5b3963362eda3d03f882ee39292c3911dd0db416810d5f244,
SAT-EARLY-MEDIA-018,investor,retrieved_extracted,trafilatura,1092,36ccd3bf6c1e91863ce90e1833c268afccfccd0fe4720df4d1f8b174c61e8c6d,
SAT-MEDIA-001,government,retrieved_extracted,trafilatura,1383,5517a423b9249473887b24c4bfc7918611a3cbc74f58a9aed54f9c392ebba43b,
SAT-MEDIA-002,investor,retrieved_extracted,trafilatura,716,59b35ebc0476ec0a636a08bda7ebb668ff238b3ec6d029eb96f86f5128af2e81,
SAT-MEDIA-003,government,retrieved_extracted,trafilatura,918,d456110de410dcdac1e383459b88aa6fd9bc8e0bb8ed4f1064a72d5e433da89b,
SAT-MEDIA-014,investor,retrieved_extracted,trafilatura,575,9c3df503358b399a46809cf33cd461ec30880c8ce862e5163a69acd6418db743,
SAT-MEDIA-015,investor,retrieved_extracted,trafilatura,604,a8a2787558c9cc6437f695779679ab3078eff19c65d77437fe9b7176e8fac72c,
SAT4-MEDIA-001,labour,retrieved_extracted,trafilatura,900,509ace3f3096972ac77c772992ac0c5dba6182e19b83a4c3d8f4275a5f075b0b,
SAT4-MEDIA-005,government,retrieved_extracted,trafilatura,1747,39677e3767f10f2919bfa67be26e8a673445ea958abbdf166483a7daaa2795de,
SAT4-MEDIA-006,labour,retrieved_extracted,trafilatura,1279,df3731e1b2face5369d5492e48fe45d1524deb07d2fdf951f455010b71f17a92,
SAT4-MEDIA-008,community,retrieved_extracted,trafilatura,931,ee9b782991921f40d9dc9bb1d79951f560ec5c832a73094c6a57b5caf016df08,
SAT4-MEDIA-009,investor,retrieved_extracted,trafilatura,775,23e43a83f32a65009975af0c4301d91ba13621cd3e8243ddedf2145e319c27e5,
SAT4-MEDIA-010,labour,retrieved_extracted,trafilatura,454,1a36d3bcd9684bc19504c37dc9d585257151ea6d4e61ece5e54548dddf389091,
SAT4-MEDIA-011,labour,retrieved_extracted,trafilatura,731,2be3a326c04778cd13fec83ead57b805506cbd31256977384ba237cf79ff1eaf,
SAT6-MEDIA-003,government,retrieved_extracted,trafilatura,1353,ffead02d5356136be3026088a48890bc6f8b25a864f828b63bae73b83b44d2dd,
SAT7-MEDIA-001,government,retrieved_extracted,trafilatura,1565,399383f3bb749b93ab5b841a86439905eb10dca6adf1fe8cd5efb93e6d5a86af,
SAT7-MEDIA-002,government,retrieved_extracted,trafilatura,1590,8bddeee80c0e31cabe05171ea375810f426de29ba0fe40bdec2471c789c7cbb2,
SAT8-MEDIA-001,government,retrieved_extracted,trafilatura,1388,8cb4ed67a1c958a4b90569769a14202902d793f9df91441a307c41ce2d48ffc9,
SAT8-MEDIA-002,government,retrieved_extracted,trafilatura,1266,3555c85dec2bc4b4f1a0938e01b0f3ac7f576406707fd102ec72d3cceb36397a,
SAT8-MEDIA-003,government,retrieved_extracted,trafilatura,1487,86c5260bcfccdd99d5d9c0ac1f591210ff5f14e6164ad16c04a61b8719d286a5,
SAT8-MEDIA-004,government,retrieved_extracted,trafilatura,1067,22ef404803be943cb92c08c3658c151b6e2078fe9874348d3f3ee16f8c236cec,
SAT8-MEDIA-005,government,retrieved_extracted,trafilatura,1510,812c510a9f8705e6bfc5e8c7cea77778d0f4ae7420e22c71233ef1333f019a8b,
SEC-MEDIA-0001,labour,retrieved_extracted,trafilatura,871,994adf7d99dee1ac61a42b8d2278705164d5d3dc9ec97c786fac4e41a7ddc72f,
SEC-MEDIA-0003,labour,retrieved_extracted,trafilatura,1275,4364efceb77eb2a8916fff849694dd84e3bb5a70bfe1e5c853ba35028dea707d,
SEC-MEDIA-0004,labour,retrieved_extracted,trafilatura,1109,ce1d8527030f3f783b9db790287268e882007cfc31ecd9b9a61446572fe20d68,
SEC-MEDIA-0005,labour,retrieved_extracted,trafilatura,1281,86a11b6058d2a7551a80eac73209ecde588dce3c8226f51cf8f8353ef58bfd5a,
SEC-MEDIA-0007,labour,retrieved_extracted,trafilatura,1053,82f84f7e6ee78e9c786ed2908907e6dacbe1093d126c0145b87552408ad5d4d4,
SEC-MEDIA-0008,labour,retrieved_extracted,trafilatura,1053,43c9944e28289ead1a4744cead7616d66af621a70d8de0b26672fed07befb0b9,
SEC-MEDIA-0010,labour,retrieved_extracted,trafilatura,772,9bbc79964d4a49dfaa2043ae3b5b7ca8e9b1b1b45ca6067cd6c17520e17ee073,
SEC-MEDIA-0011,labour,retrieved_extracted,trafilatura,1086,34eda634062f9d4a8123c520c1d0c8f5c4dbb081b673f2ed69c258c2e82db07f,
SEC-MEDIA-0012,labour,retrieved_extracted,trafilatura,879,a3a7b841371a194086d2508c3a48bd00004a0fd8f998f91fbab954ab31787599,
SEC-MEDIA-0013,labour,retrieved_extracted,trafilatura,786,772403d2dc6df01a39fd9f311743e6905b8ee89a64bf7f21f21dd3f0450eaa53,
SEC-MEDIA-0014,labour,retrieved_extracted,trafilatura,285,c5884445173a98d1653e1fff3f50f845061dd471576caac845e51d55844c315e,
SEC-MEDIA-0015,labour,retrieved_extracted,trafilatura,1539,c92bf18b0a31093aa0894226a9010edc21de1896d323da13d812c7d7fa5e28bb,
SEC-MEDIA-0016,labour,retrieved_extracted,trafilatura,1545,f38f92c2951fac80f4fb991b79b9e905fb72e95d1762639d6b595f247bc0ff0a,
SEC-MEDIA-0017,labour,retrieved_extracted,trafilatura,1089,0f6051d993140762773f056ad111dc9a99641fd7686fc8b303c2a92e6de1c50f,
SEC-MEDIA-0018,labour,retrieved_extracted,trafilatura,1172,d87b6f34a2d5f84dfd3fc60114e4ed5c74e1ff74bbdc45fdb88ac405141c4ad5,
SEC-MEDIA-0019,labour,retrieved_extracted,trafilatura,1111,201908b8111714eb5f779e41a5414053ed2a80622aecee197528a5305f670187,
SEC-MEDIA-0020,labour,retrieved_extracted,trafilatura,1073,7e3b345498e471ec56b705db0d7b973a1d0eb11ebe9effefbe5cd69f112bf304,
SEC-MEDIA-0021,labour,retrieved_extracted,trafilatura,1210,99aa9ba7eac229e51f0750f025723b69f2d3093a804d7d50255ad7c29543ee95,
SEC-MEDIA-0022,labour,retrieved_extracted,trafilatura,1214,32cb88d8c5fdd1bf42fbc5309d0bffc0f48a515f49b512f93c6389f96543f083,
SEC-MEDIA-0024,labour,retrieved_extracted,trafilatura,1439,03d2086f28838ea1005b75f2b03df22b0c950a52ab7d3a6da4390a405bef3cd2,
SEC-MEDIA-0025,labour,retrieved_extracted,trafilatura,964,3aff22d9856479bdedee4497fdafffdc98a7443e6dbae84c234cf446724d04ff,
SEC-MEDIA-0026,labour,retrieved_extracted,trafilatura,1173,dcecda83247c3923fef670f6f16a4577fa0c0d4ac3577479894f1e0575c9086d,
SEC-MEDIA-0027,labour,retrieved_extracted,trafilatura,1143,0c9d252476208bd3ab4d704a0917b3cbf135da8f914c24954426ab1c1848e073,
SEC-MEDIA-0028,labour,retrieved_extracted,trafilatura,888,347fe91d70398cccc28bd9cf8eab5d8e9cf934482c4cb5c5d52bab995f71cb93,
SEC-MEDIA-0029,labour,retrieved_extracted,trafilatura,1252,93ef6b2af52ac21f36da73469c7cfc967bd9a4df6b05e5ca8eced7fcdc5096ff,
SEC-MEDIA-0030,labour,retrieved_extracted,trafilatura,2015,2aa3ba31272e2191a191a433c3e5ec14424364a9f9e2512a520f93c9c7f00891,
SEC-MEDIA-0031,labour,retrieved_extracted,trafilatura,774,a58257a3728fadf6b5192146d4a982e5a5590571ea38159c7fcc7d75567a71d8,
SEC-MEDIA-0033,labour,retrieved_extracted,trafilatura,1423,41cef8b6b65ffd4549d131f37cc9332bb4c0cb0d9ec867bb8113c42ef136d7e6,
SEC-MEDIA-0040,labour,retrieved_extracted,trafilatura,823,eb9deaba06078f8a3f72255cb3ef9809b0c9f8f149e51e32ec0bea4981bf1f20,
SEC-MEDIA-0044,labour,retrieved_extracted,trafilatura,577,95a8ef11d00a51921a70ecd2c3a3aae04e972d69ba40b5acc6f94e1bf848f369,
SEC-MEDIA-0049,labour,retrieved_extracted,trafilatura,753,6fbf9a23a8fe06b15f67fbebc2d603235cb19e9065b7cf1908bded753e8985b2,
SEC-MEDIA-0052,labour,retrieved_extracted,trafilatura,409,2e83c84ceea0e3f148d53a171c761e0237ea5b34ba7d7e3336d9858ff4fa65e9,
SEC-MEDIA-0063,investor,retrieved_extracted,trafilatura,828,2404cc4e1ef1fcf8855848e5a81eaa310d44a6711047dd91b6fdf30489a8175b,
SEC-MEDIA-0086,investor,retrieved_extracted,trafilatura,1316,3ca569b9b128359dffcd46d3071202a9b79102e417cb70087bfabf831dfb329e,
SEC-MEDIA-0087,labour,retrieved_extracted,trafilatura,905,b3074cfd6b6b8c35ee1a7f5e8abbb62c2c0c338ed323eb290051f222aac00643,
SEC-MEDIA-0099,labour,retrieved_extracted,trafilatura,590,46ca213eea7e01ce43c6bd03a7e40c6bcd9e77bef4138d26b092f01485f96878,
SEC-MEDIA-0102,labour,retrieved_extracted,trafilatura,638,2b82b1651674d61d72b8fff449fb2b39cc9185a514193d3ef62e65ade8ead1f0,
SEC-MEDIA-0115,labour,retrieved_extracted,trafilatura,1149,dc5bb76e3a1cbfe34519cf82222bab2f3b0d38ba3a8c2a41a6c611a0b3bb5457,
SEC-MEDIA-0116,government,retrieved_extracted,trafilatura,1192,772e671ce3561e28090cccd2e10526a64a18d30ccedebf4f45ef7f69a833e325,
SEC-MEDIA-0117,labour,retrieved_extracted,trafilatura,1058,5b5f462275232d55803d9262bc35d7fe857fd0188cf29f449214dca75b5476ef,
SEC-MEDIA-0125,investor,retrieved_extracted,trafilatura,867,8a9eb7509358114db76735902ce84fe62330887576f715713aa2de0b23e8f40f,
SEC-MEDIA-0150,labour,retrieved_extracted,trafilatura,582,24e14fa3bb73e264e65afe1ebc9e569556f8ada15561cdc5f422038eb0446a65,
SEC-MEDIA-0169,labour,retrieved_extracted,trafilatura,560,38b9c39d11555daab6b47cd5adb2c42710f7146befb425384000a0d7e172ae5d,
SEC-MEDIA-0178,labour,retrieved_extracted,trafilatura,630,7c050c1131b3a0481b31a9cad8b593c765bd007115bab7c15cfccbcef3d15a4a,
SEC-MEDIA-0184,labour,retrieved_extracted,trafilatura,1356,3406e448a293626ade1b3e1351faf4a36a7c315c4bdb366cc8af802e24e201c6,
SEC-MEDIA-0188,labour,retrieved_extracted,trafilatura,706,d012da435220aae2ad57557e78b7114e2646a05085351336ee231db7fc3197ac,
SEC-MEDIA-0194,labour,retrieved_extracted,trafilatura,621,b0fa950ed07cc84c99f944cea9234e06f847427c1b7ef818d33d1dfa7bbe76bd,
SEC-MEDIA-0196,labour,retrieved_extracted,trafilatura,722,6f0ac0227ceb6c168fbda1766972e63a595f86fc9406c00c8244d46b649f69b8,
SEC-MEDIA-0197,labour,retrieved_extracted,trafilatura,443,46668e66e86dbd23c73f91546aeb37bad1a7ea429015855c9e7744934a996ff7,
SEC-MEDIA-0198,labour,retrieved_extracted,trafilatura,508,09aac28e2f451ec7fdb64eaae3693aedac81eed676c657209856627f82a127ec,
SEC-MEDIA-0206,labour,retrieved_extracted,trafilatura,561,7defcc8b2336eda46fbac7b2cfee56a59515bf883caa5f9156150372804ab3d4,
SEC-MEDIA-0212,labour,retrieved_extracted,trafilatura,586,ae3638893032bbf403923fdf4632a0341b459b550042cdf26372e8a42cbbc7cc,
SEC-MEDIA-0228,labour,retrieved_extracted,trafilatura,749,18efc7913660df1120fe2019f12aff458dd65c6386413dd81f4f893d6bd805f2,
SEC-MEDIA-0229,labour,retrieved_extracted,trafilatura,679,2638b635896bbdb91e5fead6aa79eb28261c6069432be5bf811d8098a4ecf653,
SEC-MEDIA-0230,labour,retrieved_extracted,trafilatura,503,d69fec26d9d5c5e9a2aa13104d21224cd820ca4629b2b2198dc0a5752072d5ba,
SEC-MEDIA-0233,labour,retrieved_extracted,trafilatura,938,c98c43c3aae2343549e05d79706daa27661d4610231db6bcd40db5be421de81f,
SEC-MEDIA-0235,labour,retrieved_extracted,trafilatura,589,37a926a86a7484d73e45cb3dd6e857068243d7f9473c969b962fb3eaa93076af,
SEC-MEDIA-0236,labour,retrieved_extracted,trafilatura,629,5634a003c6617618ad8c1caa6ecebeb741b089a1c28b9b05f38dad2f989e1bf4,
SEC-MEDIA-0237,labour,retrieved_extracted,trafilatura,548,e051cb6580cc12f274349f6e0c4f74e39892937c42fb2403125918f06a3a7d1f,
SEC-MEDIA-0239,labour,retrieved_extracted,trafilatura,625,c5d4b88f22a33900463b1c52c676cc4a113ff85f8d1259d701c3712ad0e4439d,
SEC-MEDIA-0251,labour,retrieved_extracted,trafilatura,981,52109dc6aeaf22b53f19db0cd38e7803cd80773da89518e399d8da9cb8079271,
SEC-MEDIA-0254,labour,retrieved_extracted,trafilatura,957,4b759b2b255eb9ea52c0b91b151422b09baa851af8f4a843a38b156eb123687e,
SEC-MEDIA-0258,labour,retrieved_extracted,trafilatura,647,e8224d93031acaa2fb45db4da4c01c137401f12633025471e7011b5f112362fe,
SEC-MEDIA-0264,labour,retrieved_extracted,trafilatura,535,55e8777b17dc054fc5d7afdb6da9db2d2b631a061bd77d2536b6af95ef2169ce,
SEC-MEDIA-0265,labour,retrieved_extracted,trafilatura,837,b998368ce54e97fa506969bf29b389d85f3a4724549641adce544a2adfd6cb8e,
SEC-MEDIA-0267,labour,retrieved_extracted,trafilatura,649,1170d8c97225baff0b3512644c34ebff665289cb931c734434dfaa326a618a23,
SEC-MEDIA-0280,government,retrieved_extracted,trafilatura,591,fc7baf429f25e6781e1869569c2311d658f082423e2eeb1c0c76af64881830e5,
SEC-MEDIA-0283,investor,retrieved_extracted,trafilatura,1191,4243e6cd7fce326231de755a2775f3d4d99739cafbb4a27027f1042934d527b7,
SEC-MEDIA-0293,labour,retrieved_extracted,trafilatura,623,211671589395777d587a888e62a9f1de53e263aa4d5802b710f9fc71304b43c1,
SEC-MEDIA-0317,labour,retrieved_extracted,trafilatura,632,0af90e474a523ef1fef1687971e36b2d8bd8613df25a4a1953ea97b53cc0e99e,
SEC-MEDIA-0322,labour,retrieved_extracted,trafilatura,840,2b71ac83065237866dd26cbdbedfc0c5f12b1f900868f0784b98255d7a1300fc,
SEC-MEDIA-0327,government,retrieved_extracted,trafilatura,697,2afaefc3aad78138d55c55881de21742c05ee9ee738e9518de84f4dddf5ce5df,
SEC-MEDIA-0372,labour,retrieved_extracted,trafilatura,651,bbbcdb8157abc33dd53eb4bc219c9a613c994ff2e583f87344c89e8db6e4ced0,
SEC-MEDIA-0385,labour,retrieved_extracted,trafilatura,463,c5717f6432be00b773b7153a36c3b168170ab905dd371db91ac3a773991d3c4f,
SEC-MEDIA-0389,labour,retrieved_extracted,trafilatura,705,1fa6940b2187fccb25612c306a5f7bd68cc4a9151e2a0f19fc265bf742160daf,
SEC-MEDIA-0392,labour,retrieved_extracted,trafilatura,575,8a35146aa8094a6280982413d469783da8519babe042317460f30ca9dc8d143e,
SEC-MEDIA-0397,labour,retrieved_extracted,trafilatura,1212,72dbc89d5a9f224fe40e8b0bac7a139283502577c6a78f5cd20a883f0164515c,
SEC-MEDIA-0416,labour,retrieved_extracted,trafilatura,480,bb6b5c77e7c3310e61db5f5997885936425f45769ec9ebbc8a42ef1b135bfe9a,
SEC-MEDIA-0417,labour,retrieved_extracted,trafilatura,491,9f16f109a7f0536b139c1fbe91edf34e68008cd438819d91f7da184abd487721,
SEC-MEDIA-0424,government,retrieved_extracted,trafilatura,672,e8ff98ebbf2f38e25a8a4056cd97aace98d5bab805b0aa16016c86d7b0ae6402,
SEC-MEDIA-0425,government,retrieved_extracted,trafilatura,562,c7f437ddc36911cd9323347db4db15df7041e998232e8f8b0805ca22867139f8,
SEC-MEDIA-0429,labour,retrieved_extracted,trafilatura,603,7eba0933e2a94500acde869fe16a8e07479ffdb480a5607a7a5f05502c67f1a4,
SEC-MEDIA-0437,labour,retrieved_extracted,trafilatura,1389,e9d9c16aedb1a91bd536935f6f38342fbd101d6c2fd70e0ea91f39f78b184c3d,
SEC-MEDIA-0475,labour,retrieved_extracted,trafilatura,1528,68da58dafc3a6fa2ed2633f7d04a16b9cbc2bbf018f361b5cf503dfc565ddfdb,
SEC-MEDIA-0476,labour,retrieved_extracted,trafilatura,683,24c96f98eba7cb53c8e8f71ea84a554207bc9201384e641e90dc418cf78741ca,
SEC-MEDIA-0477,labour,retrieved_extracted,trafilatura,764,bd673d60d3409275bb9c28cbdf494fe1814b111ea6d7dc52e2785fd76a3bb6fb,
SEC-MEDIA-0482,investor,retrieved_extracted,trafilatura,491,699e109a9373ab26d37f2afdd9e2b807a0e9f090a6086cff6c996a633dfbb405,
SEC-MEDIA-0483,labour,retrieved_extracted,trafilatura,386,21a495c0d9f5a15cf3b18a31219db6a2fb70eb9ec5aec1f4da8ac99936aa8ee4,
SEC-MEDIA-0484,labour,retrieved_extracted,trafilatura,1286,bab42885056201948e39fcffe9660aff2a662a49b26a7e1719de6e1303d2e73f,
SEC-MEDIA-0485,labour,retrieved_extracted,trafilatura,658,0de2753fd8869603c9af3ceb118d0a2f964b6a68d00d6d9c7f530fc05fca383e,
SEC-MEDIA-0489,labour,retrieved_extracted,trafilatura,969,3d01941d7620179f43582242f7ad0d13f1ab99f43df82b1b6b3b22f2ede99c19,
SEC-MEDIA-0490,labour,retrieved_extracted,trafilatura,1027,845e3d8b139cf3369408d75418b1dda2793008e83d03d61d1304f70661851413,
SEC-MEDIA-0492,labour,retrieved_extracted,trafilatura,992,0d86b0b364f3713aa14654ab51985948be59920f76038c70d43b4c7c3762c66d,
SEC-MEDIA-0493,labour,retrieved_extracted,trafilatura,752,3337b5b1086afc9af4884c940ca7ede333c5e07d1949a5837d5fd34e4c3c4766,
SEC-MEDIA-0497,labour,retrieved_extracted,trafilatura,762,576fc0a2dcac06fe7b5d5ddd3bcfd042d2aae883acb3dc160e8edc7cb3bf286f,
SEC-MEDIA-0516,labour,retrieved_extracted,trafilatura,498,0d09b66aa0df4baad7b604fd5aaef1c06963220935a72f47190cd4be90af9c8f,
SEC-MEDIA-0519,labour,retrieved_extracted,trafilatura,681,aeceb8879d4752f8b15454f27c87fca0fb325747ca8a9448fc699b0663e66923,
SEC-MEDIA-0524,labour,retrieved_extracted,trafilatura,936,ccda67f9a42e7f9a0d22aee67d0fc5014189f5215db119cd63dd6dfeccb66b23,
SEC-MEDIA-0559,investor,retrieved_extracted,trafilatura,517,10e519263c70ea72d309c701063841a93b58df4a923136306c5f5c222a7d2509,
SEC-MEDIA-0577,investor,retrieved_extracted,trafilatura,423,84d676efb9be823be84e718c07596a2fc84722a3ffdddbe05ec3cf34b3316cbd,
SEC-MEDIA-0622,investor,retrieved_extracted,trafilatura,807,648a2b0ad8c033baefb345bfc0ef6eed585d0accdddacdcc412133f0ef226aad,
SEC-MEDIA-0706,investor,retrieved_extracted,trafilatura,1919,171dd9e3873c8ec1933a125019b45dbe25f743929bf6baa7ce6d5d5ea0cc947f,
SEC-MEDIA-0764,investor,retrieved_extracted,trafilatura,2030,73144e148f75fc730b3541a7847baba8b1b73a6eadfa5cd3b117e0764a8c187e,
SEC-MEDIA-0877,investor,retrieved_extracted,trafilatura,664,e41470a6f9dc472b008a6bc43a1b3863bf1cdbd9baf200aa3bc9dfd8b3ffe1f3,
SEC-MEDIA-0928,investor,retrieved_extracted,trafilatura,1496,879d4f0d906c2301ffde0ab899270aa9874ea39ad06a6034bd0f779e972342f9,
SEC-MEDIA-1013,labour,retrieved_extracted,trafilatura,560,8d721583cd37a8a0bfb3bd2d053f589e1c06862d57afc760afddb4d85c51729a,
SEC-MEDIA-1017,investor,retrieved_extracted,trafilatura,880,5bc7f6d81e9dbeee73c577b66899d971639f6658dfc4bcd529b83bf18e37bfe1,
SEC-MEDIA-1029,labour,retrieved_extracted,trafilatura,820,83c5e6feb75e32c36caf98bc37e57f362991a902a26ce510088e2d6c0e52de05,
SEC-MEDIA-1044,labour,retrieved_extracted,trafilatura,640,667c49d988cdd7fa6fc1c8d65fe2c21a3475837af262fef61d72fdffa26b7957,
SERI-SAT2-001,NGO,retrieved_extracted,pypdf,517,01d4fe14e970ddae66e1fa661d93eb74245ab9468d2b55b20a7ac551eed13b26,
SERI-SAT2-002,NGO,retrieved_extracted,pypdf,378,0a515de4a95a0c8fb06d059849f423a4d3b4b3e9993532eded3e34146a9d9670,
SERI-SAT2-003,NGO,retrieved_extracted,pypdf,1409,f3a281dae19d23926c72d6b2960a498c43f3fdcdbb32ba461518acae20e1bd30,
SERI-SAT2-004,NGO,retrieved_extracted,pypdf,667,9365e98e65b99fc70b73f15dc30c0b795354b4ffa200c3e7b4446461cb2de05d,
WEB-GOV-001,government,retrieved_extracted,trafilatura,236,79160a443a6534388e8ac6de7dd55de381eb6c977c56d2b785e0bd743882bbe4,
WEB-GOV-002,government,retrieved_extracted,trafilatura,976,4a630ee882767ae8709e77319bc9ebebd3878ea18b3155786143203e0bdb397a,
WEB-GOV-003,government,retrieved_extracted,trafilatura,404,89ed791ea730986167fa5dd1745aa5247541b8caf7b180b36a418aa44cd8f3af,
WEB-MEDIA-002,government,retrieved_extracted,trafilatura,885,9a9ab163828f0bda2e9222878f779d2c05d6e281dd09b780b69fa412d2d2854f,
WEB-MEDIA-003,investor,retrieved_extracted,trafilatura,1158,ca90bd656cfc4c1313f9e35664e70b4173190ccf4645ecb2f1a27fba81e013f2,
WEB-MEDIA-004,investor,retrieved_extracted,trafilatura,1584,e6ca580fec901089945a1dbbfb3ff1da6fbe0e47c62b7308fc39827856f77159,
WEB-MEDIA-007,labour,retrieved_extracted,trafilatura,1017,81608b42685e7dc228970c5de6fa8d4c0c4903308d78ad83529b308ab6cbb31b,
expanded_corporate_candidates__EXP-CORP-002,investor,retrieved_extracted,pymupdf,79172,1653d5dc7031c44661f36fbcac50967c9683b7e5b5156976e838167446cbb0a5,
expanded_media_candidates_02__EXP-MEDIA-038,labour,retrieved_extracted,trafilatura,1134,a168356b6b5f2a0ea667b730ff7ca5591bf6659ed68047dbdb9068d762d86f5e,
expanded_media_candidates_02__EXP-MEDIA-039,labour,retrieved_extracted,trafilatura,572,4afcd4eb786ca0e15989fdb2cfcd5d1b564159c4419f01d2e9ab4d24fe3a7d02,
expanded_media_candidates_02__EXP-MEDIA-041,labour,retrieved_extracted,trafilatura,608,a916a2049f9f8f2490798d75903d559afd230f1f34df2e0d12fb79878106cc3b,
expanded_media_candidates_02__EXP-MEDIA-042,labour,retrieved_extracted,trafilatura,693,5d57583205d208ba8f892a526daa7894a8b59c52a72157295d8ca0223b82042a,
expanded_media_candidates_02__EXP-MEDIA-044,labour,retrieved_extracted,trafilatura,624,7095f8df7ad5046a7298536ebd07829f1107f7572e851b12a28f86b89e14e08d,
expanded_media_candidates_02__EXP-MEDIA-045,labour,retrieved_extracted,trafilatura,650,27d7f782ae9f3abf38603dbc708ce046e9d19e0143569f77975eda44f2ebb8f9,
expanded_media_candidates_02__EXP-MEDIA-046,government,retrieved_extracted,trafilatura,1639,442c923390b3a90d264b476022ef9aa481afe1b185b77360519962865a90f729,
expanded_media_candidates_02__EXP-MEDIA-047,government,retrieved_extracted,trafilatura,1246,f64290f4a4a29dcac59baef4c5f30aae20f77dc528817025681af07dfe5ecedb,
expanded_media_candidates_02__EXP-MEDIA-048,government,retrieved_extracted,trafilatura,1764,b8b96007d123206d6dc204706db0533e760fcd3204b829e8e1d4b6a51fdf38f3,
expanded_media_candidates_02__EXP-MEDIA-049,government,retrieved_extracted,trafilatura,1049,cb7ccfc31041334f26e1be864cfb7778ebeab98ddd8dc507df06db0aa5131727,
expanded_media_candidates_02__EXP-MEDIA-050,government,retrieved_extracted,trafilatura,1370,d32f50bd199f65b09e0bf6a6c8bd3e721f0d4a6c62ac73ae2760ceb94c06b0cb,
expanded_media_candidates_02__EXP-MEDIA-051,investor,retrieved_extracted,trafilatura,1198,34b15254d74f498e771d59d03faa6f55430a70b5000c6d784c36e61909b1c486,
expanded_media_candidates_02__EXP-MEDIA-052,investor,retrieved_extracted,trafilatura,743,4b2ea62065618472445a1878a4b5f166774329cbb2d5746d8027139347873923,
expanded_media_candidates__EXP-MEDIA-004,labour,retrieved_extracted,trafilatura,503,33fafc0c169640124cbc8a40622c4c70cbaa9d67a20f1bc38e4abfbab98ddf09,
expanded_media_candidates__EXP-MEDIA-005,labour,retrieved_extracted,trafilatura,618,ef947e9fe21b436aa9dcfeba67f680357fe0693a20f0ca59de3f0a3eeb19d95d,
expanded_media_candidates__EXP-MEDIA-006,labour,retrieved_extracted,trafilatura,1044,dd151fa546031a07850fc065748ff519b53ba0aa33654586c8241ea2d500f57f,
expanded_media_candidates__EXP-MEDIA-007,investor,retrieved_extracted,trafilatura,1368,043f6a25e810d3e91385a8498ebdaa90deaa32ecf5dbcc1769884deb61f3715a,
expanded_media_candidates__EXP-MEDIA-008,labour,retrieved_extracted,trafilatura,605,ac31007df409acaee7b35a924e057544013f97256e851535dba0bceebfcf6f8b,
expanded_media_candidates__EXP-MEDIA-009,labour,retrieved_extracted,trafilatura,1838,d82e81d81c83573f40d8e7fad5912881e45ccb43fa386ee4ed20845ee3ce5c75,
expanded_media_candidates__EXP-MEDIA-010,government,retrieved_extracted,trafilatura,497,9b184f0d66b6ff775776f2405abc17c83bb9e782685689dff279d72267b831eb,
expanded_media_candidates__EXP-MEDIA-011,government,retrieved_extracted,trafilatura,1366,70107f57792368886c5250afe181a2a886299c43bad3a15b37dab6705467cfef,
expanded_media_candidates__EXP-MEDIA-012,government,retrieved_extracted,trafilatura,729,5eb3de69c422b7ae383ae983496deae9f98a2c94cb96318518499d0cf48556fa,
expanded_media_candidates__EXP-MEDIA-013,labour,retrieved_extracted,trafilatura,882,c340c06295226b684e50e464c8537fe636e6345dcfa3d12da0876e020df70ef0,
expanded_media_candidates__EXP-MEDIA-014,investor,retrieved_extracted,trafilatura,1933,fa4cb12cb03af059fa13ddf2e895f8f83a51a3360c422065c40a9a86106741f3,
expanded_media_candidates__EXP-MEDIA-015,government,retrieved_extracted,trafilatura,796,15481f8473975ff0b5d5abb1cfc48d9ea927c5cf1f32f61b9f78f9fba0d6de20,
expanded_media_candidates__EXP-MEDIA-016,government,retrieved_extracted,trafilatura,862,daab031f5834011f472d3f1ffac17422dfb0d426090e84404012d92f980a6b0d,
